N=100
P=40
R=2
1 0.258054 0.509513 -0.303764 0.105168 -1.937958 0.546859 NA 0.789665 -0.544816 1.893034 0.643136 0.443730 -0.853611 -1.047075 -1.063905 0.747630 1.386644 -0.227846 -0.328570 -0.258782 -0.097047 -0.796330 -0.236884 0.902970 1.224240 0.828239 -1.508171 0.239722 NA -0.007513 -0.603995 2.207277 -0.340645 1.895317 -0.838031 -1.611075 -0.809173 -1.291706 1.041839 1.941839 0.908057 1.000000
2 -0.559696 0.184896 -2.606117 1.114079 -1.987301 -0.583610 0.644901 -0.078250 -0.453024 0.057466 -1.612484 NA -0.738954 0.043059 0.950655 1.019308 0.513726 1.508847 0.659209 0.203357 0.171733 -0.084331 0.267738 -0.182779 -0.105986 0.287215 0.983595 2.347794 1.264318 -0.963094 -0.984688 -0.318165 -0.235514 1.424344 0.514517 -0.149140 NA -0.673686 1.812035 0.455948 1.125817 0.000000
3 0.477808 0.880480 -1.734557 -1.700505 -1.263917 0.832614 -0.202654 0.278368 1.993492 -1.543514 -0.188187 -2.108622 0.710552 -0.199947 -1.498234 1.694830 -1.936368 NA -0.038567 1.986017 0.038150 -0.672891 -0.507745 -1.866372 -0.822059 0.410166 NA 0.947028 -0.302975 -1.522693 0.126428 -0.845834 -0.485943 1.103044 -0.066178 -0.027563 0.101443 0.308402 2.613151 -0.781039 1.196167 0.000000
4 1.206504 0.227158 0.392965 0.365405 0.941936 -0.788534 -0.250393 -0.616130 -1.360215 2.232280 -1.083698 -0.538317 0.332097 0.747763 -1.494719 -0.083528 NA -0.133422 0.250555 0.152583 0.163723 -0.192469 0.216777 -0.146090 -0.890253 1.122411 -0.083582 -0.665702 -0.320982 -0.959768 -0.633595 -0.410420 1.338845 -1.085289 0.723653 1.972650 -0.674716 NA 0.775690 0.271573 0.953280 1.000000
5 -0.100852 1.019333 0.520597 -0.162748 0.150474 0.707715 -1.110594 -0.156237 -0.643894 -0.271628 -0.561723 -1.438059 -0.255098 0.176156 2.138940 -0.152368 -0.334946 NA 0.834237 -0.379185 -0.910486 0.120409 -1.567131 1.175133 -0.011110 0.863653 1.486593 -0.220623 0.089991 0.109476 2.005455 -1.052475 -0.835105 0.413664 0.089229 -1.155993 -0.749832 0.709062 0.376557 -2.103083 4.797477 0.000000
6 -0.530267 -2.833550 0.187768 1.831984 0.688688 0.614697 0.197517 -0.566607 NA -0.558910 -0.484444 0.354666 -0.099514 -1.477693 0.207032 NA -0.908849 NA 0.235033 -0.529274 -0.833024 0.692133 -0.288214 -2.187736 -0.179710 0.641407 -0.507197 -0.428447 1.337552 -0.267149 NA NA -0.070401 -2.432328 0.510041 -0.534078 -0.073660 0.412948 -1.092361 -1.234871 4.476299 1.000000
7 0.879938 1.102299 0.750916 0.954989 -1.072836 -0.245298 1.779212 -0.412518 0.185890 0.727129 -0.792682 0.539855 2.207159 0.258238 0.243518 1.253656 -0.175355 -1.030675 -0.418521 -0.589866 0.644945 NA -0.003876 0.997956 -1.285928 0.633214 0.824883 -1.779277 -0.851747 -0.468160 -1.759043 1.258571 0.069334 1.880707 -0.744997 0.731515 1.225883 -0.175007 -0.169174 0.038234 5.082681 0.000000
8 0.770960 1.409482 -0.265379 0.561220 2.441118 NA -0.995289 1.852437 0.993636 1.171767 0.520608 0.567723 0.525570 -0.493222 0.808294 -0.322676 1.314742 NA 0.393752 1.086522 1.716020 1.226280 0.647690 0.325224 0.882142 1.938283 -0.263323 -1.407478 0.432509 -0.945431 -0.367667 -1.556644 -1.531938 -0.053568 0.238696 NA 2.116420 1.309478 -0.568299 -0.585657 4.693737 1.000000
9 -0.516755 0.842403 -2.229616 0.519055 0.041186 0.765524 -2.054463 -1.108384 0.259612 1.047805 0.283615 -0.896695 -1.564189 0.567375 0.741689 -1.294961 -1.097841 0.390682 -0.509035 -0.281606 -2.321960 -1.578187 -1.436193 -0.599191 0.122762 -0.262956 0.848687 -1.556960 -0.160843 -0.032364 -2.976543 0.940829 0.055425 -1.889678 1.797888 1.313818 0.178568 0.535428 -0.506138 0.530747 2.827087 1.000000
10 0.625829 1.119347 -0.787173 -0.763231 0.943408 -1.075208 0.162789 0.400970 0.138792 -1.223310 1.616381 0.345092 -0.546386 0.704545 -0.642399 -0.207638 2.210852 -0.327743 -0.338837 0.492562 -0.389520 1.406375 0.265111 1.172884 0.427207 -1.432121 0.988796 0.309110 -0.115018 -0.697856 0.706708 0.353679 -1.817326 -0.374393 1.501565 0.329732 0.682753 -0.384171 1.218791 -2.684554 0.195202 1.000000
11 2.011801 2.543023 -0.829265 -1.632569 0.562311 -2.401581 0.947077 0.192561 0.073358 0.532909 NA 0.594700 -0.709256 0.527282 0.796706 -0.427849 1.088600 0.783634 -0.305080 0.235743 0.358632 -0.266593 1.174608 1.527567 -0.037481 -1.408541 0.630031 0.123380 -0.229747 -1.008575 -0.832357 -1.361300 -1.854108 1.035592 0.470040 0.584312 NA -0.356480 -0.607373 2.371475 2.801844 1.000000
12 1.759182 -1.039405 -0.558025 0.015724 -1.282301 1.743922 2.005802 -0.726780 -0.878641 0.937209 -0.179538 -0.255860 0.197460 -1.180439 -2.000481 0.363679 0.174651 NA 2.349944 0.137410 0.536299 -0.549026 1.404751 -0.545216 -0.313311 NA -0.136042 -0.140211 -0.787041 0.857933 -0.950416 -0.242907 0.368117 0.930812 -0.010142 -1.024933 -0.127370 NA 1.382382 2.311881 3.235928 1.000000
13 0.163006 1.591012 0.419961 -0.767696 0.194600 2.392213 0.477114 0.904348 1.821872 -0.108633 0.809661 0.462913 1.425072 0.893137 0.981913 0.491372 -0.585928 -1.316661 -0.843884 0.645794 0.260779 2.250577 3.012131 0.452541 1.133880 -0.109049 1.444863 0.641379 -1.481784 0.150054 2.299276 0.053127 -0.192775 -0.600062 -0.316193 0.253457 1.395677 0.023677 NA -0.809516 1.483540 1.000000
14 -1.063001 -1.078534 0.174480 -1.551959 1.297864 1.273011 -0.124201 -0.208555 -0.653399 -0.768408 0.480849 2.618622 0.319078 0.621172 1.299678 -0.090962 0.009508 -0.395614 0.073021 0.302714 -0.391908 -1.520196 -0.993396 1.485014 1.022941 -0.021800 -0.444640 -0.947387 -0.133469 -1.088302 1.713277 -0.638004 -1.457330 1.648941 -1.076935 -0.536980 -0.943827 0.875591 -0.837017 -0.375837 5.255933 1.000000
15 -0.325041 -0.666832 -0.181238 -0.580850 0.887322 -0.648063 -0.289437 -0.047238 NA 0.085568 0.172706 1.067066 -1.066564 1.274574 -0.157600 -0.239693 0.414683 -1.133757 -0.750781 0.237235 -0.679780 -2.117717 0.176358 0.062693 -1.709196 -0.369055 0.591936 -0.207559 -0.936141 0.663465 -0.480020 -1.393273 1.259963 -0.060509 0.260506 0.258762 0.181573 0.292310 -0.004385 -0.606200 1.640216 0.000000
