active=20: F_T=0.889900, F_V=0.831400
active=19: F_T=0.890100, F_V=0.837200
active=18: F_T=0.889700, F_V=0.843700
active=17: F_T=0.881200, F_V=0.839200
active=16: F_T=0.883100, F_V=0.834900
active=15: F_T=0.879600, F_V=0.834400
active=14: F_T=0.877900, F_V=0.831600
active=13: F_T=0.862400, F_V=0.805800
active=12: F_T=0.857900, F_V=0.808600
active=11: F_T=0.847200, F_V=0.810900
active=10: F_T=0.837300, F_V=0.800500
active=9: F_T=0.829900, F_V=0.786100
active=8: F_T=0.833000, F_V=0.786000
active=7: F_T=0.800000, F_V=0.762800
active=6: F_T=0.774700, F_V=0.737400
active=5: F_T=0.750800, F_V=0.728300
active=4: F_T=0.746300, F_V=0.724500
active=3: F_T=0.718600, F_V=0.704500
active=2: F_T=0.685700, F_V=0.682600
active=1: F_T=0.668300, F_V=0.662200
active=0: F_T=0.500000, F_V=0.500000
