active=20: F_T=0.729500, F_V=0.545200
active=19: F_T=0.726700, F_V=0.545700
active=18: F_T=0.728000, F_V=0.553300
active=17: F_T=0.733500, F_V=0.556900
active=16: F_T=0.705800, F_V=0.561300
active=15: F_T=0.715500, F_V=0.560500
active=14: F_T=0.707600, F_V=0.577200
active=13: F_T=0.706800, F_V=0.579500
active=12: F_T=0.703900, F_V=0.593400
active=11: F_T=0.685700, F_V=0.571200
active=10: F_T=0.677000, F_V=0.581800
active=9: F_T=0.671500, F_V=0.570900
active=8: F_T=0.676200, F_V=0.584400
active=7: F_T=0.663800, F_V=0.606100
active=6: F_T=0.655600, F_V=0.595900
active=5: F_T=0.641100, F_V=0.577300
active=4: F_T=0.625700, F_V=0.580400
active=3: F_T=0.619200, F_V=0.574300
active=2: F_T=0.603000, F_V=0.574200
active=1: F_T=0.585200, F_V=0.588800
active=0: F_T=0.500000, F_V=0.500000
