N=200
P=120
R=2
1 -0.246990 0.353280 0.507086 -0.117145 0.504065 0.220837 1.054114 0.598999 -0.470388 1.757548 1.176837 -1.191743 0.748068 -0.656571 0.379670 -1.015730 0.011451 0.329729 -1.327834 0.077966 -0.386048 0.251345 0.645758 -1.092376 1.768722 0.130171 1.257977 -0.168533 1.364393 -0.701565 2.537160 -0.696316 0.802145 1.282669 -1.101763 -1.192884 1.259376 1.046632 -0.513249 1.756553 -0.794327 1.894998 -0.582644 -0.941036 -1.518940 -0.391383 -0.818118 -1.085074 -0.225199 -0.078497 -0.364278 0.824955 0.103896 0.689919 0.091842 0.652614 1.178892 0.433506 0.989500 0.325285 0.382289 -0.405154 -0.180540 -1.364192 0.223664 -1.960049 2.560027 0.790324 -0.383508 0.861251 -1.496325 0.302126 -0.775713 1.705166 0.473962 -1.292062 -0.631922 -0.149776 0.672561 -0.276039 -0.394980 2.170000 -0.962601 2.640836 -0.725308 0.228008 -0.155237 0.109549 -0.457863 0.475611 0.316588 -0.125262 -0.505057 -0.366281 -1.318810 1.299376 -1.077270 0.892517 0.038635 0.342785 -0.953123 -1.948090 -0.190159 -0.711918 0.648826 -0.041672 -0.295197 1.386880 0.426665 -0.540722 -1.648998 1.584829 1.512427 0.829952 0.618432 0.802222 -1.336855 -0.711932 -0.317625 0.403688 1.117722 1.000000
2 0.707383 0.534452 0.175989 0.467446 2.428494 2.797328 1.519284 -0.885094 0.226416 -1.323159 0.993826 -0.529009 -0.424947 1.043462 -1.174240 -0.254911 -0.578025 0.082202 0.419094 -0.018104 0.058778 -0.320652 0.447567 0.562459 0.034724 -0.394322 0.339348 -0.827922 0.302057 1.062683 0.923597 1.996949 0.429817 -0.932897 -1.317890 -1.827872 -1.512415 0.196718 -1.396580 0.521339 -0.665241 -1.070223 -1.150086 0.127611 0.004891 -1.028381 -0.950226 0.289158 -1.337508 0.292110 1.510845 1.044839 -1.126714 -0.083464 1.695601 0.420007 0.811620 -0.586873 -0.196894 -1.544029 0.604831 1.625343 0.548743 1.555886 1.860206 0.545108 1.245129 -1.140411 1.833023 -0.679164 -2.135283 -1.233434 -0.679525 0.001624 2.045584 -0.311223 0.632856 0.522150 0.602334 1.488406 -0.695922 0.700731 -0.214414 1.318833 -1.283908 0.188913 0.503020 0.130254 1.307254 0.559497 -0.692947 1.143343 -0.449120 -1.037837 -0.380249 -0.081921 -1.244414 -0.165532 -0.194531 -0.102596 1.310587 1.520976 0.074651 2.237362 0.833891 -0.181146 2.215705 -1.211582 -0.638348 0.678992 0.395874 1.033306 0.650988 -2.234198 -0.417616 -1.014287 1.089835 1.218768 0.748061 -0.726660 0.037206 1.000000
3 -0.518443 -1.013058 0.051115 0.607723 -0.842981 0.767171 -0.514829 0.997655 -1.150521 -0.304748 0.171603 -0.613883 -0.185933 -1.104013 -0.477419 0.186598 0.622150 0.048458 0.248719 0.795651 0.269506 0.551737 -0.275301 -0.958757 -2.152257 -0.757060 1.140217 0.283126 0.851315 0.657552 0.459208 1.631669 0.526171 -0.239782 0.380690 -0.026280 -0.725812 -0.865231 0.002107 -0.960428 -0.251094 -0.908759 -1.400347 0.019365 1.426025 0.262129 -0.008039 0.110714 0.029355 -0.636124 -1.097071 -0.369634 -2.212532 -0.399201 1.238645 -0.160959 1.105614 0.334891 0.835655 0.426733 -0.193183 0.180780 -0.104614 0.215661 0.819439 -0.894405 1.065719 0.123623 0.560740 -0.307510 -0.422278 0.171223 -0.626405 -0.590972 0.866397 -0.333678 -0.071247 -0.551916 1.396772 0.010408 1.200260 -0.610912 0.243200 0.396653 -0.248637 3.198740 0.003249 -0.686412 0.146070 -0.376454 1.023652 -0.156794 -0.245377 0.726828 -1.366521 -0.283335 -1.156487 -1.311659 0.121281 0.479490 0.205584 -1.034762 -1.648940 -0.477490 0.280679 0.006740 0.380505 -1.731973 0.106395 1.266181 -0.589126 1.305931 0.335030 1.352466 -0.791462 0.521246 -1.634384 -1.743232 2.121681 -0.516359 1.521782 1.000000
4 1.929289 2.169084 -0.431150 -1.142861 -0.117331 -0.369892 -0.981674 1.483905 -1.257905 -1.434456 0.498139 1.288892 0.742819 0.858292 -1.344108 1.166218 -1.236778 -1.040692 -1.296677 -0.516787 -1.042993 -0.076103 1.205751 -0.866227 1.465655 -1.948872 0.088796 -0.564820 0.716206 0.179825 -0.774048 -2.785135 -0.261172 -0.189907 -0.267343 0.948036 0.349310 1.381894 0.255834 3.259312 0.599559 -0.094071 0.996779 0.890344 -1.258983 -0.398657 -0.782367 1.560270 -0.209227 -1.546921 0.774664 0.572180 0.300211 -0.008187 0.400195 -0.070761 0.496685 -1.199367 -0.904359 0.668629 -0.051608 1.667515 -1.194628 -0.746705 -0.092238 0.711824 -1.556454 0.984414 0.470980 0.433176 1.172851 -0.638582 0.024538 -1.128419 1.309721 -0.186932 -1.111621 -1.044403 -0.382438 -0.692600 -2.512027 3.363779 -1.076559 -0.045547 0.477449 -0.443076 -1.756836 0.005724 -1.056324 0.668186 1.899743 0.380855 -0.737519 -0.091983 0.924998 -0.824674 2.108554 1.000346 -0.227860 -0.104822 0.864513 0.303520 -0.425233 -1.530948 -2.041075 0.539652 -0.861672 0.044571 -1.281805 0.376820 0.060137 -0.095891 1.363659 0.846241 0.463011 -2.463468 0.459521 0.123319 0.266730 0.821251 0.869282 1.000000
5 0.017409 1.468779 -1.378884 1.195441 -0.320180 -0.641299 -0.023426 1.397502 1.725946 -0.115308 0.342496 -0.488654 0.307181 0.117999 0.654529 -0.321420 -0.701122 -0.216917 0.356921 0.711893 -0.678749 -1.706747 -0.273807 0.533783 -0.095198 0.567762 0.682042 0.437064 -0.452555 1.300354 -0.984004 0.030077 -0.592921 0.594878 -1.548060 0.680620 0.833312 -1.360289 -0.129427 0.050696 -0.472906 -0.224116 -0.306445 0.820413 1.687750 1.433625 0.800626 -0.876020 -0.474191 -2.013960 1.761874 -0.339838 0.840037 -0.384762 -2.755922 1.002220 0.526578 0.057011 0.508571 -1.190792 1.160665 0.265787 -0.632941 -1.205032 -1.486291 -1.360337 1.875669 -0.903350 0.109219 -0.357017 0.464904 0.694016 0.932943 -0.771172 3.139757 0.496353 0.270928 -1.338297 -0.669019 -0.732116 -0.639883 0.476203 -0.987484 -0.728607 1.140243 -0.379109 -1.064851 0.055528 -0.233797 -1.118164 -1.129494 0.390164 0.192569 0.343127 1.901904 0.411946 -0.096250 0.456193 2.052249 0.940114 0.398866 -1.177299 -0.625176 1.689958 1.200448 -0.794242 -0.637031 0.072075 -0.765283 1.644154 -2.301006 -0.328839 -1.599568 -0.168146 0.266188 -1.443160 0.066311 -0.661857 0.119792 -0.026864 0.183607 1.000000
6 1.926644 -1.327741 -0.320963 -0.184213 0.124727 2.102579 0.611290 -0.954431 1.461087 0.590481 -0.190241 -0.312372 2.371188 -1.243320 0.346902 0.898837 -0.106737 -0.434556 0.722009 -0.484800 -1.131836 1.002699 2.266800 -0.896694 -1.139499 0.925642 0.594335 -1.013223 0.280575 1.737316 0.544842 -0.004068 -0.860180 -0.270648 1.461391 1.629000 0.332467 0.139334 0.425170 0.080594 -1.387472 -1.493572 1.022039 -0.775263 -0.510793 0.623183 -0.115658 -0.026151 -1.146303 0.192817 -1.993753 -1.337471 -0.588096 -1.026113 -0.534827 0.903044 0.021367 -1.471999 0.950072 0.727803 0.415289 0.356664 0.950693 -2.101839 -0.343587 1.588823 0.255679 -0.800235 1.334350 -1.014777 0.775488 -1.513972 1.179792 2.033674 0.209295 -0.627809 -0.007115 0.063084 -1.300583 1.589044 1.177370 -0.062410 0.961913 0.498121 0.653350 -0.027069 0.688078 -1.008561 -0.223558 0.552668 -2.063234 0.265134 0.554495 1.957512 -0.859056 -0.822386 0.749244 1.343378 -0.914534 -0.163175 0.998837 0.301035 -0.643791 -0.882229 2.037242 -0.186030 -0.311721 0.398461 -0.576985 0.128088 1.138312 -1.752977 -0.056238 -0.217855 -1.451808 0.828714 -0.380288 -1.760171 -2.135546 -0.357902 0.487773 1.000000
7 -1.056917 -0.314865 -0.452475 0.702199 0.339526 -0.187878 1.276301 -0.188026 1.451007 0.137141 0.885581 -0.564749 0.210869 -0.133159 -1.022220 -0.729801 1.962411 1.013003 -1.459284 0.574004 0.454250 0.476194 1.031938 -1.052747 0.460456 -2.652817 -0.866569 1.427136 1.272426 2.197519 0.393208 -0.581651 0.713311 -0.497071 0.696604 0.344302 0.244826 1.076524 -0.025212 1.058787 -0.367137 1.371856 0.877070 -1.420482 -0.085585 -0.105233 -0.767610 -0.348700 -0.294776 0.695389 -0.428308 0.465713 0.297644 -1.232961 -0.876734 -0.169989 -2.103518 0.294785 0.747355 -3.129145 1.044636 -0.578879 1.087932 -1.162717 0.011557 -1.373423 0.653776 1.229291 1.276549 -0.105846 -0.665935 0.389310 -0.582977 0.773836 -1.532238 0.574574 -1.347260 -0.872259 -0.687100 -2.356114 0.058184 0.652139 1.209939 1.123458 -0.876794 -1.737001 0.309994 2.444042 -0.561819 -0.773415 0.575456 0.710286 -0.824700 -0.383158 -0.235127 1.478542 0.495303 0.626175 0.691203 -1.547525 0.251092 -1.473830 0.702657 0.066553 0.681603 0.922102 2.410693 -0.758150 -0.353967 -0.780511 0.855595 0.519768 1.118632 2.580378 -1.647439 0.542259 0.478455 1.276159 1.408342 -0.635091 2.286307 1.000000
8 -2.300677 -2.683174 1.657505 2.054209 -0.483700 -0.668159 -0.256873 -1.470111 0.078761 1.432913 0.761470 0.299050 1.431469 -0.232984 -0.797019 -0.245581 -0.047412 -0.486065 -0.179091 -0.227043 0.018426 0.132555 1.090449 -0.020042 -0.217277 0.534135 2.032317 -0.095117 -0.594214 1.072110 -0.378404 0.126107 0.969112 0.472536 1.860901 -1.541070 -0.494801 1.153024 1.600395 -1.837799 -0.908624 -0.891524 -0.959941 1.369940 -0.516737 -0.268561 0.405714 0.886865 0.570397 0.087679 -0.274868 0.806870 1.071748 -0.859114 0.898620 1.062886 1.047035 1.295168 -0.142536 0.889630 -1.551183 -0.560035 0.017497 -0.114427 -0.733391 0.128112 -1.443398 0.666360 -1.005998 -0.057905 0.902646 0.198171 0.687574 -0.562337 0.082677 1.274433 1.240157 -1.766794 0.065962 1.245131 0.823248 -0.310202 0.451104 -0.784256 -0.597359 -1.445678 0.767405 -0.200202 0.106558 1.851345 1.214085 0.518920 1.156360 0.197439 0.947602 0.353080 -1.815237 -1.502049 -2.115148 0.033474 -1.128686 -0.847803 -1.570562 -0.316782 -0.160042 -1.273171 0.723715 0.394205 -0.081164 -0.229334 0.279685 0.020232 0.306558 0.101299 0.612893 0.811719 1.698186 0.949388 -0.012515 0.736501 34.104058 1.000000
9 -0.429320 0.854368 0.122313 1.262605 1.108019 1.621243 -1.416979 -0.363905 -1.341359 0.936964 0.522559 2.304458 0.805443 -1.108515 0.367110 -0.025557 -0.084621 -1.162833 -1.855008 -0.824406 -0.207967 -0.810307 1.334911 0.747763 1.285961 0.170210 1.060662 -1.245023 1.003558 0.272465 0.521225 -0.600769 -1.580629 -0.092601 -0.318115 0.746335 -0.170957 -0.720622 0.155034 2.009164 -0.641190 1.106822 0.028294 0.544824 -2.133298 -0.376470 0.263505 -0.419148 0.826132 0.621277 -0.406302 0.111794 0.847607 -0.413123 -0.741880 -0.662968 -1.284146 0.529318 -1.351248 -0.188633 -0.489139 -0.508090 -0.665942 -0.726794 -1.013466 1.265062 -0.389639 -0.165408 1.821725 -0.174185 0.914563 -1.107046 0.874138 -1.407607 -1.336105 -1.625395 2.655798 -0.607148 -1.140815 -1.653855 0.902026 0.238540 0.405624 1.241845 0.160188 0.004490 0.058494 -0.611686 -1.843715 0.554224 1.434421 1.749262 -1.182747 -0.200897 1.229567 -0.951458 -1.508758 -0.002304 0.504180 -1.427654 1.447675 1.347843 1.171407 2.122446 1.800023 0.720225 0.666768 -0.796516 0.826469 0.955723 -1.102112 0.491077 1.429113 2.318813 -0.872717 0.272838 -0.414477 -0.409500 -0.668823 -1.502948 1.167928 1.000000
10 0.482528 -0.890784 0.545781 -2.147264 -0.044733 -1.353649 1.840965 0.531848 0.095735 0.094377 0.601622 0.848622 1.378195 0.763501 0.497701 -0.389224 -0.256270 -1.119453 1.115756 0.999368 0.235672 -1.416218 0.872126 -1.062051 -0.568562 1.403835 0.465404 2.027785 -0.617937 1.714874 -0.989056 -1.097199 -1.087954 -2.725007 1.591128 -0.900480 -0.761881 -0.731336 1.017704 -0.546541 1.390324 0.031102 0.090158 0.802095 -0.151858 0.236832 -0.137872 0.673541 -1.322061 1.125825 0.792202 -0.350444 0.425285 0.914224 -0.317711 -3.358805 0.179363 -0.819700 -0.681369 0.317608 -1.215773 -0.584339 -1.096952 0.200833 0.102644 0.347458 1.079577 1.294421 1.283301 -1.780922 0.357888 -1.219581 -0.969719 -0.319523 1.819910 1.154612 0.599277 0.265825 1.921478 -0.602038 -0.105194 -0.398378 -0.305386 -1.221762 -0.039481 1.393954 -0.364752 0.712253 0.736110 -1.656340 -0.247646 -1.304266 1.651451 0.674976 -0.460396 -0.272577 0.266928 0.560166 0.810438 0.188066 0.918280 1.165909 0.480231 -0.155773 0.057451 0.647765 -1.336077 0.430092 -0.266940 0.697313 -0.426423 0.531497 1.042299 0.323229 0.123013 -1.004367 -0.329508 0.630003 -0.127971 -0.000290 1.051823 1.000000
