N=100
P=60
R=2
1 -1.100405 0.534471 1.203413 -0.418006 -1.089017 0.172622 1.120470 -0.653200 1.242144 -0.045047 -0.510347 -0.121695 0.344974 0.106762 0.079051 -0.871668 0.046224 1.030508 NA 0.499359 -1.446432 -0.199107 1.174546 -1.380944 -0.054212 0.751917 0.064559 0.368037 -0.793404 0.187817 1.084344 -0.019252 -0.103943 -0.150688 -0.033928 -0.575251 -0.089153 1.106612 0.352586 -0.239190 -0.972275 -1.169682 -1.311203 0.487917 0.635367 0.506974 1.227792 0.626481 -0.804193 -1.067820 1.800138 0.207743 -0.497027 0.916464 NA 1.411093 -1.947110 -0.518864 1.430566 -0.083866 11.263384 1.000000
2 0.260700 0.077864 -0.073971 -1.215036 -1.603786 -0.856503 0.524711 -1.513701 0.738961 -0.252927 -2.142121 0.740327 -1.828213 0.568684 -0.248849 NA 0.318991 0.354326 0.368189 -0.171154 0.672256 -0.325824 -0.251321 -0.631322 -0.315413 -0.602128 -0.914593 1.919045 0.560450 3.085420 0.395402 -0.843071 NA -0.992764 1.409724 0.821764 0.553442 -0.494683 -0.476511 -0.632687 -0.213567 0.299641 0.131651 NA -0.262747 0.727731 1.160945 -0.376391 0.519866 1.025890 -0.030368 0.245793 0.952542 -1.213864 0.891666 1.406393 -0.593566 -0.850941 1.618642 -1.155853 11.074658 1.000000
3 0.714643 0.128360 -1.187675 -0.117387 -1.664911 -0.163554 0.319810 -0.414971 -0.103680 -0.565497 2.519772 -0.349018 NA -0.427871 -0.675970 0.782950 -1.327852 0.144135 0.669438 1.023345 1.194313 -1.330671 0.292470 -1.385085 -0.378114 -0.849599 -1.060412 -0.693102 0.443615 -0.297035 -0.729736 NA -0.643694 -0.347124 -0.951184 0.313170 -0.688378 NA 0.057919 -0.476694 -0.156044 0.408318 0.325139 -1.145258 -0.936445 NA -0.247629 0.321239 -0.196274 -1.402869 NA 0.125150 0.283663 -0.748736 -1.149720 -1.002253 0.943199 2.067668 0.792438 -0.336129 6.630274 1.000000
4 -0.590291 -0.658325 -0.814834 0.678149 0.958451 0.294790 -0.778696 1.747860 0.424756 0.785185 0.297360 0.576053 0.391044 -0.899859 1.987261 0.734545 0.834600 0.881254 0.210739 -1.118796 0.382298 NA NA -0.057595 1.338856 0.765080 -0.362058 -0.174589 -0.898941 -1.045056 0.448810 -0.708083 0.549357 -0.333820 -0.373308 -0.210042 0.896062 0.802286 -1.132178 0.335222 NA -0.047620 -0.552307 2.086584 1.718732 NA -0.436988 -0.251690 NA -2.527425 -0.748928 0.426063 -1.994581 0.924811 NA -2.106850 0.699505 NA -0.878733 -1.171662 3.689076 1.000000
5 0.932940 -1.807827 -0.894248 0.464881 0.191446 2.265577 0.341985 1.526889 -2.760608 -0.231558 -0.614345 1.471824 -1.141274 -0.512308 NA 1.891512 -0.181064 1.293998 1.293278 -1.288929 0.901863 -0.581217 -0.745859 2.261267 -0.688335 -1.419993 -2.388582 -1.479852 0.451986 0.935390 1.331442 0.766392 1.253668 -0.182305 -1.168640 0.172049 0.974821 -1.176403 -0.279130 -0.131470 -1.544356 NA -0.544721 -0.141622 1.005646 -1.500345 1.114861 -1.168833 -0.433994 1.130839 0.068654 NA 2.396938 -0.797697 0.521883 0.704863 NA 0.225399 1.486793 1.428259 0.551548 1.000000
6 -1.396293 3.186057 0.217895 -0.314441 -0.963787 0.885383 -1.062321 0.142091 0.517745 -0.096324 -1.323441 1.400845 0.357886 0.965073 -0.503544 0.990143 0.465578 0.801960 -0.396106 0.592263 -2.115851 2.061780 -1.673480 0.244843 0.854742 0.182896 0.016510 -1.208173 -1.552500 0.932680 1.242812 0.399470 NA 0.020570 -0.118192 -1.643509 0.431050 -0.210579 0.223393 -1.024006 -1.329475 -0.514550 1.662383 -1.067597 -0.989254 -1.361922 -0.934121 -0.271184 -0.068187 0.394893 -0.328374 -0.756852 0.158879 -0.988323 NA -0.704685 0.824637 0.788886 0.125966 -0.447943 2.442594 1.000000
7 0.525458 0.808615 -0.932635 0.154465 -0.630451 1.773058 -0.994674 0.446280 -0.583316 1.942261 -0.371898 1.002683 0.239996 -1.759490 0.899041 0.642995 0.710192 1.160457 -0.044412 0.620561 -0.113312 0.070467 -1.985110 -1.595361 0.691629 1.238624 0.158874 -1.453410 0.972576 -0.954712 0.004008 -1.438248 NA 1.978052 1.916659 1.968151 0.462453 -1.343198 0.311496 NA -0.306968 0.437539 -1.150103 1.045419 -1.813193 0.384444 0.516314 1.513126 -0.156506 -0.464485 -0.874250 -0.186117 -0.915885 -0.466307 1.296303 0.957930 -0.551496 -0.201686 -1.743597 1.231582 7.141383 1.000000
8 -0.621866 0.994571 -1.106675 NA 1.813040 0.572406 -0.323177 2.865122 0.926087 -1.332741 -1.494131 -0.750606 -0.970517 -1.911918 2.001988 -0.031609 -0.459810 -0.771367 0.001032 0.430259 0.008810 -1.704419 -0.452369 -0.144500 0.133122 0.559368 0.635069 1.017941 0.517466 0.330185 -0.285782 -0.255229 -2.394660 -1.150706 0.644631 0.858153 0.288637 0.842241 0.529494 -1.207739 -0.324602 0.480142 1.483611 NA -1.219822 0.231132 -0.571990 -0.273650 0.215240 1.156432 0.175690 2.472015 -1.654451 3.412820 -1.184150 NA 0.122286 0.206578 0.578538 1.842901 2.880294 1.000000
9 2.330804 0.543574 1.142267 1.441152 1.132360 1.073072 1.536114 0.966530 -0.138671 -1.794663 0.976374 1.242774 -0.240103 0.820262 -0.011037 0.853515 -1.251843 0.753538 2.184274 -0.343855 -1.097192 0.393588 -0.381475 -0.154009 -1.719489 -1.543726 -1.991666 0.758914 1.325661 -0.726011 0.413435 0.154350 -0.037890 1.405267 -0.245762 -0.213583 -0.801277 -0.375829 -0.710503 -0.299766 -0.585870 NA 0.762903 0.643436 0.311181 0.608110 NA -0.078916 1.050529 1.741268 -1.108085 -0.884624 NA -0.262212 -0.456459 0.790707 -0.501721 -0.097913 0.866387 0.560573 0.015562 1.000000
10 -1.812535 NA 0.074126 0.532582 0.666171 -0.823042 -0.845879 0.335285 0.993790 -2.912836 -0.320537 0.021205 -1.435367 -0.960041 -0.766043 NA -2.035200 0.963516 0.893426 -0.822051 1.503719 0.399791 0.631518 0.978754 -0.002304 NA -0.089142 -0.381546 -0.587283 0.199278 -0.035738 -0.938630 0.281341 -1.729268 -0.256505 -0.267637 -0.983432 0.990837 -0.876764 -1.891780 -0.926168 -0.603437 -0.989735 -1.418879 -0.279565 1.674041 -0.483458 0.385937 0.634220 0.921740 -0.075369 0.488587 -0.186483 -0.551828 -0.473838 -1.717911 -0.005555 0.034407 -1.233696 -0.218660 0.239433 1.000000
11 -0.931971 -0.783528 -0.102362 NA -0.919149 0.998321 -0.523992 0.297652 -0.806180 1.604358 1.657465 1.501528 1.074686 0.096188 1.702861 1.013228 0.806325 -0.287761 -0.867641 -0.715925 -0.486844 0.727278 -0.533729 0.230574 -2.313393 0.293390 -1.077292 NA -0.127801 2.125368 0.743091 -0.377089 1.027828 1.318135 NA 0.487607 1.006587 -0.308575 -0.375387 -1.815413 -0.980295 -0.061380 NA 0.641188 2.752553 -0.285756 0.371325 1.263985 0.086046 -0.407957 -0.728720 0.713536 -1.602597 -0.990026 -0.277094 -0.063630 1.517383 0.383669 -1.363247 -0.774856 18.314184 1.000000
