active=100: F_T=0.974000, F_V=0.630300
active=99: F_T=0.974700, F_V=0.622800
active=98: F_T=0.973300, F_V=0.631800
active=97: F_T=0.973800, F_V=0.630000
active=96: F_T=0.973300, F_V=0.640100
active=95: F_T=0.974800, F_V=0.641300
active=94: F_T=0.974500, F_V=0.640800
active=93: F_T=0.972900, F_V=0.649900
active=92: F_T=0.972200, F_V=0.654000
active=91: F_T=0.971300, F_V=0.643200
active=90: F_T=0.971800, F_V=0.652300
active=89: F_T=0.971800, F_V=0.653000
active=88: F_T=0.971800, F_V=0.659900
active=87: F_T=0.970900, F_V=0.656100
active=86: F_T=0.970100, F_V=0.660300
active=85: F_T=0.969700, F_V=0.669100
active=84: F_T=0.969200, F_V=0.664500
active=83: F_T=0.969800, F_V=0.670200
active=82: F_T=0.970500, F_V=0.678800
active=81: F_T=0.968000, F_V=0.675100
active=80: F_T=0.968700, F_V=0.681200
active=79: F_T=0.968000, F_V=0.681700
active=78: F_T=0.968200, F_V=0.681700
active=77: F_T=0.966700, F_V=0.679700
active=76: F_T=0.967100, F_V=0.683400
active=75: F_T=0.967300, F_V=0.689400
active=74: F_T=0.965900, F_V=0.699700
active=73: F_T=0.966200, F_V=0.693800
active=72: F_T=0.963800, F_V=0.700400
active=71: F_T=0.962700, F_V=0.700900
active=70: F_T=0.964000, F_V=0.712900
active=69: F_T=0.964100, F_V=0.717600
active=68: F_T=0.963100, F_V=0.716700
active=67: F_T=0.962900, F_V=0.717200
active=66: F_T=0.960000, F_V=0.719000
active=65: F_T=0.963400, F_V=0.724800
active=64: F_T=0.962300, F_V=0.730100
active=63: F_T=0.960400, F_V=0.723800
active=62: F_T=0.959000, F_V=0.734400
active=61: F_T=0.956000, F_V=0.730000
active=60: F_T=0.956900, F_V=0.740800
active=59: F_T=0.957500, F_V=0.739700
active=58: F_T=0.957800, F_V=0.737500
active=57: F_T=0.956400, F_V=0.746200
active=56: F_T=0.960700, F_V=0.752700
active=55: F_T=0.956700, F_V=0.751900
active=54: F_T=0.958100, F_V=0.747100
active=53: F_T=0.956700, F_V=0.766300
active=52: F_T=0.955500, F_V=0.767100
active=51: F_T=0.950500, F_V=0.772700
active=50: F_T=0.952800, F_V=0.768500
active=49: F_T=0.950000, F_V=0.765500
active=48: F_T=0.953700, F_V=0.777600
active=47: F_T=0.945000, F_V=0.775600
active=46: F_T=0.947700, F_V=0.780800
active=45: F_T=0.945100, F_V=0.790100
active=44: F_T=0.950000, F_V=0.786900
active=43: F_T=0.948500, F_V=0.796500
active=42: F_T=0.943500, F_V=0.789700
active=41: F_T=0.939300, F_V=0.797100
active=40: F_T=0.945400, F_V=0.799400
active=39: F_T=0.947800, F_V=0.796000
active=38: F_T=0.939200, F_V=0.805300
active=37: F_T=0.940300, F_V=0.794100
active=36: F_T=0.933100, F_V=0.796200
active=35: F_T=0.932700, F_V=0.802200
active=34: F_T=0.935800, F_V=0.813000
active=33: F_T=0.918100, F_V=0.814000
active=32: F_T=0.924500, F_V=0.812900
active=31: F_T=0.921000, F_V=0.809600
active=30: F_T=0.921100, F_V=0.818200
active=29: F_T=0.911900, F_V=0.808100
active=28: F_T=0.911700, F_V=0.817900
active=27: F_T=0.901400, F_V=0.800200
active=26: F_T=0.913200, F_V=0.806000
active=25: F_T=0.901300, F_V=0.800900
active=24: F_T=0.907900, F_V=0.817500
active=23: F_T=0.905200, F_V=0.818200
active=22: F_T=0.911700, F_V=0.821100
active=21: F_T=0.909100, F_V=0.830000
active=20: F_T=0.900400, F_V=0.821700
active=19: F_T=0.885800, F_V=0.798900
active=18: F_T=0.876700, F_V=0.809200
active=17: F_T=0.877000, F_V=0.814300
active=16: F_T=0.856700, F_V=0.800400
active=15: F_T=0.866100, F_V=0.804100
active=14: F_T=0.858000, F_V=0.809400
active=13: F_T=0.849100, F_V=0.786700
active=12: F_T=0.851300, F_V=0.791400
active=11: F_T=0.827500, F_V=0.773400
active=10: F_T=0.806000, F_V=0.743300
active=9: F_T=0.803500, F_V=0.740400
active=8: F_T=0.782000, F_V=0.728800
active=7: F_T=0.719800, F_V=0.686400
active=6: F_T=0.704700, F_V=0.654100
active=5: F_T=0.699000, F_V=0.655900
active=4: F_T=0.690200, F_V=0.655800
active=3: F_T=0.668400, F_V=0.653600
active=2: F_T=0.638400, F_V=0.625200
active=1: F_T=0.611900, F_V=0.614100
active=0: F_T=0.500000, F_V=0.500000
