active=50: F_T=0.970930, F_V=0.788488
active=49: F_T=0.969302, F_V=0.797326
active=48: F_T=0.970233, F_V=0.791860
active=47: F_T=0.968488, F_V=0.801628
active=46: F_T=0.969070, F_V=0.806512
active=45: F_T=0.969651, F_V=0.806047
active=44: F_T=0.970814, F_V=0.808605
active=43: F_T=0.970465, F_V=0.820930
active=42: F_T=0.966977, F_V=0.815465
active=41: F_T=0.968140, F_V=0.823721
active=40: F_T=0.971163, F_V=0.823953
active=39: F_T=0.969302, F_V=0.825814
active=38: F_T=0.968372, F_V=0.837209
active=37: F_T=0.965349, F_V=0.844070
active=36: F_T=0.967093, F_V=0.847907
active=35: F_T=0.965465, F_V=0.854186
active=34: F_T=0.966744, F_V=0.853023
active=33: F_T=0.966395, F_V=0.854070
active=32: F_T=0.964302, F_V=0.855116
active=31: F_T=0.967209, F_V=0.861628
active=30: F_T=0.960698, F_V=0.873023
active=29: F_T=0.963953, F_V=0.879884
active=28: F_T=0.965814, F_V=0.879651
active=27: F_T=0.966279, F_V=0.880116
active=26: F_T=0.964651, F_V=0.879302
active=25: F_T=0.961279, F_V=0.875698
active=24: F_T=0.958488, F_V=0.869186
active=23: F_T=0.958140, F_V=0.871279
active=22: F_T=0.957326, F_V=0.875000
active=21: F_T=0.955116, F_V=0.874767
active=20: F_T=0.954302, F_V=0.882209
active=19: F_T=0.955698, F_V=0.884302
active=18: F_T=0.952326, F_V=0.892791
active=17: F_T=0.943372, F_V=0.885698
active=16: F_T=0.943140, F_V=0.883605
active=15: F_T=0.922442, F_V=0.865233
active=14: F_T=0.926279, F_V=0.858605
active=13: F_T=0.908837, F_V=0.854070
active=12: F_T=0.905116, F_V=0.849070
active=11: F_T=0.906977, F_V=0.853953
active=10: F_T=0.889884, F_V=0.844651
active=9: F_T=0.880000, F_V=0.837209
active=8: F_T=0.868023, F_V=0.837907
active=7: F_T=0.867907, F_V=0.829535
active=6: F_T=0.835349, F_V=0.801860
active=5: F_T=0.846744, F_V=0.810116
active=4: F_T=0.809535, F_V=0.781977
active=3: F_T=0.775233, F_V=0.743256
active=2: F_T=0.760116, F_V=0.740698
active=1: F_T=0.707442, F_V=0.716279
active=0: F_T=0.511628, F_V=0.488372
