active=60: F_T=1.000000, F_V=0.486000
active=59: F_T=1.000000, F_V=0.523000
active=58: F_T=1.000000, F_V=0.513000
active=57: F_T=1.000000, F_V=0.501000
active=56: F_T=1.000000, F_V=0.531000
active=55: F_T=1.000000, F_V=0.516000
active=54: F_T=1.000000, F_V=0.512000
active=53: F_T=1.000000, F_V=0.546000
active=52: F_T=1.000000, F_V=0.558000
active=51: F_T=1.000000, F_V=0.595000
active=50: F_T=1.000000, F_V=0.571000
active=49: F_T=1.000000, F_V=0.568000
active=48: F_T=1.000000, F_V=0.565000
active=47: F_T=1.000000, F_V=0.582000
active=46: F_T=1.000000, F_V=0.574000
active=45: F_T=1.000000, F_V=0.588000
active=44: F_T=1.000000, F_V=0.601000
active=43: F_T=1.000000, F_V=0.631000
active=42: F_T=1.000000, F_V=0.611000
active=41: F_T=1.000000, F_V=0.619000
active=40: F_T=1.000000, F_V=0.595000
active=39: F_T=1.000000, F_V=0.630000
active=38: F_T=1.000000, F_V=0.642000
active=37: F_T=1.000000, F_V=0.658000
active=36: F_T=1.000000, F_V=0.666000
active=35: F_T=1.000000, F_V=0.658000
active=34: F_T=1.000000, F_V=0.658000
active=33: F_T=1.000000, F_V=0.692000
active=32: F_T=1.000000, F_V=0.691000
active=31: F_T=1.000000, F_V=0.712000
active=30: F_T=1.000000, F_V=0.733000
active=29: F_T=1.000000, F_V=0.715000
active=28: F_T=1.000000, F_V=0.704000
active=27: F_T=1.000000, F_V=0.731000
active=26: F_T=1.000000, F_V=0.754000
active=25: F_T=1.000000, F_V=0.768000
active=24: F_T=1.000000, F_V=0.798000
active=23: F_T=1.000000, F_V=0.806000
active=22: F_T=1.000000, F_V=0.778000
active=21: F_T=1.000000, F_V=0.796000
active=20: F_T=1.000000, F_V=0.807000
active=19: F_T=1.000000, F_V=0.835000
active=18: F_T=1.000000, F_V=0.875000
active=17: F_T=1.000000, F_V=0.844000
active=16: F_T=1.000000, F_V=0.856000
active=15: F_T=1.000000, F_V=0.857000
active=14: F_T=1.000000, F_V=0.855000
active=13: F_T=1.000000, F_V=0.870000
active=12: F_T=1.000000, F_V=0.837000
active=11: F_T=1.000000, F_V=0.851000
active=10: F_T=1.000000, F_V=0.836000
active=9: F_T=1.000000, F_V=0.781000
active=8: F_T=1.000000, F_V=0.826000
active=7: F_T=1.000000, F_V=0.829000
active=6: F_T=1.000000, F_V=0.840000
active=5: F_T=1.000000, F_V=0.845000
active=4: F_T=1.000000, F_V=0.800000
active=3: F_T=0.999000, F_V=0.837000
active=2: F_T=0.883000, F_V=0.679000
active=1: F_T=0.742000, F_V=0.619000
active=0: F_T=0.600000, F_V=0.400000
