active=40: F_T=0.848600, F_V=0.541400
active=39: F_T=0.848500, F_V=0.545200
active=38: F_T=0.839400, F_V=0.558400
active=37: F_T=0.846400, F_V=0.546000
active=36: F_T=0.834400, F_V=0.553700
active=35: F_T=0.835600, F_V=0.566400
active=34: F_T=0.828600, F_V=0.564300
active=33: F_T=0.827400, F_V=0.566900
active=32: F_T=0.818300, F_V=0.566100
active=31: F_T=0.817700, F_V=0.588000
active=30: F_T=0.815000, F_V=0.581200
active=29: F_T=0.808100, F_V=0.596000
active=28: F_T=0.810900, F_V=0.597200
active=27: F_T=0.803100, F_V=0.594700
active=26: F_T=0.804900, F_V=0.607900
active=25: F_T=0.795700, F_V=0.606200
active=24: F_T=0.790000, F_V=0.613100
active=23: F_T=0.777400, F_V=0.603900
active=22: F_T=0.781200, F_V=0.608500
active=21: F_T=0.776900, F_V=0.612400
active=20: F_T=0.767500, F_V=0.625100
active=19: F_T=0.766800, F_V=0.625000
active=18: F_T=0.763900, F_V=0.625300
active=17: F_T=0.767800, F_V=0.631700
active=16: F_T=0.762000, F_V=0.631400
active=15: F_T=0.754400, F_V=0.641400
active=14: F_T=0.761000, F_V=0.645900
active=13: F_T=0.745800, F_V=0.649100
active=12: F_T=0.738900, F_V=0.642100
active=11: F_T=0.735900, F_V=0.643000
active=10: F_T=0.730000, F_V=0.660600
active=9: F_T=0.728900, F_V=0.666300
active=8: F_T=0.710800, F_V=0.660000
active=7: F_T=0.689900, F_V=0.633200
active=6: F_T=0.688700, F_V=0.639300
active=5: F_T=0.678600, F_V=0.627300
active=4: F_T=0.669400, F_V=0.633800
active=3: F_T=0.622200, F_V=0.598900
active=2: F_T=0.623500, F_V=0.615900
active=1: F_T=0.586400, F_V=0.585700
active=0: F_T=0.500000, F_V=0.500000
