N=100
P=60
R=2
1 -0.246990 0.547075 0.353280 -0.719171 0.507086 3.063910 -0.117145 2.439764 0.504065 0.636090 0.220837 1.001325 1.054114 0.643346 0.598999 1.288493 -0.470388 -1.491006 1.757548 -0.418190 1.176837 0.063145 -1.191743 -0.781999 0.748068 0.715364 -0.656571 -0.962089 0.379670 -1.209510 -1.015730 0.659784 0.011451 -0.935835 0.329729 -0.260990 -1.327834 -0.675941 0.077966 -1.168721 -0.386048 0.507696 0.251345 0.819552 0.645758 -0.722243 -1.092376 0.323144 1.768722 -0.317473 0.130171 1.199826 1.257977 -0.067328 -0.168533 0.397478 1.364393 -0.557858 -0.701565 -0.470270 0.469835 1.000000
2 0.707383 0.024757 0.534452 0.626711 0.175989 -1.019768 0.467446 1.094668 2.428494 -0.415776 2.797328 -0.198943 1.519284 0.893614 -0.885094 0.228328 0.226416 2.346064 -1.323159 -0.364369 0.993826 -0.453151 -0.529009 0.473663 -0.424947 -1.260171 1.043462 -0.091652 -1.174240 1.369641 -0.254911 0.284017 -0.578025 -0.585204 0.082202 -0.072177 0.419094 0.996473 -0.018104 -1.577760 0.058778 0.454534 -0.320652 0.288761 0.447567 -0.900473 0.562459 -0.633061 0.034724 -0.480888 -0.394322 -0.437603 0.339348 -0.807260 -0.827922 -2.164430 0.302057 -0.206497 1.062683 0.783775 0.998674 1.000000
3 -0.518443 1.413542 -1.013058 -1.004137 0.051115 0.686584 0.607723 0.535376 -0.842981 -0.258202 0.767171 -1.792051 -0.514829 0.810517 0.997655 -0.851360 -1.150521 0.238311 -0.304748 0.779472 0.171603 -2.250178 -0.613883 0.276772 -0.185933 1.839544 -1.104013 -0.120382 -0.477419 -1.718297 0.186598 -2.118803 0.622150 -1.206171 0.048458 -0.878324 0.248719 0.147024 0.795651 -0.341164 0.269506 -0.231090 0.551737 1.049473 -0.275301 -0.999741 -0.958757 0.318311 -2.152257 0.324410 -0.757060 0.246679 1.140217 0.985418 0.283126 -0.985610 0.851315 -0.146287 0.657552 -0.587191 3.837427 1.000000
4 1.929289 0.221947 2.169084 -0.508805 -0.431150 -0.478105 -1.142861 0.860276 -0.117331 0.473692 -0.369892 -0.178983 -0.981674 1.225450 1.483905 -0.202713 -1.257905 2.452152 -1.434456 -0.209313 0.498139 1.291405 1.288892 -0.013558 0.742819 0.619645 0.858292 0.049279 -1.344108 0.352331 1.166218 0.492440 -1.236778 -0.039018 -1.040692 0.351411 -1.296677 1.007805 -0.516787 -1.065193 -1.042993 -1.027994 -0.076103 1.373355 1.205751 -0.231416 -0.866227 0.334152 1.465655 0.858925 -1.948872 0.714623 0.088796 -0.595484 -0.564820 1.114130 0.716206 1.168680 0.179825 -1.082682 0.914328 1.000000
5 0.017409 -1.126456 1.468779 0.844512 -1.378884 0.258975 1.195441 0.484395 -0.320180 -0.211666 -0.641299 -0.367577 -0.023426 0.443698 1.397502 0.632160 1.725946 0.471322 -0.115308 -0.070420 0.342496 -1.049992 -0.488654 0.105923 0.307181 -0.793814 0.117999 1.269329 0.654529 1.825217 -0.321420 0.238549 -0.701122 -0.492205 -0.216917 0.808261 0.356921 -0.526856 0.711893 -0.983471 -0.678749 1.597303 -1.706747 0.457213 -0.273807 0.867478 0.533783 -1.099729 -0.095198 -1.701949 0.567762 -1.954231 0.682042 -1.200344 0.437064 0.378502 -0.452555 1.927563 1.300354 -2.461135 16.024749 1.000000
6 1.926644 2.843286 -1.327741 -1.394203 -0.320963 1.048197 -0.184213 0.501523 0.124727 0.121599 2.102579 0.150373 0.611290 -0.791773 -0.954431 -2.760649 1.461087 0.151230 0.590481 -0.162160 -0.190241 0.234733 -0.312372 -0.284812 2.371188 2.295755 -1.243320 0.007906 0.346902 0.098979 0.898837 0.685342 -0.106737 -0.647798 -0.434556 1.452987 0.722009 0.823271 -0.484800 -0.933989 -1.131836 0.050399 1.002699 0.644682 2.266800 -1.628523 -0.896694 2.285469 -1.139499 0.954646 0.925642 -1.342470 0.594335 -1.774387 -1.013223 0.593661 0.280575 0.669719 1.737316 1.703344 1.308910 1.000000
7 -1.056917 0.685642 -0.314865 -0.184111 -0.452475 -0.702194 0.702199 0.988163 0.339526 -1.420662 -0.187878 -0.226737 1.276301 0.699648 -0.188026 -0.984963 1.451007 -0.706529 0.137141 1.750839 0.885581 0.271940 -0.564749 0.419430 0.210869 1.881307 -0.133159 -1.335943 -1.022220 -1.311319 -0.729801 0.425651 1.962411 2.034727 1.013003 -1.409606 -1.459284 -0.204101 0.574004 -0.440883 0.454250 1.133969 0.476194 0.730362 1.031938 0.949236 -1.052747 0.351607 0.460456 1.123996 -2.652817 0.143020 -0.866569 0.384118 1.427136 -1.312128 1.272426 0.721099 2.197519 -0.406820 3.153695 1.000000
8 -2.300677 -0.525222 -2.683174 -1.804595 1.657505 0.558139 2.054209 0.032252 -0.483700 -0.851358 -0.668159 -0.044575 -0.256873 -0.288581 -1.470111 -1.702264 0.078761 2.345231 1.432913 -1.482855 0.761470 -1.168759 0.299050 1.036784 1.431469 -1.396951 -0.232984 0.608733 -0.797019 1.071132 -0.245581 -1.483123 -0.047412 1.626423 -0.486065 -1.431392 -0.179091 0.667750 -0.227043 0.077367 0.018426 1.837900 0.132555 0.911607 1.090449 0.309472 -0.020042 0.371063 -0.217277 0.846566 0.534135 1.592503 2.032317 -0.551387 -0.095117 -0.212021 -0.594214 -0.182138 1.072110 1.456585 135.746234 1.000000
9 -0.429320 0.412025 0.854368 0.097347 0.122313 -0.257074 1.262605 -0.904966 1.108019 0.327123 1.621243 -0.683751 -1.416979 0.968349 -0.363905 0.401941 -1.341359 0.976789 0.936964 1.052239 0.522559 -0.123247 2.304458 0.052515 0.805443 -0.269312 -1.108515 0.343003 0.367110 0.272363 -0.025557 -0.179690 -0.084621 1.104645 -1.162833 0.440966 -1.855008 -0.921589 -0.824406 0.589286 -0.207967 -0.556316 -0.810307 0.458918 1.334911 1.428793 0.747763 -0.732344 1.285961 0.913141 0.170210 -0.586686 1.060662 -0.661951 -1.245023 0.770631 1.003558 -0.085720 0.272465 -0.507061 1.820790 1.000000
10 0.482528 -0.278348 -0.890784 1.579821 0.545781 -0.715038 -2.147264 -1.179734 -0.044733 1.619992 -1.353649 -0.137812 1.840965 1.140924 0.531848 0.730818 0.095735 0.157963 0.094377 -0.090698 0.601622 -1.996863 0.848622 0.894357 1.378195 -1.200566 0.763501 0.572203 0.497701 -0.683488 -0.389224 1.570371 -0.256270 1.204454 -1.119453 -0.591375 1.115756 0.210761 0.999368 -1.727104 0.235672 -0.185069 -1.416218 -0.895971 0.872126 0.654634 -1.062051 -0.939151 -0.568562 -0.390440 1.403835 1.438347 0.465404 -0.621575 2.027785 2.707917 -0.617937 0.871077 1.714874 0.046416 1.035253 1.000000
