active=40: F_T=0.922755, F_V=0.652083
active=39: F_T=0.919592, F_V=0.656979
active=38: F_T=0.922347, F_V=0.657708
active=37: F_T=0.915510, F_V=0.678750
active=36: F_T=0.917041, F_V=0.680417
active=35: F_T=0.911327, F_V=0.681042
active=34: F_T=0.916429, F_V=0.687500
active=33: F_T=0.907347, F_V=0.696562
active=32: F_T=0.908265, F_V=0.689167
active=31: F_T=0.912653, F_V=0.701146
active=30: F_T=0.907449, F_V=0.710417
active=29: F_T=0.904592, F_V=0.716979
active=28: F_T=0.902041, F_V=0.725313
active=27: F_T=0.900816, F_V=0.730417
active=26: F_T=0.897959, F_V=0.730104
active=25: F_T=0.893367, F_V=0.733854
active=24: F_T=0.897143, F_V=0.744167
active=23: F_T=0.891837, F_V=0.746771
active=22: F_T=0.891633, F_V=0.754271
active=21: F_T=0.895408, F_V=0.759479
active=20: F_T=0.888980, F_V=0.768750
active=19: F_T=0.884694, F_V=0.770104
active=18: F_T=0.889388, F_V=0.774896
active=17: F_T=0.871020, F_V=0.777708
active=16: F_T=0.870204, F_V=0.780104
active=15: F_T=0.873367, F_V=0.781667
active=14: F_T=0.875000, F_V=0.786146
active=13: F_T=0.869898, F_V=0.790938
active=12: F_T=0.862653, F_V=0.799896
active=11: F_T=0.862653, F_V=0.807396
active=10: F_T=0.864796, F_V=0.798229
active=9: F_T=0.852755, F_V=0.788333
active=8: F_T=0.847143, F_V=0.794167
active=7: F_T=0.830102, F_V=0.766146
active=6: F_T=0.776939, F_V=0.738229
active=5: F_T=0.757449, F_V=0.722187
active=4: F_T=0.697245, F_V=0.676667
active=3: F_T=0.646224, F_V=0.618125
active=2: F_T=0.639898, F_V=0.626354
active=1: F_T=0.608367, F_V=0.594479
active=0: F_T=0.510204, F_V=0.491042
