active=20: F_T=0.882041, F_V=0.802083
active=19: F_T=0.881020, F_V=0.793021
active=18: F_T=0.884898, F_V=0.799479
active=17: F_T=0.875612, F_V=0.806563
active=16: F_T=0.877959, F_V=0.806562
active=15: F_T=0.872041, F_V=0.804583
active=14: F_T=0.876224, F_V=0.800208
active=13: F_T=0.889184, F_V=0.813438
active=12: F_T=0.886633, F_V=0.817292
active=11: F_T=0.858980, F_V=0.798021
active=10: F_T=0.857653, F_V=0.792917
active=9: F_T=0.826939, F_V=0.760417
active=8: F_T=0.818878, F_V=0.766458
active=7: F_T=0.783265, F_V=0.736354
active=6: F_T=0.751327, F_V=0.719583
active=5: F_T=0.743163, F_V=0.697292
active=4: F_T=0.664184, F_V=0.630833
active=3: F_T=0.666327, F_V=0.629687
active=2: F_T=0.628469, F_V=0.613437
active=1: F_T=0.594898, F_V=0.585937
active=0: F_T=0.510204, F_V=0.500000
