active=20: F_T=0.899062, F_V=0.764362
active=19: F_T=0.900000, F_V=0.765000
active=18: F_T=0.892500, F_V=0.774468
active=17: F_T=0.890313, F_V=0.767447
active=16: F_T=0.891979, F_V=0.788191
active=15: F_T=0.885625, F_V=0.792553
active=14: F_T=0.889375, F_V=0.793298
active=13: F_T=0.887604, F_V=0.805745
active=12: F_T=0.890417, F_V=0.805957
active=11: F_T=0.885938, F_V=0.810106
active=10: F_T=0.887083, F_V=0.816809
active=9: F_T=0.851354, F_V=0.781915
active=8: F_T=0.831875, F_V=0.779574
active=7: F_T=0.831979, F_V=0.770426
active=6: F_T=0.800313, F_V=0.762872
active=5: F_T=0.757187, F_V=0.721383
active=4: F_T=0.745000, F_V=0.707979
active=3: F_T=0.698854, F_V=0.676383
active=2: F_T=0.674063, F_V=0.656170
active=1: F_T=0.619271, F_V=0.615213
active=0: F_T=0.500000, F_V=0.489362
