active=20: F_T=0.899000, F_V=0.636200
active=19: F_T=0.893800, F_V=0.626400
active=18: F_T=0.889200, F_V=0.648200
active=17: F_T=0.883200, F_V=0.645800
active=16: F_T=0.877400, F_V=0.666200
active=15: F_T=0.864800, F_V=0.678600
active=14: F_T=0.875800, F_V=0.683200
active=13: F_T=0.856800, F_V=0.694200
active=12: F_T=0.858000, F_V=0.710200
active=11: F_T=0.852600, F_V=0.713400
active=10: F_T=0.835000, F_V=0.735400
active=9: F_T=0.843400, F_V=0.735000
active=8: F_T=0.856000, F_V=0.748000
active=7: F_T=0.814200, F_V=0.731400
active=6: F_T=0.809200, F_V=0.728800
active=5: F_T=0.814000, F_V=0.744800
active=4: F_T=0.807400, F_V=0.739000
active=3: F_T=0.775200, F_V=0.720600
active=2: F_T=0.719400, F_V=0.693800
active=1: F_T=0.656000, F_V=0.650600
active=0: F_T=0.520000, F_V=0.480000
