active=30: F_T=0.837400, F_V=0.637500
active=29: F_T=0.844300, F_V=0.644800
active=28: F_T=0.840200, F_V=0.645900
active=27: F_T=0.832700, F_V=0.654400
active=26: F_T=0.828700, F_V=0.666600
active=25: F_T=0.825300, F_V=0.665700
active=24: F_T=0.827200, F_V=0.669500
active=23: F_T=0.825000, F_V=0.675100
active=22: F_T=0.829000, F_V=0.676900
active=21: F_T=0.822900, F_V=0.684000
active=20: F_T=0.815600, F_V=0.685800
active=19: F_T=0.811400, F_V=0.694800
active=18: F_T=0.809400, F_V=0.695600
active=17: F_T=0.813500, F_V=0.704400
active=16: F_T=0.812800, F_V=0.703100
active=15: F_T=0.801200, F_V=0.708000
active=14: F_T=0.788200, F_V=0.711100
active=13: F_T=0.793200, F_V=0.720900
active=12: F_T=0.792900, F_V=0.720100
active=11: F_T=0.786700, F_V=0.734300
active=10: F_T=0.789600, F_V=0.732700
active=9: F_T=0.801200, F_V=0.736700
active=8: F_T=0.785700, F_V=0.732200
active=7: F_T=0.773500, F_V=0.732500
active=6: F_T=0.768900, F_V=0.736800
active=5: F_T=0.760800, F_V=0.743900
active=4: F_T=0.746000, F_V=0.726200
active=3: F_T=0.745000, F_V=0.738600
active=2: F_T=0.714500, F_V=0.703200
active=1: F_T=0.678600, F_V=0.674700
active=0: F_T=0.500000, F_V=0.500000
