active=100: F_T=1.000000, F_V=0.493750
active=99: F_T=1.000000, F_V=0.475000
active=98: F_T=1.000000, F_V=0.466250
active=97: F_T=1.000000, F_V=0.530000
active=96: F_T=1.000000, F_V=0.545000
active=95: F_T=1.000000, F_V=0.566250
active=94: F_T=1.000000, F_V=0.546250
active=93: F_T=1.000000, F_V=0.596250
active=92: F_T=1.000000, F_V=0.580000
active=91: F_T=1.000000, F_V=0.592500
active=90: F_T=1.000000, F_V=0.618750
active=89: F_T=1.000000, F_V=0.588750
active=88: F_T=1.000000, F_V=0.588750
active=87: F_T=1.000000, F_V=0.615000
active=86: F_T=1.000000, F_V=0.610000
active=85: F_T=1.000000, F_V=0.605000
active=84: F_T=1.000000, F_V=0.635000
active=83: F_T=1.000000, F_V=0.627500
active=82: F_T=1.000000, F_V=0.655000
active=81: F_T=1.000000, F_V=0.630000
active=80: F_T=1.000000, F_V=0.632500
active=79: F_T=1.000000, F_V=0.628750
active=78: F_T=1.000000, F_V=0.667500
active=77: F_T=1.000000, F_V=0.630000
active=76: F_T=1.000000, F_V=0.631250
active=75: F_T=1.000000, F_V=0.653750
active=74: F_T=1.000000, F_V=0.665000
active=73: F_T=1.000000, F_V=0.647500
active=72: F_T=1.000000, F_V=0.686250
active=71: F_T=1.000000, F_V=0.722500
active=70: F_T=1.000000, F_V=0.715000
active=69: F_T=1.000000, F_V=0.710000
active=68: F_T=1.000000, F_V=0.730000
active=67: F_T=1.000000, F_V=0.738750
active=66: F_T=1.000000, F_V=0.751250
active=65: F_T=1.000000, F_V=0.777500
active=64: F_T=1.000000, F_V=0.781250
active=63: F_T=1.000000, F_V=0.762500
active=62: F_T=1.000000, F_V=0.770000
active=61: F_T=1.000000, F_V=0.767500
active=60: F_T=1.000000, F_V=0.758750
active=59: F_T=1.000000, F_V=0.785000
active=58: F_T=1.000000, F_V=0.755000
active=57: F_T=1.000000, F_V=0.798750
active=56: F_T=1.000000, F_V=0.796250
active=55: F_T=1.000000, F_V=0.806250
active=54: F_T=1.000000, F_V=0.805000
active=53: F_T=1.000000, F_V=0.800000
active=52: F_T=1.000000, F_V=0.830000
active=51: F_T=1.000000, F_V=0.820000
active=50: F_T=1.000000, F_V=0.831250
active=49: F_T=1.000000, F_V=0.840000
active=48: F_T=1.000000, F_V=0.856250
active=47: F_T=1.000000, F_V=0.827500
active=46: F_T=1.000000, F_V=0.848750
active=45: F_T=1.000000, F_V=0.853750
active=44: F_T=1.000000, F_V=0.873750
active=43: F_T=1.000000, F_V=0.853750
active=42: F_T=1.000000, F_V=0.861250
active=41: F_T=1.000000, F_V=0.872500
active=40: F_T=1.000000, F_V=0.887500
active=39: F_T=1.000000, F_V=0.876250
active=38: F_T=1.000000, F_V=0.855000
active=37: F_T=1.000000, F_V=0.868750
active=36: F_T=1.000000, F_V=0.880000
active=35: F_T=1.000000, F_V=0.866250
active=34: F_T=1.000000, F_V=0.881250
active=33: F_T=1.000000, F_V=0.865000
active=32: F_T=1.000000, F_V=0.887500
active=31: F_T=1.000000, F_V=0.870000
active=30: F_T=1.000000, F_V=0.862500
active=29: F_T=1.000000, F_V=0.866250
active=28: F_T=1.000000, F_V=0.855000
active=27: F_T=1.000000, F_V=0.842500
active=26: F_T=1.000000, F_V=0.885000
active=25: F_T=1.000000, F_V=0.871250
active=24: F_T=1.000000, F_V=0.866250
active=23: F_T=1.000000, F_V=0.857500
active=22: F_T=1.000000, F_V=0.858750
active=21: F_T=1.000000, F_V=0.888750
active=20: F_T=1.000000, F_V=0.898750
active=19: F_T=1.000000, F_V=0.956250
active=18: F_T=1.000000, F_V=0.947500
active=17: F_T=1.000000, F_V=0.940000
active=16: F_T=1.000000, F_V=0.936250
active=15: F_T=1.000000, F_V=0.888750
active=14: F_T=1.000000, F_V=0.911250
active=13: F_T=1.000000, F_V=0.921250
active=12: F_T=1.000000, F_V=0.850000
active=11: F_T=1.000000, F_V=0.906250
active=10: F_T=1.000000, F_V=0.887500
active=9: F_T=1.000000, F_V=0.907500
active=8: F_T=1.000000, F_V=0.926250
active=7: F_T=1.000000, F_V=0.901250
active=6: F_T=1.000000, F_V=0.892500
active=5: F_T=1.000000, F_V=0.811250
active=4: F_T=1.000000, F_V=0.885000
active=3: F_T=1.000000, F_V=0.846250
active=2: F_T=1.000000, F_V=0.863750
active=1: F_T=0.796250, F_V=0.722500
active=0: F_T=0.500000, F_V=0.500000
