active=80: F_T=0.948200, F_V=0.454500
active=79: F_T=0.942600, F_V=0.451500
active=78: F_T=0.946000, F_V=0.464800
active=77: F_T=0.941400, F_V=0.463500
active=76: F_T=0.940900, F_V=0.467200
active=75: F_T=0.937000, F_V=0.466100
active=74: F_T=0.934400, F_V=0.475100
active=73: F_T=0.933500, F_V=0.479900
active=72: F_T=0.930600, F_V=0.478000
active=71: F_T=0.929100, F_V=0.482500
active=70: F_T=0.929500, F_V=0.475100
active=69: F_T=0.926700, F_V=0.481900
active=68: F_T=0.922000, F_V=0.487100
active=67: F_T=0.926400, F_V=0.480900
active=66: F_T=0.920200, F_V=0.488800
active=65: F_T=0.918400, F_V=0.497000
active=64: F_T=0.911600, F_V=0.499600
active=63: F_T=0.913700, F_V=0.498900
active=62: F_T=0.915800, F_V=0.492500
active=61: F_T=0.909000, F_V=0.503200
active=60: F_T=0.904300, F_V=0.506300
active=59: F_T=0.903200, F_V=0.503100
active=58: F_T=0.896400, F_V=0.513500
active=57: F_T=0.898100, F_V=0.516400
active=56: F_T=0.896100, F_V=0.517700
active=55: F_T=0.893100, F_V=0.511300
active=54: F_T=0.889700, F_V=0.513100
active=53: F_T=0.891800, F_V=0.527800
active=52: F_T=0.885000, F_V=0.522200
active=51: F_T=0.886000, F_V=0.528400
active=50: F_T=0.882100, F_V=0.522900
active=49: F_T=0.879700, F_V=0.534400
active=48: F_T=0.868300, F_V=0.534300
active=47: F_T=0.866800, F_V=0.532600
active=46: F_T=0.859900, F_V=0.541500
active=45: F_T=0.866600, F_V=0.550200
active=44: F_T=0.862100, F_V=0.548100
active=43: F_T=0.864000, F_V=0.546800
active=42: F_T=0.854500, F_V=0.547100
active=41: F_T=0.842600, F_V=0.549900
active=40: F_T=0.847700, F_V=0.553500
active=39: F_T=0.847800, F_V=0.561700
active=38: F_T=0.839600, F_V=0.573400
active=37: F_T=0.842900, F_V=0.563700
active=36: F_T=0.833000, F_V=0.569900
active=35: F_T=0.834800, F_V=0.561100
active=34: F_T=0.821600, F_V=0.567800
active=33: F_T=0.821500, F_V=0.564300
active=32: F_T=0.819000, F_V=0.573700
active=31: F_T=0.804500, F_V=0.584800
active=30: F_T=0.810100, F_V=0.573700
active=29: F_T=0.793300, F_V=0.577200
active=28: F_T=0.789400, F_V=0.592500
active=27: F_T=0.786700, F_V=0.594700
active=26: F_T=0.777700, F_V=0.603800
active=25: F_T=0.793200, F_V=0.602300
active=24: F_T=0.786800, F_V=0.600900
active=23: F_T=0.778500, F_V=0.609800
active=22: F_T=0.773600, F_V=0.604700
active=21: F_T=0.766400, F_V=0.610800
active=20: F_T=0.759800, F_V=0.623600
active=19: F_T=0.750800, F_V=0.613200
active=18: F_T=0.745400, F_V=0.605500
active=17: F_T=0.744000, F_V=0.618000
active=16: F_T=0.747800, F_V=0.626200
active=15: F_T=0.741200, F_V=0.626500
active=14: F_T=0.732300, F_V=0.609000
active=13: F_T=0.717800, F_V=0.609500
active=12: F_T=0.708100, F_V=0.609700
active=11: F_T=0.707000, F_V=0.607800
active=10: F_T=0.690400, F_V=0.616600
active=9: F_T=0.675000, F_V=0.591800
active=8: F_T=0.662700, F_V=0.592500
active=7: F_T=0.656900, F_V=0.593500
active=6: F_T=0.663500, F_V=0.603500
active=5: F_T=0.665600, F_V=0.610700
active=4: F_T=0.608000, F_V=0.562100
active=3: F_T=0.608400, F_V=0.562700
active=2: F_T=0.600400, F_V=0.580300
active=1: F_T=0.600400, F_V=0.590500
active=0: F_T=0.500000, F_V=0.500000
