covariate 1:   name=covariate1, type=float, missing=  3 of 100, average=-0.164899, stdev=1.023849, range=[-3.176961,2.156211], active=1
covariate 2:   name=covariate2, type=float, missing=  3 of 100, average=0.041050, stdev=0.962804, range=[-2.800961,2.622936], active=1
covariate 3:   name=covariate3, type=float, missing=  5 of 100, average=-0.006680, stdev=0.903464, range=[-1.885884,2.365707], active=1
covariate 4:   name=covariate4, type=float, missing=  3 of 100, average=-0.097356, stdev=0.925505, range=[-2.028174,2.549006], active=1
covariate 5:   name=covariate5, type=float, missing=  1 of 100, average=0.078771, stdev=0.897360, range=[-2.072635,2.339806], active=1
covariate 6:   name=covariate6, type=float, missing=  5 of 100, average=-0.069352, stdev=1.029688, range=[-2.430069,2.099365], active=1
covariate 7:   name=covariate7, type=float, missing=  3 of 100, average=0.041716, stdev=1.085918, range=[-2.784230,3.095801], active=1
covariate 8:   name=covariate8, type=float, missing=  3 of 100, average=0.151696, stdev=0.996993, range=[-3.123563,2.351511], active=1
covariate 9:   name=covariate9, type=float, missing=  7 of 100, average=-0.001133, stdev=1.079745, range=[-2.545711,2.329914], active=1
covariate 10:  name=covariate10, type=float, missing=  6 of 100, average=0.139444, stdev=0.834903, range=[-1.836742,1.837091], active=1
covariate 11:  name=covariate11, type=float, missing=  6 of 100, average=-0.252233, stdev=1.032361, range=[-2.959117,1.813651], active=1
covariate 12:  name=covariate12, type=float, missing=  5 of 100, average=0.114299, stdev=0.837801, range=[-1.932844,2.715993], active=1
covariate 13:  name=covariate13, type=float, missing=  5 of 100, average=0.058073, stdev=1.037678, range=[-2.928613,2.232640], active=1
covariate 14:  name=covariate14, type=float, missing=  5 of 100, average=0.257987, stdev=1.038362, range=[-2.415755,2.763143], active=1
covariate 15:  name=covariate15, type=float, missing=  2 of 100, average=0.020500, stdev=0.994879, range=[-3.160034,3.260500], active=1
covariate 16:  name=covariate16, type=float, missing=  7 of 100, average=-0.041991, stdev=0.975093, range=[-2.475772,2.446951], active=1
covariate 17:  name=covariate17, type=float, missing=  5 of 100, average=-0.052539, stdev=1.050421, range=[-2.204223,2.871357], active=1
covariate 18:  name=covariate18, type=float, missing=  8 of 100, average=0.093235, stdev=1.045533, range=[-2.156010,3.138949], active=1
covariate 19:  name=covariate19, type=float, missing=  2 of 100, average=0.081712, stdev=1.132316, range=[-2.737239,3.309660], active=1
covariate 20:  name=covariate20, type=float, missing=  5 of 100, average=-0.035971, stdev=0.993992, range=[-2.507350,2.743839], active=1
covariate 21:  name=covariate21, type=float, missing=  6 of 100, average=-0.002474, stdev=1.018012, range=[-3.493574,2.837913], active=1
covariate 22:  name=covariate22, type=float, missing=  4 of 100, average=-0.153903, stdev=0.976432, range=[-2.591665,2.315810], active=1
covariate 23:  name=covariate23, type=float, missing=  4 of 100, average=0.018919, stdev=1.042560, range=[-3.079253,3.286033], active=1
covariate 24:  name=covariate24, type=float, missing=  3 of 100, average=0.001519, stdev=0.926912, range=[-2.476830,1.772082], active=1
covariate 25:  name=covariate25, type=float, missing=  4 of 100, average=0.013357, stdev=0.977413, range=[-1.999521,2.939547], active=1
covariate 26:  name=covariate26, type=float, missing=  6 of 100, average=0.048965, stdev=0.958804, range=[-2.030112,2.123630], active=1
covariate 27:  name=covariate27, type=float, missing=  5 of 100, average=0.058174, stdev=1.009364, range=[-2.179608,2.266140], active=1
covariate 28:  name=covariate28, type=float, missing=  4 of 100, average=0.062725, stdev=1.142281, range=[-3.714261,3.506999], active=1
covariate 29:  name=covariate29, type=float, missing=  5 of 100, average=0.034358, stdev=0.940021, range=[-2.299526,2.419607], active=1
covariate 30:  name=covariate30, type=float, missing=  2 of 100, average=0.095295, stdev=1.090284, range=[-2.160545,2.812207], active=1
covariate 31:  name=covariate31, type=float, missing=  7 of 100, average=0.044264, stdev=1.022322, range=[-2.643355,2.799602], active=1
covariate 32:  name=covariate32, type=float, missing=  2 of 100, average=-0.033504, stdev=0.856638, range=[-1.927611,2.127677], active=1
covariate 33:  name=covariate33, type=float, missing=  7 of 100, average=-0.013912, stdev=1.094067, range=[-3.649051,2.387519], active=1
covariate 34:  name=covariate34, type=float, missing=  2 of 100, average=0.012802, stdev=1.157659, range=[-2.305289,3.812569], active=1
covariate 35:  name=covariate35, type=float, missing=  8 of 100, average=-0.092013, stdev=0.781389, range=[-2.186290,1.771089], active=1
covariate 36:  name=covariate36, type=float, missing=  4 of 100, average=0.105712, stdev=1.010245, range=[-2.128882,2.121783], active=1
covariate 37:  name=covariate37, type=float, missing=  2 of 100, average=-0.042193, stdev=1.013593, range=[-1.826363,2.746742], active=1
covariate 38:  name=covariate38, type=float, missing=  5 of 100, average=-0.153759, stdev=1.048329, range=[-2.676540,2.701250], active=1
covariate 39:  name=covariate39, type=float, missing=  4 of 100, average=-0.088332, stdev=0.949438, range=[-2.070605,2.183703], active=1
covariate 40:  name=covariate40, type=float, missing=  8 of 100, average=0.078610, stdev=0.887206, range=[-2.071252,2.300454], active=1
covariate 41:  name=covariate41, type=float, missing=  8 of 100, average=0.132098, stdev=0.859565, range=[-1.729154,2.609884], active=1
covariate 42:  name=covariate42, type=float, missing=  5 of 100, average=0.050823, stdev=0.840334, range=[-2.256131,2.392057], active=1
covariate 43:  name=covariate43, type=float, missing=  3 of 100, average=-0.077907, stdev=0.824586, range=[-1.855988,1.920357], active=1
covariate 44:  name=covariate44, type=float, missing=  3 of 100, average=-0.047865, stdev=0.951113, range=[-2.499056,2.817507], active=1
covariate 45:  name=covariate45, type=float, missing=  7 of 100, average=-0.014603, stdev=0.872963, range=[-1.566947,2.290926], active=1
covariate 46:  name=covariate46, type=float, missing=  4 of 100, average=0.224145, stdev=1.032237, range=[-2.513770,2.955799], active=1
covariate 47:  name=covariate47, type=float, missing=  6 of 100, average=-0.086293, stdev=0.964584, range=[-2.590531,2.104915], active=1
covariate 48:  name=covariate48, type=float, missing=  5 of 100, average=0.053922, stdev=0.959512, range=[-1.683172,2.279132], active=1
covariate 49:  name=covariate49, type=float, missing=  3 of 100, average=0.043570, stdev=0.971475, range=[-2.349392,3.022143], active=1
covariate 50:  name=covariate50, type=float, missing=  7 of 100, average=-0.004715, stdev=1.034352, range=[-2.607247,1.978598], active=1
covariate 51:  name=covariate51, type=float, missing=  6 of 100, average=0.027290, stdev=0.899509, range=[-1.751955,2.794387], active=1
covariate 52:  name=covariate52, type=float, missing=  6 of 100, average=-0.054869, stdev=1.063759, range=[-1.898524,4.006337], active=1
covariate 53:  name=covariate53, type=float, missing=  6 of 100, average=-0.092644, stdev=0.926570, range=[-2.261169,2.032207], active=1
covariate 54:  name=covariate54, type=float, missing=  4 of 100, average=-0.037254, stdev=0.858361, range=[-1.946371,2.376352], active=1
covariate 55:  name=covariate55, type=float, missing=  4 of 100, average=-0.103200, stdev=1.001558, range=[-2.477060,2.847244], active=1
covariate 56:  name=covariate56, type=float, missing=  3 of 100, average=-0.083696, stdev=1.143506, range=[-2.532663,3.301992], active=1
covariate 57:  name=covariate57, type=float, missing=  9 of 100, average=0.108425, stdev=0.902234, range=[-2.833205,2.414779], active=1
covariate 58:  name=covariate58, type=float, missing=  5 of 100, average=-0.105831, stdev=0.997836, range=[-2.442929,2.099321], active=1
covariate 59:  name=covariate59, type=float, missing=  2 of 100, average=0.037057, stdev=0.915379, range=[-1.454875,2.162388], active=1
covariate 60:  name=covariate60, type=float, missing=  5 of 100, average=-0.031296, stdev=1.058317, range=[-2.927385,3.167921], active=1
covariate 61:  name=covariate61, type=float, missing= 10 of 100, average=0.010962, stdev=1.062648, range=[-2.955190,2.137909], active=1
covariate 62:  name=covariate62, type=float, missing=  4 of 100, average=0.132327, stdev=1.040791, range=[-2.169824,2.628595], active=1
covariate 63:  name=covariate63, type=float, missing=  2 of 100, average=0.016276, stdev=0.959456, range=[-2.949212,3.570126], active=1
covariate 64:  name=covariate64, type=float, missing=  6 of 100, average=0.073348, stdev=1.102401, range=[-3.283810,2.261834], active=1
covariate 65:  name=covariate65, type=float, missing=  1 of 100, average=0.079488, stdev=0.873105, range=[-2.481932,1.875934], active=1
covariate 66:  name=covariate66, type=float, missing=  4 of 100, average=-0.161610, stdev=0.989242, range=[-2.830684,2.138706], active=1
covariate 67:  name=covariate67, type=float, missing=  3 of 100, average=-0.091351, stdev=0.980454, range=[-2.492337,2.402343], active=1
covariate 68:  name=covariate68, type=float, missing=  9 of 100, average=-0.062920, stdev=0.933720, range=[-2.102177,2.476551], active=1
