active=60: F_T=0.996600, F_V=0.614000
active=59: F_T=0.997200, F_V=0.623000
active=58: F_T=0.995000, F_V=0.621200
active=57: F_T=0.996200, F_V=0.621600
active=56: F_T=0.995400, F_V=0.632600
active=55: F_T=0.994800, F_V=0.637200
active=54: F_T=0.992000, F_V=0.640600
active=53: F_T=0.993800, F_V=0.635400
active=52: F_T=0.991600, F_V=0.653200
active=51: F_T=0.988800, F_V=0.662600
active=50: F_T=0.989600, F_V=0.665600
active=49: F_T=0.989400, F_V=0.671000
active=48: F_T=0.987400, F_V=0.677200
active=47: F_T=0.989000, F_V=0.679200
active=46: F_T=0.986000, F_V=0.682400
active=45: F_T=0.986200, F_V=0.688600
active=44: F_T=0.987000, F_V=0.683800
active=43: F_T=0.984800, F_V=0.696000
active=42: F_T=0.985800, F_V=0.710400
active=41: F_T=0.984600, F_V=0.710600
active=40: F_T=0.984400, F_V=0.721200
active=39: F_T=0.984200, F_V=0.733000
active=38: F_T=0.982000, F_V=0.725000
active=37: F_T=0.983400, F_V=0.735200
active=36: F_T=0.985200, F_V=0.730000
active=35: F_T=0.987000, F_V=0.747400
active=34: F_T=0.986200, F_V=0.752200
active=33: F_T=0.986200, F_V=0.767400
active=32: F_T=0.984400, F_V=0.767200
active=31: F_T=0.983400, F_V=0.763800
active=30: F_T=0.980800, F_V=0.778200
active=29: F_T=0.979400, F_V=0.779000
active=28: F_T=0.975000, F_V=0.779000
active=27: F_T=0.976000, F_V=0.783600
active=26: F_T=0.970600, F_V=0.780600
active=25: F_T=0.969000, F_V=0.788400
active=24: F_T=0.972600, F_V=0.804600
active=23: F_T=0.969800, F_V=0.803600
active=22: F_T=0.968400, F_V=0.813200
active=21: F_T=0.966400, F_V=0.838800
active=20: F_T=0.966600, F_V=0.840200
active=19: F_T=0.972200, F_V=0.838200
active=18: F_T=0.966800, F_V=0.855600
active=17: F_T=0.966200, F_V=0.848800
active=16: F_T=0.947400, F_V=0.833600
active=15: F_T=0.941200, F_V=0.839600
active=14: F_T=0.942200, F_V=0.843800
active=13: F_T=0.926000, F_V=0.825600
active=12: F_T=0.916800, F_V=0.811200
active=11: F_T=0.911400, F_V=0.818200
active=10: F_T=0.893600, F_V=0.808600
active=9: F_T=0.902000, F_V=0.828600
active=8: F_T=0.877600, F_V=0.813200
active=7: F_T=0.852000, F_V=0.795000
active=6: F_T=0.829000, F_V=0.756200
active=5: F_T=0.807400, F_V=0.744200
active=4: F_T=0.775400, F_V=0.728800
active=3: F_T=0.758400, F_V=0.725200
active=2: F_T=0.718600, F_V=0.690600
active=1: F_T=0.678600, F_V=0.689400
active=0: F_T=0.520000, F_V=0.480000
