active=60: F_T=0.995800, F_V=0.664400
active=59: F_T=0.996800, F_V=0.662600
active=58: F_T=0.994000, F_V=0.676200
active=57: F_T=0.992600, F_V=0.674800
active=56: F_T=0.993400, F_V=0.682800
active=55: F_T=0.991000, F_V=0.689400
active=54: F_T=0.990800, F_V=0.689200
active=53: F_T=0.989800, F_V=0.689400
active=52: F_T=0.991200, F_V=0.685200
active=51: F_T=0.989200, F_V=0.693400
active=50: F_T=0.986800, F_V=0.699800
active=49: F_T=0.987200, F_V=0.721800
active=48: F_T=0.986400, F_V=0.709800
active=47: F_T=0.984400, F_V=0.710200
active=46: F_T=0.984600, F_V=0.714400
active=45: F_T=0.983400, F_V=0.725800
active=44: F_T=0.983000, F_V=0.724000
active=43: F_T=0.982200, F_V=0.739200
active=42: F_T=0.980200, F_V=0.730000
active=41: F_T=0.982200, F_V=0.750800
active=40: F_T=0.981000, F_V=0.748600
active=39: F_T=0.982200, F_V=0.760000
active=38: F_T=0.977000, F_V=0.759400
active=37: F_T=0.976200, F_V=0.762600
active=36: F_T=0.980800, F_V=0.772400
active=35: F_T=0.978400, F_V=0.764000
active=34: F_T=0.975800, F_V=0.773800
active=33: F_T=0.977800, F_V=0.766200
active=32: F_T=0.974400, F_V=0.774000
active=31: F_T=0.972000, F_V=0.771400
active=30: F_T=0.969400, F_V=0.779600
active=29: F_T=0.968200, F_V=0.776400
active=28: F_T=0.966000, F_V=0.776800
active=27: F_T=0.964600, F_V=0.781800
active=26: F_T=0.961600, F_V=0.781400
active=25: F_T=0.961800, F_V=0.795200
active=24: F_T=0.962800, F_V=0.808000
active=23: F_T=0.960600, F_V=0.799200
active=22: F_T=0.959000, F_V=0.798800
active=21: F_T=0.956400, F_V=0.784600
active=20: F_T=0.952800, F_V=0.795400
active=19: F_T=0.941600, F_V=0.781000
active=18: F_T=0.939800, F_V=0.783800
active=17: F_T=0.935000, F_V=0.765600
active=16: F_T=0.930800, F_V=0.784000
active=15: F_T=0.936200, F_V=0.796800
active=14: F_T=0.916200, F_V=0.793400
active=13: F_T=0.910200, F_V=0.809600
active=12: F_T=0.902000, F_V=0.792400
active=11: F_T=0.878600, F_V=0.753800
active=10: F_T=0.854400, F_V=0.747400
active=9: F_T=0.840600, F_V=0.741400
active=8: F_T=0.823600, F_V=0.732000
active=7: F_T=0.806200, F_V=0.709200
active=6: F_T=0.803200, F_V=0.728800
active=5: F_T=0.765800, F_V=0.713400
active=4: F_T=0.741200, F_V=0.680000
active=3: F_T=0.677400, F_V=0.626000
active=2: F_T=0.696400, F_V=0.672000
active=1: F_T=0.605600, F_V=0.588000
active=0: F_T=0.520000, F_V=0.480000
