active=20: F_T=1.000000, F_V=0.512000
active=19: F_T=1.000000, F_V=0.514000
active=18: F_T=1.000000, F_V=0.545000
active=17: F_T=1.000000, F_V=0.549000
active=16: F_T=1.000000, F_V=0.584000
active=15: F_T=1.000000, F_V=0.599000
active=14: F_T=1.000000, F_V=0.620000
active=13: F_T=1.000000, F_V=0.688000
active=12: F_T=1.000000, F_V=0.674000
active=11: F_T=1.000000, F_V=0.660000
active=10: F_T=1.000000, F_V=0.665000
active=9: F_T=1.000000, F_V=0.694000
active=8: F_T=1.000000, F_V=0.673000
active=7: F_T=1.000000, F_V=0.653000
active=6: F_T=0.994000, F_V=0.651000
active=5: F_T=0.983000, F_V=0.643000
active=4: F_T=0.948000, F_V=0.648000
active=3: F_T=0.908000, F_V=0.694000
active=2: F_T=0.849000, F_V=0.685000
active=1: F_T=0.843000, F_V=0.749000
active=0: F_T=0.600000, F_V=0.400000
