active=40: F_T=0.894247, F_V=0.773118
active=39: F_T=0.887366, F_V=0.776022
active=38: F_T=0.887258, F_V=0.779247
active=37: F_T=0.888172, F_V=0.777796
active=36: F_T=0.887957, F_V=0.786075
active=35: F_T=0.886129, F_V=0.790538
active=34: F_T=0.886022, F_V=0.793387
active=33: F_T=0.889247, F_V=0.795054
active=32: F_T=0.884462, F_V=0.795269
active=31: F_T=0.881774, F_V=0.794731
active=30: F_T=0.880806, F_V=0.796344
active=29: F_T=0.877043, F_V=0.801505
active=28: F_T=0.872688, F_V=0.803925
active=27: F_T=0.878333, F_V=0.798172
active=26: F_T=0.871344, F_V=0.797204
active=25: F_T=0.873548, F_V=0.802903
active=24: F_T=0.876183, F_V=0.805054
active=23: F_T=0.871344, F_V=0.813011
active=22: F_T=0.866613, F_V=0.805000
active=21: F_T=0.860269, F_V=0.811452
active=20: F_T=0.850054, F_V=0.799247
active=19: F_T=0.845753, F_V=0.791667
active=18: F_T=0.845484, F_V=0.801129
active=17: F_T=0.845215, F_V=0.797204
active=16: F_T=0.852043, F_V=0.804516
active=15: F_T=0.842796, F_V=0.795860
active=14: F_T=0.833065, F_V=0.777043
active=13: F_T=0.821183, F_V=0.775215
active=12: F_T=0.826344, F_V=0.778656
active=11: F_T=0.812366, F_V=0.763495
active=10: F_T=0.785376, F_V=0.753763
active=9: F_T=0.782742, F_V=0.755645
active=8: F_T=0.770054, F_V=0.738495
active=7: F_T=0.744839, F_V=0.717312
active=6: F_T=0.737796, F_V=0.714785
active=5: F_T=0.697097, F_V=0.678011
active=4: F_T=0.680591, F_V=0.667151
active=3: F_T=0.701398, F_V=0.684247
active=2: F_T=0.632634, F_V=0.626022
active=1: F_T=0.585215, F_V=0.571828
active=0: F_T=0.505376, F_V=0.494624
