active=20: F_T=0.819000, F_V=0.703000
active=19: F_T=0.823800, F_V=0.702100
active=18: F_T=0.819400, F_V=0.715900
active=17: F_T=0.824500, F_V=0.720200
active=16: F_T=0.817300, F_V=0.726800
active=15: F_T=0.812000, F_V=0.738800
active=14: F_T=0.813100, F_V=0.741100
active=13: F_T=0.814800, F_V=0.744200
active=12: F_T=0.806800, F_V=0.747100
active=11: F_T=0.805700, F_V=0.752100
active=10: F_T=0.795800, F_V=0.756000
active=9: F_T=0.795100, F_V=0.749100
active=8: F_T=0.771700, F_V=0.740000
active=7: F_T=0.767000, F_V=0.738200
active=6: F_T=0.747000, F_V=0.714700
active=5: F_T=0.731600, F_V=0.698600
active=4: F_T=0.681900, F_V=0.656000
active=3: F_T=0.686600, F_V=0.663700
active=2: F_T=0.648600, F_V=0.626500
active=1: F_T=0.616100, F_V=0.615100
active=0: F_T=0.529200, F_V=0.530800
