active=20: F_T=0.875400, F_V=0.775900
active=19: F_T=0.880100, F_V=0.780900
active=18: F_T=0.873900, F_V=0.788500
active=17: F_T=0.874500, F_V=0.792100
active=16: F_T=0.869000, F_V=0.790100
active=15: F_T=0.867200, F_V=0.784500
active=14: F_T=0.857300, F_V=0.788100
active=13: F_T=0.848600, F_V=0.790600
active=12: F_T=0.842100, F_V=0.795600
active=11: F_T=0.844700, F_V=0.787100
active=10: F_T=0.850100, F_V=0.818400
active=9: F_T=0.850400, F_V=0.816700
active=8: F_T=0.841100, F_V=0.810900
active=7: F_T=0.840600, F_V=0.803700
active=6: F_T=0.816000, F_V=0.783500
active=5: F_T=0.784800, F_V=0.763600
active=4: F_T=0.735300, F_V=0.723500
active=3: F_T=0.705700, F_V=0.701200
active=2: F_T=0.660000, F_V=0.659300
active=1: F_T=0.593700, F_V=0.579200
active=0: F_T=0.500000, F_V=0.500000
