active=80: F_T=1.000000, F_V=0.593958
active=79: F_T=1.000000, F_V=0.598750
active=78: F_T=1.000000, F_V=0.611250
active=77: F_T=1.000000, F_V=0.614792
active=76: F_T=1.000000, F_V=0.619583
active=75: F_T=1.000000, F_V=0.618958
active=74: F_T=1.000000, F_V=0.616042
active=73: F_T=1.000000, F_V=0.629167
active=72: F_T=1.000000, F_V=0.635625
active=71: F_T=1.000000, F_V=0.636250
active=70: F_T=1.000000, F_V=0.635625
active=69: F_T=1.000000, F_V=0.647708
active=68: F_T=1.000000, F_V=0.646250
active=67: F_T=1.000000, F_V=0.648750
active=66: F_T=1.000000, F_V=0.652708
active=65: F_T=1.000000, F_V=0.666667
active=64: F_T=1.000000, F_V=0.665417
active=63: F_T=1.000000, F_V=0.671250
active=62: F_T=1.000000, F_V=0.669583
active=61: F_T=1.000000, F_V=0.678125
active=60: F_T=1.000000, F_V=0.678958
active=59: F_T=1.000000, F_V=0.686042
active=58: F_T=1.000000, F_V=0.692917
active=57: F_T=1.000000, F_V=0.682708
active=56: F_T=0.999583, F_V=0.695208
active=55: F_T=0.998542, F_V=0.708750
active=54: F_T=0.999375, F_V=0.699167
active=53: F_T=0.998542, F_V=0.714583
active=52: F_T=0.996875, F_V=0.714792
active=51: F_T=0.997500, F_V=0.715625
active=50: F_T=0.996458, F_V=0.711250
active=49: F_T=0.996458, F_V=0.725625
active=48: F_T=0.995625, F_V=0.722292
active=47: F_T=0.995000, F_V=0.732500
active=46: F_T=0.991667, F_V=0.736250
active=45: F_T=0.991875, F_V=0.742292
active=44: F_T=0.989167, F_V=0.750833
active=43: F_T=0.988958, F_V=0.752083
active=42: F_T=0.988542, F_V=0.745625
active=41: F_T=0.986875, F_V=0.761458
active=40: F_T=0.986250, F_V=0.769792
active=39: F_T=0.984167, F_V=0.770833
active=38: F_T=0.982917, F_V=0.772708
active=37: F_T=0.980833, F_V=0.766250
active=36: F_T=0.976667, F_V=0.785000
active=35: F_T=0.978750, F_V=0.784167
active=34: F_T=0.978958, F_V=0.778958
active=33: F_T=0.975417, F_V=0.795625
active=32: F_T=0.975833, F_V=0.792083
active=31: F_T=0.974583, F_V=0.800625
active=30: F_T=0.972083, F_V=0.804375
active=29: F_T=0.977500, F_V=0.803958
active=28: F_T=0.976667, F_V=0.810417
active=27: F_T=0.973333, F_V=0.813125
active=26: F_T=0.971458, F_V=0.827292
active=25: F_T=0.970417, F_V=0.821875
active=24: F_T=0.973542, F_V=0.819375
active=23: F_T=0.968542, F_V=0.817708
active=22: F_T=0.968958, F_V=0.820417
active=21: F_T=0.966875, F_V=0.826042
active=20: F_T=0.968125, F_V=0.838333
active=19: F_T=0.968750, F_V=0.841875
active=18: F_T=0.967292, F_V=0.825000
active=17: F_T=0.960833, F_V=0.829583
active=16: F_T=0.960417, F_V=0.833958
active=15: F_T=0.961875, F_V=0.838542
active=14: F_T=0.955625, F_V=0.838958
active=13: F_T=0.945208, F_V=0.832917
active=12: F_T=0.934792, F_V=0.838542
active=11: F_T=0.933958, F_V=0.833333
active=10: F_T=0.925625, F_V=0.841667
active=9: F_T=0.933125, F_V=0.850417
active=8: F_T=0.926250, F_V=0.842083
active=7: F_T=0.921042, F_V=0.848750
active=6: F_T=0.918750, F_V=0.831042
active=5: F_T=0.905833, F_V=0.826458
active=4: F_T=0.868125, F_V=0.791458
active=3: F_T=0.811875, F_V=0.774167
active=2: F_T=0.724583, F_V=0.709792
active=1: F_T=0.710417, F_V=0.706042
active=0: F_T=0.500000, F_V=0.500000
