active=20: F_T=0.834300, F_V=0.722100
active=19: F_T=0.831200, F_V=0.725000
active=18: F_T=0.834100, F_V=0.731500
active=17: F_T=0.824400, F_V=0.739100
active=16: F_T=0.819000, F_V=0.745300
active=15: F_T=0.821600, F_V=0.750100
active=14: F_T=0.822100, F_V=0.749000
active=13: F_T=0.816700, F_V=0.755200
active=12: F_T=0.813600, F_V=0.765300
active=11: F_T=0.818500, F_V=0.762500
active=10: F_T=0.813800, F_V=0.769500
active=9: F_T=0.811800, F_V=0.755900
active=8: F_T=0.795600, F_V=0.759500
active=7: F_T=0.786400, F_V=0.735300
active=6: F_T=0.768800, F_V=0.727000
active=5: F_T=0.730800, F_V=0.692000
active=4: F_T=0.689800, F_V=0.663000
active=3: F_T=0.690500, F_V=0.670500
active=2: F_T=0.625300, F_V=0.616100
active=1: F_T=0.636200, F_V=0.630700
active=0: F_T=0.500000, F_V=0.500000
