active=100: F_T=1.000000, F_V=0.643800
active=99: F_T=1.000000, F_V=0.647000
active=98: F_T=1.000000, F_V=0.646600
active=97: F_T=1.000000, F_V=0.637400
active=96: F_T=1.000000, F_V=0.644600
active=95: F_T=1.000000, F_V=0.660200
active=94: F_T=1.000000, F_V=0.675600
active=93: F_T=1.000000, F_V=0.668200
active=92: F_T=1.000000, F_V=0.673000
active=91: F_T=1.000000, F_V=0.671000
active=90: F_T=1.000000, F_V=0.673600
active=89: F_T=1.000000, F_V=0.692400
active=88: F_T=1.000000, F_V=0.692400
active=87: F_T=1.000000, F_V=0.681600
active=86: F_T=1.000000, F_V=0.679600
active=85: F_T=1.000000, F_V=0.708200
active=84: F_T=1.000000, F_V=0.704800
active=83: F_T=1.000000, F_V=0.704000
active=82: F_T=1.000000, F_V=0.707600
active=81: F_T=1.000000, F_V=0.711200
active=80: F_T=1.000000, F_V=0.712200
active=79: F_T=1.000000, F_V=0.721200
active=78: F_T=1.000000, F_V=0.707000
active=77: F_T=1.000000, F_V=0.714000
active=76: F_T=1.000000, F_V=0.739400
active=75: F_T=1.000000, F_V=0.718200
active=74: F_T=1.000000, F_V=0.735200
active=73: F_T=1.000000, F_V=0.738400
active=72: F_T=1.000000, F_V=0.737400
active=71: F_T=1.000000, F_V=0.743600
active=70: F_T=1.000000, F_V=0.745400
active=69: F_T=1.000000, F_V=0.755600
active=68: F_T=1.000000, F_V=0.765000
active=67: F_T=1.000000, F_V=0.759200
active=66: F_T=1.000000, F_V=0.755600
active=65: F_T=1.000000, F_V=0.764800
active=64: F_T=1.000000, F_V=0.767400
active=63: F_T=1.000000, F_V=0.774600
active=62: F_T=1.000000, F_V=0.775400
active=61: F_T=1.000000, F_V=0.779400
active=60: F_T=1.000000, F_V=0.772000
active=59: F_T=0.999600, F_V=0.768800
active=58: F_T=0.999200, F_V=0.791000
active=57: F_T=0.999400, F_V=0.779400
active=56: F_T=0.999800, F_V=0.788200
active=55: F_T=0.998400, F_V=0.784800
active=54: F_T=0.998000, F_V=0.786400
active=53: F_T=0.998600, F_V=0.782800
active=52: F_T=0.997200, F_V=0.783400
active=51: F_T=0.997800, F_V=0.793400
active=50: F_T=0.996800, F_V=0.781600
active=49: F_T=0.996400, F_V=0.784000
active=48: F_T=0.993000, F_V=0.798200
active=47: F_T=0.994000, F_V=0.789600
active=46: F_T=0.993400, F_V=0.797000
active=45: F_T=0.993200, F_V=0.790600
active=44: F_T=0.988400, F_V=0.793800
active=43: F_T=0.989200, F_V=0.795800
active=42: F_T=0.985200, F_V=0.791800
active=41: F_T=0.980200, F_V=0.774800
active=40: F_T=0.978200, F_V=0.782400
active=39: F_T=0.976400, F_V=0.786400
active=38: F_T=0.977800, F_V=0.787200
active=37: F_T=0.976000, F_V=0.793600
active=36: F_T=0.981000, F_V=0.812400
active=35: F_T=0.982600, F_V=0.815200
active=34: F_T=0.977200, F_V=0.819400
active=33: F_T=0.977200, F_V=0.801000
active=32: F_T=0.972200, F_V=0.799400
active=31: F_T=0.974000, F_V=0.814000
active=30: F_T=0.969600, F_V=0.804800
active=29: F_T=0.964000, F_V=0.798600
active=28: F_T=0.961200, F_V=0.804200
active=27: F_T=0.959200, F_V=0.807800
active=26: F_T=0.957800, F_V=0.809000
active=25: F_T=0.950200, F_V=0.801600
active=24: F_T=0.943000, F_V=0.798800
active=23: F_T=0.935400, F_V=0.795800
active=22: F_T=0.931800, F_V=0.790400
active=21: F_T=0.924600, F_V=0.787400
active=20: F_T=0.922600, F_V=0.793400
active=19: F_T=0.927600, F_V=0.797400
active=18: F_T=0.918000, F_V=0.792600
active=17: F_T=0.928800, F_V=0.795600
active=16: F_T=0.925200, F_V=0.805000
active=15: F_T=0.911200, F_V=0.802400
active=14: F_T=0.899800, F_V=0.782000
active=13: F_T=0.899600, F_V=0.794800
active=12: F_T=0.897400, F_V=0.800200
active=11: F_T=0.857400, F_V=0.767400
active=10: F_T=0.827600, F_V=0.775600
active=9: F_T=0.832400, F_V=0.763200
active=8: F_T=0.835400, F_V=0.773000
active=7: F_T=0.814800, F_V=0.759600
active=6: F_T=0.803800, F_V=0.752000
active=5: F_T=0.793400, F_V=0.754400
active=4: F_T=0.756000, F_V=0.715000
active=3: F_T=0.701000, F_V=0.667000
active=2: F_T=0.656800, F_V=0.631200
active=1: F_T=0.569200, F_V=0.557400
active=0: F_T=0.520000, F_V=0.480000
