active=100: F_T=0.979300, F_V=0.686100
active=99: F_T=0.979200, F_V=0.678000
active=98: F_T=0.980000, F_V=0.681900
active=97: F_T=0.979800, F_V=0.679700
active=96: F_T=0.979400, F_V=0.684100
active=95: F_T=0.978700, F_V=0.685600
active=94: F_T=0.978900, F_V=0.690100
active=93: F_T=0.977900, F_V=0.699300
active=92: F_T=0.977800, F_V=0.696400
active=91: F_T=0.979400, F_V=0.692400
active=90: F_T=0.977700, F_V=0.703700
active=89: F_T=0.976800, F_V=0.701300
active=88: F_T=0.977800, F_V=0.698200
active=87: F_T=0.976400, F_V=0.708200
active=86: F_T=0.977200, F_V=0.708300
active=85: F_T=0.976700, F_V=0.716900
active=84: F_T=0.975100, F_V=0.716000
active=83: F_T=0.975400, F_V=0.731200
active=82: F_T=0.974500, F_V=0.714000
active=81: F_T=0.975600, F_V=0.725700
active=80: F_T=0.975700, F_V=0.726500
active=79: F_T=0.974600, F_V=0.728000
active=78: F_T=0.972300, F_V=0.731900
active=77: F_T=0.973100, F_V=0.742500
active=76: F_T=0.972800, F_V=0.733300
active=75: F_T=0.972900, F_V=0.743300
active=74: F_T=0.972200, F_V=0.736000
active=73: F_T=0.973000, F_V=0.747200
active=72: F_T=0.971600, F_V=0.754900
active=71: F_T=0.973300, F_V=0.758400
active=70: F_T=0.972100, F_V=0.748400
active=69: F_T=0.970800, F_V=0.759700
active=68: F_T=0.970900, F_V=0.760000
active=67: F_T=0.971200, F_V=0.766700
active=66: F_T=0.970100, F_V=0.772700
active=65: F_T=0.971500, F_V=0.766300
active=64: F_T=0.969600, F_V=0.769100
active=63: F_T=0.968200, F_V=0.775300
active=62: F_T=0.969300, F_V=0.777900
active=61: F_T=0.967800, F_V=0.780600
active=60: F_T=0.968300, F_V=0.775200
active=59: F_T=0.964200, F_V=0.781300
active=58: F_T=0.964500, F_V=0.781900
active=57: F_T=0.964100, F_V=0.778800
active=56: F_T=0.963500, F_V=0.792400
active=55: F_T=0.961800, F_V=0.785400
active=54: F_T=0.964400, F_V=0.799400
active=53: F_T=0.961300, F_V=0.791400
active=52: F_T=0.958000, F_V=0.797300
active=51: F_T=0.955500, F_V=0.796700
active=50: F_T=0.955000, F_V=0.802100
active=49: F_T=0.953400, F_V=0.794700
active=48: F_T=0.947300, F_V=0.803800
active=47: F_T=0.945500, F_V=0.803800
active=46: F_T=0.952000, F_V=0.811500
active=45: F_T=0.947700, F_V=0.810700
active=44: F_T=0.952100, F_V=0.813900
active=43: F_T=0.951600, F_V=0.819600
active=42: F_T=0.944800, F_V=0.815200
active=41: F_T=0.944700, F_V=0.817800
active=40: F_T=0.947600, F_V=0.807500
active=39: F_T=0.939800, F_V=0.814900
active=38: F_T=0.946200, F_V=0.814400
active=37: F_T=0.940200, F_V=0.824800
active=36: F_T=0.939400, F_V=0.820700
active=35: F_T=0.939800, F_V=0.824700
active=34: F_T=0.941300, F_V=0.830100
active=33: F_T=0.941500, F_V=0.834800
active=32: F_T=0.937000, F_V=0.831200
active=31: F_T=0.931600, F_V=0.838000
active=30: F_T=0.929200, F_V=0.837500
active=29: F_T=0.929400, F_V=0.838200
active=28: F_T=0.924500, F_V=0.840700
active=27: F_T=0.924100, F_V=0.838300
active=26: F_T=0.915300, F_V=0.830400
active=25: F_T=0.917300, F_V=0.836700
active=24: F_T=0.917600, F_V=0.832500
active=23: F_T=0.910300, F_V=0.834800
active=22: F_T=0.913600, F_V=0.836000
active=21: F_T=0.902500, F_V=0.827900
active=20: F_T=0.888400, F_V=0.825100
active=19: F_T=0.896300, F_V=0.829700
active=18: F_T=0.897800, F_V=0.825300
active=17: F_T=0.899700, F_V=0.832700
active=16: F_T=0.892200, F_V=0.815500
active=15: F_T=0.887000, F_V=0.823700
active=14: F_T=0.872300, F_V=0.820000
active=13: F_T=0.858000, F_V=0.800000
active=12: F_T=0.827500, F_V=0.761800
active=11: F_T=0.800300, F_V=0.759900
active=10: F_T=0.810900, F_V=0.756700
active=9: F_T=0.786800, F_V=0.738400
active=8: F_T=0.783800, F_V=0.748700
active=7: F_T=0.755000, F_V=0.711700
active=6: F_T=0.723400, F_V=0.683500
active=5: F_T=0.716000, F_V=0.685400
active=4: F_T=0.674200, F_V=0.653000
active=3: F_T=0.657000, F_V=0.645900
active=2: F_T=0.662500, F_V=0.657600
active=1: F_T=0.606300, F_V=0.606400
active=0: F_T=0.540000, F_V=0.540000
