active=20: F_T=0.753200, F_V=0.596600
active=19: F_T=0.755200, F_V=0.593400
active=18: F_T=0.745100, F_V=0.603200
active=17: F_T=0.752100, F_V=0.612300
active=16: F_T=0.749300, F_V=0.618600
active=15: F_T=0.747400, F_V=0.619100
active=14: F_T=0.746700, F_V=0.629800
active=13: F_T=0.750500, F_V=0.633800
active=12: F_T=0.739300, F_V=0.645400
active=11: F_T=0.745600, F_V=0.653300
active=10: F_T=0.747300, F_V=0.669300
active=9: F_T=0.754200, F_V=0.673500
active=8: F_T=0.749000, F_V=0.679300
active=7: F_T=0.755400, F_V=0.693200
active=6: F_T=0.751700, F_V=0.704900
active=5: F_T=0.730700, F_V=0.688200
active=4: F_T=0.713500, F_V=0.684200
active=3: F_T=0.730200, F_V=0.705100
active=2: F_T=0.708600, F_V=0.703700
active=1: F_T=0.719400, F_V=0.713600
active=0: F_T=0.500000, F_V=0.500000
