active=100: F_T=1.000000, F_V=0.628696
active=99: F_T=1.000000, F_V=0.641739
active=98: F_T=1.000000, F_V=0.632826
active=97: F_T=1.000000, F_V=0.641087
active=96: F_T=1.000000, F_V=0.638696
active=95: F_T=1.000000, F_V=0.641522
active=94: F_T=1.000000, F_V=0.656087
active=93: F_T=1.000000, F_V=0.646957
active=92: F_T=1.000000, F_V=0.660652
active=91: F_T=1.000000, F_V=0.667826
active=90: F_T=1.000000, F_V=0.663913
active=89: F_T=1.000000, F_V=0.675217
active=88: F_T=1.000000, F_V=0.667391
active=87: F_T=1.000000, F_V=0.673913
active=86: F_T=1.000000, F_V=0.670870
active=85: F_T=1.000000, F_V=0.679565
active=84: F_T=1.000000, F_V=0.688696
active=83: F_T=1.000000, F_V=0.686739
active=82: F_T=1.000000, F_V=0.680652
active=81: F_T=1.000000, F_V=0.696957
active=80: F_T=1.000000, F_V=0.703696
active=79: F_T=1.000000, F_V=0.695435
active=78: F_T=1.000000, F_V=0.704565
active=77: F_T=1.000000, F_V=0.713696
active=76: F_T=1.000000, F_V=0.717391
active=75: F_T=1.000000, F_V=0.726522
active=74: F_T=1.000000, F_V=0.730217
active=73: F_T=1.000000, F_V=0.728478
active=72: F_T=1.000000, F_V=0.728478
active=71: F_T=1.000000, F_V=0.740217
active=70: F_T=1.000000, F_V=0.743043
active=69: F_T=1.000000, F_V=0.750217
active=68: F_T=1.000000, F_V=0.753261
active=67: F_T=1.000000, F_V=0.764348
active=66: F_T=1.000000, F_V=0.750870
active=65: F_T=1.000000, F_V=0.762826
active=64: F_T=1.000000, F_V=0.755652
active=63: F_T=1.000000, F_V=0.776739
active=62: F_T=1.000000, F_V=0.777174
active=61: F_T=1.000000, F_V=0.784565
active=60: F_T=1.000000, F_V=0.788913
active=59: F_T=1.000000, F_V=0.794130
active=58: F_T=1.000000, F_V=0.796522
active=57: F_T=1.000000, F_V=0.798696
active=56: F_T=0.999792, F_V=0.798043
active=55: F_T=1.000000, F_V=0.807174
active=54: F_T=0.999167, F_V=0.803043
active=53: F_T=0.999792, F_V=0.810217
active=52: F_T=0.999375, F_V=0.805652
active=51: F_T=0.999167, F_V=0.805652
active=50: F_T=0.998333, F_V=0.812826
active=49: F_T=0.998750, F_V=0.818913
active=48: F_T=0.997917, F_V=0.821087
active=47: F_T=0.998125, F_V=0.814783
active=46: F_T=0.996042, F_V=0.825435
active=45: F_T=0.993125, F_V=0.819783
active=44: F_T=0.994167, F_V=0.816522
active=43: F_T=0.994375, F_V=0.833043
active=42: F_T=0.991042, F_V=0.828261
active=41: F_T=0.993333, F_V=0.837174
active=40: F_T=0.990208, F_V=0.834783
active=39: F_T=0.991250, F_V=0.841739
active=38: F_T=0.991250, F_V=0.838261
active=37: F_T=0.988958, F_V=0.843478
active=36: F_T=0.986667, F_V=0.836087
active=35: F_T=0.982917, F_V=0.841957
active=34: F_T=0.980417, F_V=0.852826
active=33: F_T=0.980208, F_V=0.847391
active=32: F_T=0.977708, F_V=0.850870
active=31: F_T=0.981250, F_V=0.850000
active=30: F_T=0.975000, F_V=0.840217
active=29: F_T=0.973750, F_V=0.845000
active=28: F_T=0.976667, F_V=0.831304
active=27: F_T=0.969375, F_V=0.844348
active=26: F_T=0.967083, F_V=0.842826
active=25: F_T=0.971875, F_V=0.858261
active=24: F_T=0.975208, F_V=0.853261
active=23: F_T=0.970417, F_V=0.851739
active=22: F_T=0.970833, F_V=0.853913
active=21: F_T=0.964375, F_V=0.853913
active=20: F_T=0.962083, F_V=0.853261
active=19: F_T=0.962917, F_V=0.856304
active=18: F_T=0.957292, F_V=0.857609
active=17: F_T=0.955625, F_V=0.848261
active=16: F_T=0.950625, F_V=0.835870
active=15: F_T=0.938125, F_V=0.832826
active=14: F_T=0.941042, F_V=0.807391
active=13: F_T=0.922708, F_V=0.810000
active=12: F_T=0.907917, F_V=0.796957
active=11: F_T=0.895208, F_V=0.762609
active=10: F_T=0.862083, F_V=0.751087
active=9: F_T=0.847708, F_V=0.727609
active=8: F_T=0.832083, F_V=0.732391
active=7: F_T=0.846042, F_V=0.745000
active=6: F_T=0.816458, F_V=0.762174
active=5: F_T=0.810625, F_V=0.721957
active=4: F_T=0.762708, F_V=0.715870
active=3: F_T=0.762708, F_V=0.734130
active=2: F_T=0.686042, F_V=0.662391
active=1: F_T=0.615417, F_V=0.600217
active=0: F_T=0.500000, F_V=0.478261
