active=100: F_T=0.977429, F_V=0.591618
active=99: F_T=0.977286, F_V=0.590147
active=98: F_T=0.975714, F_V=0.601765
active=97: F_T=0.977429, F_V=0.605735
active=96: F_T=0.975571, F_V=0.616176
active=95: F_T=0.975857, F_V=0.610735
active=94: F_T=0.976143, F_V=0.613529
active=93: F_T=0.975714, F_V=0.622647
active=92: F_T=0.975286, F_V=0.629706
active=91: F_T=0.976286, F_V=0.617353
active=90: F_T=0.974429, F_V=0.619853
active=89: F_T=0.974143, F_V=0.634706
active=88: F_T=0.974571, F_V=0.642647
active=87: F_T=0.975000, F_V=0.639118
active=86: F_T=0.973857, F_V=0.640000
active=85: F_T=0.974286, F_V=0.645147
active=84: F_T=0.974429, F_V=0.646029
active=83: F_T=0.973714, F_V=0.657500
active=82: F_T=0.974000, F_V=0.641471
active=81: F_T=0.974000, F_V=0.659706
active=80: F_T=0.974143, F_V=0.659559
active=79: F_T=0.974571, F_V=0.653971
active=78: F_T=0.973143, F_V=0.664853
active=77: F_T=0.973143, F_V=0.665882
active=76: F_T=0.973143, F_V=0.660735
active=75: F_T=0.973429, F_V=0.663824
active=74: F_T=0.973857, F_V=0.664118
active=73: F_T=0.974286, F_V=0.670441
active=72: F_T=0.973286, F_V=0.667206
active=71: F_T=0.972857, F_V=0.677353
active=70: F_T=0.972857, F_V=0.679265
active=69: F_T=0.974286, F_V=0.678529
active=68: F_T=0.972857, F_V=0.670735
active=67: F_T=0.973857, F_V=0.686618
active=66: F_T=0.973714, F_V=0.698529
active=65: F_T=0.973714, F_V=0.686618
active=64: F_T=0.973714, F_V=0.694412
active=63: F_T=0.974286, F_V=0.692941
active=62: F_T=0.975000, F_V=0.686765
active=61: F_T=0.972714, F_V=0.697500
active=60: F_T=0.972714, F_V=0.699559
active=59: F_T=0.973000, F_V=0.703088
active=58: F_T=0.972714, F_V=0.706176
active=57: F_T=0.971714, F_V=0.708529
active=56: F_T=0.971857, F_V=0.716029
active=55: F_T=0.971714, F_V=0.711176
active=54: F_T=0.970000, F_V=0.708382
active=53: F_T=0.970571, F_V=0.723676
active=52: F_T=0.972000, F_V=0.711324
active=51: F_T=0.969286, F_V=0.715147
active=50: F_T=0.970571, F_V=0.712206
active=49: F_T=0.967286, F_V=0.723088
active=48: F_T=0.969000, F_V=0.726176
active=47: F_T=0.965857, F_V=0.726912
active=46: F_T=0.966000, F_V=0.729853
active=45: F_T=0.966714, F_V=0.740588
active=44: F_T=0.965143, F_V=0.744559
active=43: F_T=0.963286, F_V=0.748676
active=42: F_T=0.963143, F_V=0.741176
active=41: F_T=0.961286, F_V=0.750441
active=40: F_T=0.963571, F_V=0.752794
active=39: F_T=0.963286, F_V=0.761324
active=38: F_T=0.961714, F_V=0.770441
active=37: F_T=0.962000, F_V=0.777353
active=36: F_T=0.963143, F_V=0.775882
active=35: F_T=0.962143, F_V=0.769118
active=34: F_T=0.962571, F_V=0.775147
active=33: F_T=0.960571, F_V=0.791471
active=32: F_T=0.961000, F_V=0.784118
active=31: F_T=0.958429, F_V=0.794265
active=30: F_T=0.954857, F_V=0.805000
active=29: F_T=0.961429, F_V=0.793971
active=28: F_T=0.952286, F_V=0.807941
active=27: F_T=0.954000, F_V=0.818382
active=26: F_T=0.958000, F_V=0.820000
active=25: F_T=0.952857, F_V=0.814412
active=24: F_T=0.952143, F_V=0.833971
active=23: F_T=0.951429, F_V=0.832647
active=22: F_T=0.954000, F_V=0.837647
active=21: F_T=0.957286, F_V=0.838088
active=20: F_T=0.952143, F_V=0.834559
active=19: F_T=0.946857, F_V=0.827941
active=18: F_T=0.931143, F_V=0.830294
active=17: F_T=0.931286, F_V=0.824853
active=16: F_T=0.933286, F_V=0.816471
active=15: F_T=0.938286, F_V=0.827500
active=14: F_T=0.924143, F_V=0.818088
active=13: F_T=0.921286, F_V=0.832353
active=12: F_T=0.915143, F_V=0.821765
active=11: F_T=0.914714, F_V=0.828824
active=10: F_T=0.918286, F_V=0.845735
active=9: F_T=0.912857, F_V=0.831765
active=8: F_T=0.896143, F_V=0.831029
active=7: F_T=0.896714, F_V=0.825147
active=6: F_T=0.871143, F_V=0.814706
active=5: F_T=0.788571, F_V=0.722647
active=4: F_T=0.809143, F_V=0.746912
active=3: F_T=0.726286, F_V=0.694559
active=2: F_T=0.694286, F_V=0.666765
active=1: F_T=0.639429, F_V=0.641618
active=0: F_T=0.514286, F_V=0.487794
