active=80: F_T=0.953300, F_V=0.485400
active=79: F_T=0.953100, F_V=0.482500
active=78: F_T=0.952600, F_V=0.483700
active=77: F_T=0.950500, F_V=0.486600
active=76: F_T=0.951200, F_V=0.489600
active=75: F_T=0.951000, F_V=0.482800
active=74: F_T=0.947600, F_V=0.491900
active=73: F_T=0.946200, F_V=0.491600
active=72: F_T=0.943600, F_V=0.501700
active=71: F_T=0.941500, F_V=0.494600
active=70: F_T=0.939300, F_V=0.501300
active=69: F_T=0.940200, F_V=0.508200
active=68: F_T=0.939400, F_V=0.504900
active=67: F_T=0.938400, F_V=0.505900
active=66: F_T=0.934800, F_V=0.519800
active=65: F_T=0.933900, F_V=0.516000
active=64: F_T=0.932900, F_V=0.511400
active=63: F_T=0.922900, F_V=0.510500
active=62: F_T=0.926400, F_V=0.525100
active=61: F_T=0.921200, F_V=0.522500
active=60: F_T=0.922600, F_V=0.525200
active=59: F_T=0.918300, F_V=0.526200
active=58: F_T=0.914500, F_V=0.538700
active=57: F_T=0.911100, F_V=0.537000
active=56: F_T=0.907400, F_V=0.533800
active=55: F_T=0.908800, F_V=0.545200
active=54: F_T=0.907900, F_V=0.544000
active=53: F_T=0.900800, F_V=0.556900
active=52: F_T=0.902600, F_V=0.545000
active=51: F_T=0.894900, F_V=0.558400
active=50: F_T=0.895400, F_V=0.555200
active=49: F_T=0.891400, F_V=0.559600
active=48: F_T=0.886000, F_V=0.566300
active=47: F_T=0.887100, F_V=0.557900
active=46: F_T=0.880400, F_V=0.556400
active=45: F_T=0.881400, F_V=0.557300
active=44: F_T=0.866900, F_V=0.568600
active=43: F_T=0.872400, F_V=0.567900
active=42: F_T=0.865800, F_V=0.569600
active=41: F_T=0.855800, F_V=0.571100
active=40: F_T=0.846800, F_V=0.588400
active=39: F_T=0.848400, F_V=0.588200
active=38: F_T=0.851100, F_V=0.583800
active=37: F_T=0.854100, F_V=0.583400
active=36: F_T=0.843100, F_V=0.590000
active=35: F_T=0.835400, F_V=0.595900
active=34: F_T=0.838700, F_V=0.604900
active=33: F_T=0.824800, F_V=0.596900
active=32: F_T=0.826800, F_V=0.606000
active=31: F_T=0.822300, F_V=0.610000
active=30: F_T=0.816500, F_V=0.615700
active=29: F_T=0.821600, F_V=0.622300
active=28: F_T=0.811300, F_V=0.619100
active=27: F_T=0.813900, F_V=0.620000
active=26: F_T=0.808200, F_V=0.623700
active=25: F_T=0.803000, F_V=0.630500
active=24: F_T=0.798100, F_V=0.635600
active=23: F_T=0.795700, F_V=0.634000
active=22: F_T=0.794100, F_V=0.645700
active=21: F_T=0.791000, F_V=0.641900
active=20: F_T=0.784700, F_V=0.637700
active=19: F_T=0.773200, F_V=0.640200
active=18: F_T=0.776400, F_V=0.633900
active=17: F_T=0.770200, F_V=0.654200
active=16: F_T=0.770500, F_V=0.650800
active=15: F_T=0.768100, F_V=0.652700
active=14: F_T=0.769900, F_V=0.667000
active=13: F_T=0.749500, F_V=0.656700
active=12: F_T=0.732200, F_V=0.642000
active=11: F_T=0.718700, F_V=0.628000
active=10: F_T=0.679500, F_V=0.600300
active=9: F_T=0.665900, F_V=0.591700
active=8: F_T=0.645000, F_V=0.588200
active=7: F_T=0.632100, F_V=0.577600
active=6: F_T=0.618700, F_V=0.576500
active=5: F_T=0.591100, F_V=0.547400
active=4: F_T=0.545200, F_V=0.505000
active=3: F_T=0.545200, F_V=0.515100
active=2: F_T=0.550200, F_V=0.529500
active=1: F_T=0.566700, F_V=0.573500
active=0: F_T=0.500000, F_V=0.500000
