active=80: F_T=1.000000, F_V=0.608200
active=79: F_T=1.000000, F_V=0.606400
active=78: F_T=1.000000, F_V=0.609400
active=77: F_T=1.000000, F_V=0.617600
active=76: F_T=1.000000, F_V=0.618200
active=75: F_T=1.000000, F_V=0.627200
active=74: F_T=1.000000, F_V=0.624600
active=73: F_T=1.000000, F_V=0.633600
active=72: F_T=1.000000, F_V=0.629400
active=71: F_T=1.000000, F_V=0.642000
active=70: F_T=1.000000, F_V=0.644800
active=69: F_T=0.999800, F_V=0.636000
active=68: F_T=1.000000, F_V=0.639400
active=67: F_T=0.999600, F_V=0.652000
active=66: F_T=0.999400, F_V=0.651400
active=65: F_T=0.999800, F_V=0.660000
active=64: F_T=0.999400, F_V=0.666600
active=63: F_T=0.998400, F_V=0.659000
active=62: F_T=0.997800, F_V=0.670600
active=61: F_T=0.997000, F_V=0.671000
active=60: F_T=0.997000, F_V=0.676800
active=59: F_T=0.995000, F_V=0.685000
active=58: F_T=0.993600, F_V=0.688200
active=57: F_T=0.990200, F_V=0.689400
active=56: F_T=0.989600, F_V=0.686800
active=55: F_T=0.988000, F_V=0.690000
active=54: F_T=0.986400, F_V=0.708000
active=53: F_T=0.987400, F_V=0.693200
active=52: F_T=0.984800, F_V=0.700400
active=51: F_T=0.983400, F_V=0.706400
active=50: F_T=0.978000, F_V=0.705000
active=49: F_T=0.977400, F_V=0.711400
active=48: F_T=0.976000, F_V=0.729800
active=47: F_T=0.975000, F_V=0.731400
active=46: F_T=0.976400, F_V=0.733200
active=45: F_T=0.973600, F_V=0.735600
active=44: F_T=0.973000, F_V=0.732600
active=43: F_T=0.973400, F_V=0.753200
active=42: F_T=0.973200, F_V=0.757400
active=41: F_T=0.971600, F_V=0.759800
active=40: F_T=0.971400, F_V=0.774200
active=39: F_T=0.973000, F_V=0.762400
active=38: F_T=0.974000, F_V=0.773200
active=37: F_T=0.971200, F_V=0.788400
active=36: F_T=0.969800, F_V=0.778600
active=35: F_T=0.969200, F_V=0.795000
active=34: F_T=0.969400, F_V=0.792000
active=33: F_T=0.969600, F_V=0.793800
active=32: F_T=0.969000, F_V=0.796200
active=31: F_T=0.968000, F_V=0.811600
active=30: F_T=0.963800, F_V=0.815200
active=29: F_T=0.966000, F_V=0.823400
active=28: F_T=0.964600, F_V=0.818400
active=27: F_T=0.960000, F_V=0.834000
active=26: F_T=0.960000, F_V=0.843000
active=25: F_T=0.964600, F_V=0.835600
active=24: F_T=0.963000, F_V=0.825200
active=23: F_T=0.962200, F_V=0.833200
active=22: F_T=0.955600, F_V=0.836000
active=21: F_T=0.949800, F_V=0.821200
active=20: F_T=0.941600, F_V=0.831000
active=19: F_T=0.946800, F_V=0.857200
active=18: F_T=0.944600, F_V=0.846200
active=17: F_T=0.933000, F_V=0.824000
active=16: F_T=0.932600, F_V=0.831400
active=15: F_T=0.935400, F_V=0.834600
active=14: F_T=0.924200, F_V=0.838800
active=13: F_T=0.920000, F_V=0.821800
active=12: F_T=0.908600, F_V=0.811600
active=11: F_T=0.889600, F_V=0.807000
active=10: F_T=0.887600, F_V=0.783600
active=9: F_T=0.875800, F_V=0.792600
active=8: F_T=0.834600, F_V=0.756200
active=7: F_T=0.815200, F_V=0.748800
active=6: F_T=0.810000, F_V=0.737400
active=5: F_T=0.771400, F_V=0.694200
active=4: F_T=0.750200, F_V=0.682400
active=3: F_T=0.713800, F_V=0.678800
active=2: F_T=0.664600, F_V=0.631800
active=1: F_T=0.580200, F_V=0.589000
active=0: F_T=0.520000, F_V=0.480000
