active=20: F_T=1.000000, F_V=0.518000
active=19: F_T=1.000000, F_V=0.546000
active=18: F_T=1.000000, F_V=0.569000
active=17: F_T=1.000000, F_V=0.562000
active=16: F_T=1.000000, F_V=0.586000
active=15: F_T=1.000000, F_V=0.647000
active=14: F_T=1.000000, F_V=0.648000
active=13: F_T=1.000000, F_V=0.668000
active=12: F_T=1.000000, F_V=0.655000
active=11: F_T=1.000000, F_V=0.660000
active=10: F_T=1.000000, F_V=0.622000
active=9: F_T=1.000000, F_V=0.642000
active=8: F_T=1.000000, F_V=0.643000
active=7: F_T=1.000000, F_V=0.630000
active=6: F_T=1.000000, F_V=0.660000
active=5: F_T=0.995000, F_V=0.657000
active=4: F_T=0.994000, F_V=0.670000
active=3: F_T=0.995000, F_V=0.739000
active=2: F_T=0.814000, F_V=0.661000
active=1: F_T=0.675000, F_V=0.633000
active=0: F_T=0.600000, F_V=0.400000
