active=20: F_T=0.929565, F_V=0.676522
active=19: F_T=0.930217, F_V=0.686087
active=18: F_T=0.927391, F_V=0.716304
active=17: F_T=0.926522, F_V=0.708478
active=16: F_T=0.914130, F_V=0.716522
active=15: F_T=0.914565, F_V=0.736957
active=14: F_T=0.906957, F_V=0.751957
active=13: F_T=0.892391, F_V=0.743913
active=12: F_T=0.894565, F_V=0.736087
active=11: F_T=0.875000, F_V=0.737391
active=10: F_T=0.869783, F_V=0.754783
active=9: F_T=0.845000, F_V=0.746304
active=8: F_T=0.824348, F_V=0.739783
active=7: F_T=0.793043, F_V=0.733696
active=6: F_T=0.790870, F_V=0.732391
active=5: F_T=0.789783, F_V=0.721304
active=4: F_T=0.775652, F_V=0.716522
active=3: F_T=0.772391, F_V=0.737609
active=2: F_T=0.726957, F_V=0.690435
active=1: F_T=0.669783, F_V=0.661087
active=0: F_T=0.521739, F_V=0.478261
