active=50: F_T=0.948049, F_V=0.636707
active=49: F_T=0.946585, F_V=0.644756
active=48: F_T=0.945366, F_V=0.645854
active=47: F_T=0.945854, F_V=0.638659
active=46: F_T=0.939512, F_V=0.653537
active=45: F_T=0.937561, F_V=0.657317
active=44: F_T=0.935610, F_V=0.652805
active=43: F_T=0.936463, F_V=0.662805
active=42: F_T=0.931829, F_V=0.667317
active=41: F_T=0.927683, F_V=0.668780
active=40: F_T=0.932195, F_V=0.675366
active=39: F_T=0.928171, F_V=0.673415
active=38: F_T=0.929268, F_V=0.675122
active=37: F_T=0.922195, F_V=0.681951
active=36: F_T=0.925000, F_V=0.692683
active=35: F_T=0.923171, F_V=0.693537
active=34: F_T=0.918537, F_V=0.698780
active=33: F_T=0.919634, F_V=0.703659
active=32: F_T=0.914634, F_V=0.703415
active=31: F_T=0.908171, F_V=0.716829
active=30: F_T=0.907927, F_V=0.706463
active=29: F_T=0.898659, F_V=0.715854
active=28: F_T=0.903902, F_V=0.723049
active=27: F_T=0.893780, F_V=0.728902
active=26: F_T=0.890366, F_V=0.724634
active=25: F_T=0.881220, F_V=0.723049
active=24: F_T=0.877439, F_V=0.721951
active=23: F_T=0.863780, F_V=0.725244
active=22: F_T=0.863415, F_V=0.728902
active=21: F_T=0.859390, F_V=0.715854
active=20: F_T=0.855854, F_V=0.728780
active=19: F_T=0.848659, F_V=0.740854
active=18: F_T=0.850244, F_V=0.732805
active=17: F_T=0.853293, F_V=0.743293
active=16: F_T=0.853293, F_V=0.740732
active=15: F_T=0.839756, F_V=0.737439
active=14: F_T=0.818902, F_V=0.742073
active=13: F_T=0.817683, F_V=0.725122
active=12: F_T=0.816951, F_V=0.741585
active=11: F_T=0.808780, F_V=0.739146
active=10: F_T=0.809024, F_V=0.736829
active=9: F_T=0.787805, F_V=0.726220
active=8: F_T=0.787317, F_V=0.718780
active=7: F_T=0.770244, F_V=0.726951
active=6: F_T=0.769268, F_V=0.712317
active=5: F_T=0.742195, F_V=0.706463
active=4: F_T=0.734756, F_V=0.699634
active=3: F_T=0.699024, F_V=0.669512
active=2: F_T=0.706585, F_V=0.697927
active=1: F_T=0.688537, F_V=0.684756
active=0: F_T=0.512195, F_V=0.487805
