active=40: F_T=1.000000, F_V=0.296250
active=39: F_T=1.000000, F_V=0.321250
active=38: F_T=1.000000, F_V=0.338750
active=37: F_T=1.000000, F_V=0.321250
active=36: F_T=1.000000, F_V=0.368750
active=35: F_T=1.000000, F_V=0.353750
active=34: F_T=1.000000, F_V=0.371250
active=33: F_T=1.000000, F_V=0.390000
active=32: F_T=1.000000, F_V=0.393750
active=31: F_T=1.000000, F_V=0.438750
active=30: F_T=1.000000, F_V=0.426250
active=29: F_T=1.000000, F_V=0.425000
active=28: F_T=1.000000, F_V=0.487500
active=27: F_T=1.000000, F_V=0.465000
active=26: F_T=1.000000, F_V=0.483750
active=25: F_T=1.000000, F_V=0.483750
active=24: F_T=1.000000, F_V=0.538750
active=23: F_T=1.000000, F_V=0.545000
active=22: F_T=1.000000, F_V=0.558750
active=21: F_T=1.000000, F_V=0.538750
active=20: F_T=1.000000, F_V=0.561250
active=19: F_T=1.000000, F_V=0.561250
active=18: F_T=1.000000, F_V=0.620000
active=17: F_T=1.000000, F_V=0.653750
active=16: F_T=1.000000, F_V=0.691250
active=15: F_T=1.000000, F_V=0.706250
active=14: F_T=1.000000, F_V=0.713750
active=13: F_T=1.000000, F_V=0.698750
active=12: F_T=1.000000, F_V=0.656250
active=11: F_T=1.000000, F_V=0.675000
active=10: F_T=1.000000, F_V=0.735000
active=9: F_T=1.000000, F_V=0.636250
active=8: F_T=1.000000, F_V=0.640000
active=7: F_T=1.000000, F_V=0.673750
active=6: F_T=1.000000, F_V=0.697500
active=5: F_T=1.000000, F_V=0.647500
active=4: F_T=0.996000, F_V=0.697500
active=3: F_T=0.937000, F_V=0.610000
active=2: F_T=0.938000, F_V=0.712500
active=1: F_T=0.706000, F_V=0.612500
active=0: F_T=0.600000, F_V=0.400000
