active=100: F_T=1.000000, F_V=0.621250
active=99: F_T=1.000000, F_V=0.625000
active=98: F_T=1.000000, F_V=0.650000
active=97: F_T=1.000000, F_V=0.610000
active=96: F_T=1.000000, F_V=0.612500
active=95: F_T=1.000000, F_V=0.640000
active=94: F_T=1.000000, F_V=0.655000
active=93: F_T=1.000000, F_V=0.653750
active=92: F_T=1.000000, F_V=0.628750
active=91: F_T=1.000000, F_V=0.640000
active=90: F_T=1.000000, F_V=0.657500
active=89: F_T=1.000000, F_V=0.620000
active=88: F_T=1.000000, F_V=0.623750
active=87: F_T=1.000000, F_V=0.623750
active=86: F_T=1.000000, F_V=0.650000
active=85: F_T=1.000000, F_V=0.687500
active=84: F_T=1.000000, F_V=0.692500
active=83: F_T=1.000000, F_V=0.641250
active=82: F_T=1.000000, F_V=0.645000
active=81: F_T=1.000000, F_V=0.663750
active=80: F_T=1.000000, F_V=0.713750
active=79: F_T=1.000000, F_V=0.700000
active=78: F_T=1.000000, F_V=0.686250
active=77: F_T=1.000000, F_V=0.691250
active=76: F_T=1.000000, F_V=0.676250
active=75: F_T=1.000000, F_V=0.712500
active=74: F_T=1.000000, F_V=0.728750
active=73: F_T=1.000000, F_V=0.732500
active=72: F_T=1.000000, F_V=0.752500
active=71: F_T=1.000000, F_V=0.782500
active=70: F_T=1.000000, F_V=0.766250
active=69: F_T=1.000000, F_V=0.761250
active=68: F_T=1.000000, F_V=0.768750
active=67: F_T=1.000000, F_V=0.766250
active=66: F_T=1.000000, F_V=0.757500
active=65: F_T=1.000000, F_V=0.766250
active=64: F_T=1.000000, F_V=0.752500
active=63: F_T=1.000000, F_V=0.763750
active=62: F_T=1.000000, F_V=0.770000
active=61: F_T=1.000000, F_V=0.750000
active=60: F_T=1.000000, F_V=0.763750
active=59: F_T=1.000000, F_V=0.768750
active=58: F_T=1.000000, F_V=0.767500
active=57: F_T=1.000000, F_V=0.778750
active=56: F_T=1.000000, F_V=0.775000
active=55: F_T=1.000000, F_V=0.793750
active=54: F_T=1.000000, F_V=0.790000
active=53: F_T=1.000000, F_V=0.803750
active=52: F_T=1.000000, F_V=0.785000
active=51: F_T=1.000000, F_V=0.818750
active=50: F_T=1.000000, F_V=0.823750
active=49: F_T=1.000000, F_V=0.831250
active=48: F_T=1.000000, F_V=0.817500
active=47: F_T=1.000000, F_V=0.807500
active=46: F_T=1.000000, F_V=0.827500
active=45: F_T=1.000000, F_V=0.851250
active=44: F_T=1.000000, F_V=0.825000
active=43: F_T=1.000000, F_V=0.821250
active=42: F_T=1.000000, F_V=0.827500
active=41: F_T=1.000000, F_V=0.846250
active=40: F_T=1.000000, F_V=0.861250
active=39: F_T=1.000000, F_V=0.887500
active=38: F_T=1.000000, F_V=0.881250
active=37: F_T=1.000000, F_V=0.871250
active=36: F_T=1.000000, F_V=0.876250
active=35: F_T=1.000000, F_V=0.867500
active=34: F_T=1.000000, F_V=0.857500
active=33: F_T=1.000000, F_V=0.855000
active=32: F_T=1.000000, F_V=0.880000
active=31: F_T=1.000000, F_V=0.872500
active=30: F_T=1.000000, F_V=0.888750
active=29: F_T=1.000000, F_V=0.867500
active=28: F_T=1.000000, F_V=0.887500
active=27: F_T=1.000000, F_V=0.867500
active=26: F_T=1.000000, F_V=0.865000
active=25: F_T=1.000000, F_V=0.886250
active=24: F_T=1.000000, F_V=0.873750
active=23: F_T=1.000000, F_V=0.885000
active=22: F_T=1.000000, F_V=0.885000
active=21: F_T=1.000000, F_V=0.880000
active=20: F_T=1.000000, F_V=0.865000
active=19: F_T=1.000000, F_V=0.881250
active=18: F_T=1.000000, F_V=0.880000
active=17: F_T=1.000000, F_V=0.910000
active=16: F_T=1.000000, F_V=0.885000
active=15: F_T=1.000000, F_V=0.880000
active=14: F_T=1.000000, F_V=0.862500
active=13: F_T=1.000000, F_V=0.868750
active=12: F_T=1.000000, F_V=0.881250
active=11: F_T=1.000000, F_V=0.933750
active=10: F_T=1.000000, F_V=0.940000
active=9: F_T=1.000000, F_V=0.950000
active=8: F_T=1.000000, F_V=0.940000
active=7: F_T=1.000000, F_V=0.937500
active=6: F_T=1.000000, F_V=0.921250
active=5: F_T=1.000000, F_V=0.938750
active=4: F_T=1.000000, F_V=0.856250
active=3: F_T=0.990000, F_V=0.727500
active=2: F_T=0.991250, F_V=0.751250
active=1: F_T=0.848750, F_V=0.742500
active=0: F_T=0.500000, F_V=0.500000
