active=40: F_T=0.968333, F_V=0.664792
active=39: F_T=0.969167, F_V=0.670833
active=38: F_T=0.966250, F_V=0.660833
active=37: F_T=0.966875, F_V=0.670625
active=36: F_T=0.967500, F_V=0.673125
active=35: F_T=0.965625, F_V=0.693750
active=34: F_T=0.964583, F_V=0.701875
active=33: F_T=0.963333, F_V=0.706667
active=32: F_T=0.960625, F_V=0.716875
active=31: F_T=0.959583, F_V=0.718125
active=30: F_T=0.961250, F_V=0.723958
active=29: F_T=0.960000, F_V=0.717292
active=28: F_T=0.953958, F_V=0.720000
active=27: F_T=0.956667, F_V=0.733333
active=26: F_T=0.953333, F_V=0.728958
active=25: F_T=0.951667, F_V=0.735417
active=24: F_T=0.948542, F_V=0.744167
active=23: F_T=0.951875, F_V=0.748542
active=22: F_T=0.945417, F_V=0.752292
active=21: F_T=0.938125, F_V=0.740833
active=20: F_T=0.943333, F_V=0.755000
active=19: F_T=0.937917, F_V=0.768750
active=18: F_T=0.936458, F_V=0.765417
active=17: F_T=0.935625, F_V=0.783542
active=16: F_T=0.932917, F_V=0.778333
active=15: F_T=0.931250, F_V=0.778750
active=14: F_T=0.929375, F_V=0.790417
active=13: F_T=0.926042, F_V=0.801042
active=12: F_T=0.923125, F_V=0.805000
active=11: F_T=0.905417, F_V=0.814583
active=10: F_T=0.914375, F_V=0.825000
active=9: F_T=0.899792, F_V=0.805000
active=8: F_T=0.871250, F_V=0.788750
active=7: F_T=0.862083, F_V=0.777500
active=6: F_T=0.823542, F_V=0.766875
active=5: F_T=0.807917, F_V=0.750833
active=4: F_T=0.753542, F_V=0.713958
active=3: F_T=0.738958, F_V=0.702083
active=2: F_T=0.716042, F_V=0.701042
active=1: F_T=0.680833, F_V=0.669792
active=0: F_T=0.500000, F_V=0.500000
