active=20: F_T=0.889800, F_V=0.672400
active=19: F_T=0.872600, F_V=0.686400
active=18: F_T=0.886200, F_V=0.695000
active=17: F_T=0.881200, F_V=0.704200
active=16: F_T=0.876400, F_V=0.715800
active=15: F_T=0.865200, F_V=0.710400
active=14: F_T=0.869800, F_V=0.724000
active=13: F_T=0.853200, F_V=0.739200
active=12: F_T=0.853800, F_V=0.757200
active=11: F_T=0.846800, F_V=0.756400
active=10: F_T=0.847800, F_V=0.779800
active=9: F_T=0.852800, F_V=0.779600
active=8: F_T=0.855800, F_V=0.786400
active=7: F_T=0.833200, F_V=0.785000
active=6: F_T=0.815600, F_V=0.745800
active=5: F_T=0.779200, F_V=0.738000
active=4: F_T=0.748000, F_V=0.701800
active=3: F_T=0.705400, F_V=0.649600
active=2: F_T=0.679000, F_V=0.665200
active=1: F_T=0.586800, F_V=0.577200
active=0: F_T=0.520000, F_V=0.480000
