active=20: F_T=0.720100, F_V=0.508500
active=19: F_T=0.714700, F_V=0.503900
active=18: F_T=0.705800, F_V=0.512400
active=17: F_T=0.704100, F_V=0.512300
active=16: F_T=0.694700, F_V=0.530100
active=15: F_T=0.695900, F_V=0.526800
active=14: F_T=0.686700, F_V=0.534900
active=13: F_T=0.683900, F_V=0.547300
active=12: F_T=0.681900, F_V=0.558400
active=11: F_T=0.667100, F_V=0.546700
active=10: F_T=0.672600, F_V=0.553700
active=9: F_T=0.653900, F_V=0.567400
active=8: F_T=0.649500, F_V=0.564700
active=7: F_T=0.645100, F_V=0.565200
active=6: F_T=0.637800, F_V=0.562900
active=5: F_T=0.635500, F_V=0.575100
active=4: F_T=0.610400, F_V=0.570400
active=3: F_T=0.606000, F_V=0.563200
active=2: F_T=0.577300, F_V=0.565200
active=1: F_T=0.576000, F_V=0.578100
active=0: F_T=0.500000, F_V=0.500000
