active=20: F_T=0.844100, F_V=0.731800
active=19: F_T=0.844300, F_V=0.744200
active=18: F_T=0.842600, F_V=0.740800
active=17: F_T=0.842000, F_V=0.746000
active=16: F_T=0.842800, F_V=0.752200
active=15: F_T=0.840600, F_V=0.754200
active=14: F_T=0.833500, F_V=0.760100
active=13: F_T=0.831900, F_V=0.764400
active=12: F_T=0.814700, F_V=0.764800
active=11: F_T=0.812200, F_V=0.761800
active=10: F_T=0.806900, F_V=0.751700
active=9: F_T=0.786800, F_V=0.732100
active=8: F_T=0.810500, F_V=0.746700
active=7: F_T=0.802700, F_V=0.757700
active=6: F_T=0.804900, F_V=0.752900
active=5: F_T=0.767300, F_V=0.726700
active=4: F_T=0.768200, F_V=0.729900
active=3: F_T=0.751600, F_V=0.728200
active=2: F_T=0.743600, F_V=0.719300
active=1: F_T=0.686900, F_V=0.680700
active=0: F_T=0.500000, F_V=0.500000
