active=40: F_T=0.907000, F_V=0.703300
active=39: F_T=0.907600, F_V=0.715700
active=38: F_T=0.910400, F_V=0.712500
active=37: F_T=0.905200, F_V=0.722200
active=36: F_T=0.905800, F_V=0.721300
active=35: F_T=0.905700, F_V=0.732900
active=34: F_T=0.897100, F_V=0.730500
active=33: F_T=0.899600, F_V=0.738300
active=32: F_T=0.900300, F_V=0.737700
active=31: F_T=0.901300, F_V=0.749300
active=30: F_T=0.904900, F_V=0.760200
active=29: F_T=0.903700, F_V=0.763500
active=28: F_T=0.903700, F_V=0.767900
active=27: F_T=0.901000, F_V=0.764800
active=26: F_T=0.897300, F_V=0.770700
active=25: F_T=0.899000, F_V=0.771500
active=24: F_T=0.901300, F_V=0.782900
active=23: F_T=0.895500, F_V=0.783400
active=22: F_T=0.890800, F_V=0.789900
active=21: F_T=0.892400, F_V=0.796600
active=20: F_T=0.889500, F_V=0.796900
active=19: F_T=0.889400, F_V=0.803800
active=18: F_T=0.876100, F_V=0.803000
active=17: F_T=0.883400, F_V=0.807600
active=16: F_T=0.873200, F_V=0.803300
active=15: F_T=0.871700, F_V=0.809800
active=14: F_T=0.863700, F_V=0.803200
active=13: F_T=0.856200, F_V=0.804600
active=12: F_T=0.857000, F_V=0.797400
active=11: F_T=0.852500, F_V=0.804100
active=10: F_T=0.858100, F_V=0.807300
active=9: F_T=0.871000, F_V=0.818600
active=8: F_T=0.843200, F_V=0.817200
active=7: F_T=0.843800, F_V=0.813800
active=6: F_T=0.819000, F_V=0.786600
active=5: F_T=0.812900, F_V=0.778400
active=4: F_T=0.817700, F_V=0.798600
active=3: F_T=0.755600, F_V=0.737100
active=2: F_T=0.676400, F_V=0.670000
active=1: F_T=0.639300, F_V=0.642900
active=0: F_T=0.500000, F_V=0.500000
