active=40: F_T=0.951400, F_V=0.840700
active=39: F_T=0.951500, F_V=0.845300
active=38: F_T=0.950500, F_V=0.845700
active=37: F_T=0.952500, F_V=0.851100
active=36: F_T=0.949000, F_V=0.859000
active=35: F_T=0.950000, F_V=0.860300
active=34: F_T=0.949400, F_V=0.856500
active=33: F_T=0.942700, F_V=0.850300
active=32: F_T=0.943000, F_V=0.858800
active=31: F_T=0.940400, F_V=0.866900
active=30: F_T=0.940700, F_V=0.860800
active=29: F_T=0.942900, F_V=0.867400
active=28: F_T=0.941300, F_V=0.873300
active=27: F_T=0.930800, F_V=0.867900
active=26: F_T=0.930200, F_V=0.868600
active=25: F_T=0.924000, F_V=0.863000
active=24: F_T=0.920400, F_V=0.864100
active=23: F_T=0.911400, F_V=0.858700
active=22: F_T=0.909500, F_V=0.863100
active=21: F_T=0.904600, F_V=0.862400
active=20: F_T=0.900200, F_V=0.856500
active=19: F_T=0.897300, F_V=0.854400
active=18: F_T=0.896300, F_V=0.845200
active=17: F_T=0.904900, F_V=0.860800
active=16: F_T=0.898400, F_V=0.854900
active=15: F_T=0.898000, F_V=0.861000
active=14: F_T=0.903500, F_V=0.859500
active=13: F_T=0.903800, F_V=0.855900
active=12: F_T=0.891100, F_V=0.855500
active=11: F_T=0.867500, F_V=0.831900
active=10: F_T=0.857100, F_V=0.811700
active=9: F_T=0.827600, F_V=0.782300
active=8: F_T=0.814000, F_V=0.768500
active=7: F_T=0.787700, F_V=0.746600
active=6: F_T=0.786900, F_V=0.750500
active=5: F_T=0.742200, F_V=0.713700
active=4: F_T=0.712500, F_V=0.681300
active=3: F_T=0.717500, F_V=0.691900
active=2: F_T=0.728400, F_V=0.704200
active=1: F_T=0.640800, F_V=0.644900
active=0: F_T=0.500000, F_V=0.500000
