active=30: F_T=0.938571, F_V=0.752024
active=29: F_T=0.941310, F_V=0.756310
active=28: F_T=0.936429, F_V=0.762619
active=27: F_T=0.930119, F_V=0.776190
active=26: F_T=0.928452, F_V=0.778571
active=25: F_T=0.926548, F_V=0.772143
active=24: F_T=0.928690, F_V=0.774048
active=23: F_T=0.924643, F_V=0.783810
active=22: F_T=0.926548, F_V=0.787143
active=21: F_T=0.920000, F_V=0.788929
active=20: F_T=0.921071, F_V=0.792381
active=19: F_T=0.914524, F_V=0.786905
active=18: F_T=0.914524, F_V=0.788929
active=17: F_T=0.902381, F_V=0.789286
active=16: F_T=0.903333, F_V=0.803452
active=15: F_T=0.902262, F_V=0.793095
active=14: F_T=0.890833, F_V=0.804524
active=13: F_T=0.895119, F_V=0.805119
active=12: F_T=0.879762, F_V=0.800000
active=11: F_T=0.873571, F_V=0.806071
active=10: F_T=0.876905, F_V=0.801429
active=9: F_T=0.862619, F_V=0.793452
active=8: F_T=0.843452, F_V=0.790952
active=7: F_T=0.838095, F_V=0.784762
active=6: F_T=0.802976, F_V=0.754643
active=5: F_T=0.784286, F_V=0.747024
active=4: F_T=0.790000, F_V=0.757857
active=3: F_T=0.794167, F_V=0.757976
active=2: F_T=0.767738, F_V=0.763571
active=1: F_T=0.607143, F_V=0.604167
active=0: F_T=0.500000, F_V=0.500000
