active=40: F_T=0.906596, F_V=0.625532
active=39: F_T=0.901170, F_V=0.633298
active=38: F_T=0.902660, F_V=0.638191
active=37: F_T=0.904574, F_V=0.642234
active=36: F_T=0.893191, F_V=0.652021
active=35: F_T=0.896489, F_V=0.660426
active=34: F_T=0.891489, F_V=0.653404
active=33: F_T=0.891915, F_V=0.658723
active=32: F_T=0.886915, F_V=0.680957
active=31: F_T=0.889043, F_V=0.674787
active=30: F_T=0.883511, F_V=0.687553
active=29: F_T=0.885426, F_V=0.687340
active=28: F_T=0.879574, F_V=0.695319
active=27: F_T=0.879362, F_V=0.697660
active=26: F_T=0.878723, F_V=0.702766
active=25: F_T=0.871170, F_V=0.708936
active=24: F_T=0.867660, F_V=0.708511
active=23: F_T=0.872234, F_V=0.719255
active=22: F_T=0.867979, F_V=0.727872
active=21: F_T=0.870319, F_V=0.729468
active=20: F_T=0.871596, F_V=0.737553
active=19: F_T=0.865213, F_V=0.741277
active=18: F_T=0.867447, F_V=0.740851
active=17: F_T=0.861064, F_V=0.763191
active=16: F_T=0.860319, F_V=0.761489
active=15: F_T=0.853723, F_V=0.750106
active=14: F_T=0.837234, F_V=0.733191
active=13: F_T=0.825319, F_V=0.725638
active=12: F_T=0.807872, F_V=0.716809
active=11: F_T=0.795957, F_V=0.719574
active=10: F_T=0.807766, F_V=0.725000
active=9: F_T=0.805319, F_V=0.723936
active=8: F_T=0.781170, F_V=0.713511
active=7: F_T=0.765106, F_V=0.699255
active=6: F_T=0.735213, F_V=0.678617
active=5: F_T=0.742553, F_V=0.693085
active=4: F_T=0.716915, F_V=0.681702
active=3: F_T=0.727021, F_V=0.696170
active=2: F_T=0.681489, F_V=0.673298
active=1: F_T=0.673936, F_V=0.666064
active=0: F_T=0.510638, F_V=0.489362
