active=40: F_T=0.829800, F_V=0.489700
active=39: F_T=0.819300, F_V=0.490600
active=38: F_T=0.821300, F_V=0.503300
active=37: F_T=0.816800, F_V=0.506600
active=36: F_T=0.806600, F_V=0.508200
active=35: F_T=0.798900, F_V=0.514200
active=34: F_T=0.802700, F_V=0.512000
active=33: F_T=0.789000, F_V=0.513100
active=32: F_T=0.784600, F_V=0.517800
active=31: F_T=0.785000, F_V=0.528200
active=30: F_T=0.775500, F_V=0.521300
active=29: F_T=0.770500, F_V=0.525700
active=28: F_T=0.777300, F_V=0.531200
active=27: F_T=0.770100, F_V=0.540200
active=26: F_T=0.769900, F_V=0.547400
active=25: F_T=0.748900, F_V=0.539700
active=24: F_T=0.748700, F_V=0.548000
active=23: F_T=0.753800, F_V=0.556400
active=22: F_T=0.746500, F_V=0.557600
active=21: F_T=0.746300, F_V=0.560700
active=20: F_T=0.726000, F_V=0.562600
active=19: F_T=0.726900, F_V=0.570300
active=18: F_T=0.723500, F_V=0.566000
active=17: F_T=0.730500, F_V=0.569000
active=16: F_T=0.710000, F_V=0.569000
active=15: F_T=0.700900, F_V=0.570600
active=14: F_T=0.694000, F_V=0.568000
active=13: F_T=0.695300, F_V=0.579200
active=12: F_T=0.685600, F_V=0.584600
active=11: F_T=0.685200, F_V=0.589100
active=10: F_T=0.665300, F_V=0.586100
active=9: F_T=0.680200, F_V=0.598400
active=8: F_T=0.678200, F_V=0.607000
active=7: F_T=0.672800, F_V=0.608600
active=6: F_T=0.666500, F_V=0.603400
active=5: F_T=0.660400, F_V=0.611900
active=4: F_T=0.654000, F_V=0.624400
active=3: F_T=0.625700, F_V=0.600500
active=2: F_T=0.628200, F_V=0.602200
active=1: F_T=0.591800, F_V=0.586500
active=0: F_T=0.500000, F_V=0.500000
