active=40: F_T=0.991087, F_V=0.615227
active=39: F_T=0.990435, F_V=0.613409
active=38: F_T=0.987826, F_V=0.625909
active=37: F_T=0.990000, F_V=0.617045
active=36: F_T=0.987609, F_V=0.624318
active=35: F_T=0.986739, F_V=0.634773
active=34: F_T=0.990000, F_V=0.631364
active=33: F_T=0.986304, F_V=0.647273
active=32: F_T=0.984348, F_V=0.645227
active=31: F_T=0.985652, F_V=0.652500
active=30: F_T=0.983913, F_V=0.668182
active=29: F_T=0.977391, F_V=0.665909
active=28: F_T=0.979348, F_V=0.663864
active=27: F_T=0.979565, F_V=0.680000
active=26: F_T=0.978261, F_V=0.682273
active=25: F_T=0.977391, F_V=0.687727
active=24: F_T=0.973043, F_V=0.687727
active=23: F_T=0.971304, F_V=0.700682
active=22: F_T=0.974565, F_V=0.689545
active=21: F_T=0.968478, F_V=0.694545
active=20: F_T=0.956304, F_V=0.703182
active=19: F_T=0.956739, F_V=0.702500
active=18: F_T=0.951087, F_V=0.717045
active=17: F_T=0.946087, F_V=0.743636
active=16: F_T=0.934565, F_V=0.752727
active=15: F_T=0.944348, F_V=0.756818
active=14: F_T=0.938913, F_V=0.742955
active=13: F_T=0.936087, F_V=0.771818
active=12: F_T=0.919565, F_V=0.758864
active=11: F_T=0.916739, F_V=0.771136
active=10: F_T=0.885870, F_V=0.755909
active=9: F_T=0.883261, F_V=0.743182
active=8: F_T=0.898696, F_V=0.773409
active=7: F_T=0.855217, F_V=0.749091
active=6: F_T=0.851304, F_V=0.767045
active=5: F_T=0.820870, F_V=0.738864
active=4: F_T=0.773478, F_V=0.706591
active=3: F_T=0.760435, F_V=0.672727
active=2: F_T=0.664348, F_V=0.625682
active=1: F_T=0.511304, F_V=0.477727
active=0: F_T=0.521739, F_V=0.476136
