active=60: F_T=0.961522, F_V=0.673913
active=59: F_T=0.962826, F_V=0.667826
active=58: F_T=0.957935, F_V=0.676630
active=57: F_T=0.960870, F_V=0.679783
active=56: F_T=0.958261, F_V=0.671630
active=55: F_T=0.955109, F_V=0.685326
active=54: F_T=0.956957, F_V=0.686848
active=53: F_T=0.958043, F_V=0.686196
active=52: F_T=0.956957, F_V=0.688478
active=51: F_T=0.956957, F_V=0.703804
active=50: F_T=0.956957, F_V=0.699022
active=49: F_T=0.951522, F_V=0.703261
active=48: F_T=0.953261, F_V=0.697283
active=47: F_T=0.951848, F_V=0.702935
active=46: F_T=0.949130, F_V=0.706196
active=45: F_T=0.947283, F_V=0.713261
active=44: F_T=0.946739, F_V=0.712609
active=43: F_T=0.944130, F_V=0.709565
active=42: F_T=0.941522, F_V=0.729130
active=41: F_T=0.944457, F_V=0.725978
active=40: F_T=0.941196, F_V=0.730543
active=39: F_T=0.941196, F_V=0.732065
active=38: F_T=0.939891, F_V=0.730000
active=37: F_T=0.939130, F_V=0.745652
active=36: F_T=0.935109, F_V=0.741304
active=35: F_T=0.934022, F_V=0.748261
active=34: F_T=0.931848, F_V=0.740435
active=33: F_T=0.925870, F_V=0.744891
active=32: F_T=0.927174, F_V=0.736304
active=31: F_T=0.925217, F_V=0.748478
active=30: F_T=0.918913, F_V=0.757065
active=29: F_T=0.927065, F_V=0.756413
active=28: F_T=0.925217, F_V=0.761739
active=27: F_T=0.917609, F_V=0.769022
active=26: F_T=0.922391, F_V=0.773478
active=25: F_T=0.919457, F_V=0.777609
active=24: F_T=0.916304, F_V=0.784783
active=23: F_T=0.924022, F_V=0.791087
active=22: F_T=0.918696, F_V=0.791739
active=21: F_T=0.916196, F_V=0.788913
active=20: F_T=0.910870, F_V=0.798043
active=19: F_T=0.906957, F_V=0.792283
active=18: F_T=0.901630, F_V=0.802391
active=17: F_T=0.895435, F_V=0.797283
active=16: F_T=0.908804, F_V=0.818152
active=15: F_T=0.905761, F_V=0.815109
active=14: F_T=0.902609, F_V=0.810652
active=13: F_T=0.896739, F_V=0.808913
active=12: F_T=0.868261, F_V=0.777500
active=11: F_T=0.854565, F_V=0.774457
active=10: F_T=0.838043, F_V=0.766848
active=9: F_T=0.827826, F_V=0.750870
active=8: F_T=0.800217, F_V=0.753913
active=7: F_T=0.822826, F_V=0.773696
active=6: F_T=0.816957, F_V=0.771739
active=5: F_T=0.799022, F_V=0.761957
active=4: F_T=0.779783, F_V=0.754783
active=3: F_T=0.747500, F_V=0.719130
active=2: F_T=0.749565, F_V=0.733152
active=1: F_T=0.666304, F_V=0.660543
active=0: F_T=0.500000, F_V=0.500000
