active=50: F_T=0.975800, F_V=0.582000
active=49: F_T=0.976000, F_V=0.587800
active=48: F_T=0.976600, F_V=0.591800
active=47: F_T=0.977000, F_V=0.593000
active=46: F_T=0.974000, F_V=0.595000
active=45: F_T=0.976000, F_V=0.605200
active=44: F_T=0.975400, F_V=0.615200
active=43: F_T=0.973800, F_V=0.631000
active=42: F_T=0.973800, F_V=0.618800
active=41: F_T=0.973000, F_V=0.639000
active=40: F_T=0.970600, F_V=0.637000
active=39: F_T=0.970600, F_V=0.644800
active=38: F_T=0.969000, F_V=0.645200
active=37: F_T=0.964600, F_V=0.629800
active=36: F_T=0.967200, F_V=0.653800
active=35: F_T=0.963400, F_V=0.643800
active=34: F_T=0.965200, F_V=0.651000
active=33: F_T=0.966000, F_V=0.673000
active=32: F_T=0.961200, F_V=0.671800
active=31: F_T=0.960200, F_V=0.666800
active=30: F_T=0.958200, F_V=0.687800
active=29: F_T=0.959800, F_V=0.700800
active=28: F_T=0.956600, F_V=0.699800
active=27: F_T=0.952400, F_V=0.709400
active=26: F_T=0.947200, F_V=0.707200
active=25: F_T=0.943800, F_V=0.696000
active=24: F_T=0.936000, F_V=0.700400
active=23: F_T=0.928000, F_V=0.701400
active=22: F_T=0.930000, F_V=0.697600
active=21: F_T=0.923400, F_V=0.703000
active=20: F_T=0.922000, F_V=0.700600
active=19: F_T=0.909600, F_V=0.712200
active=18: F_T=0.908800, F_V=0.726200
active=17: F_T=0.905200, F_V=0.699600
active=16: F_T=0.898400, F_V=0.709000
active=15: F_T=0.891400, F_V=0.714400
active=14: F_T=0.884400, F_V=0.713000
active=13: F_T=0.855400, F_V=0.710400
active=12: F_T=0.851000, F_V=0.705400
active=11: F_T=0.859600, F_V=0.729200
active=10: F_T=0.816800, F_V=0.692400
active=9: F_T=0.804800, F_V=0.686600
active=8: F_T=0.784800, F_V=0.673800
active=7: F_T=0.791000, F_V=0.671600
active=6: F_T=0.776800, F_V=0.693600
active=5: F_T=0.766600, F_V=0.690400
active=4: F_T=0.737400, F_V=0.695600
active=3: F_T=0.748400, F_V=0.689000
active=2: F_T=0.712600, F_V=0.666000
active=1: F_T=0.592600, F_V=0.576200
active=0: F_T=0.520000, F_V=0.480000
