N=200
P=160
R=3
1 -1.667726 -0.260824 0.619413 0.245626 0.321718 -0.553855 -0.455791 -1.264196 0.222205 -0.391895 0.009081 0.389378 1.046275 -0.625885 0.184174 0.166601 -0.413123 -0.035413 -1.553801 -0.067557 -0.361844 0.778206 0.684475 -0.314191 0.567413 -1.750312 -1.692720 -1.446339 0.980208 -1.452117 -0.832093 -0.294542 -0.572241 0.045476 1.839188 1.170290 -0.248540 -0.619724 -0.560521 0.914584 -0.720690 0.105832 0.206372 2.534366 2.396314 -1.270130 -1.030561 -0.110590 -0.500956 -0.520434 0.028947 -0.618455 0.714622 -0.467180 -0.797449 -2.105891 -1.190868 0.242323 -0.451523 0.197172 -1.285879 -0.154837 -0.044729 0.972959 0.984717 0.221474 1.665249 0.023139 0.846269 -1.812285 -0.169700 0.469459 1.044800 0.134915 -0.093344 -0.659087 0.595590 0.864419 -0.546148 -0.152152 1.540022 -1.740136 -0.427001 -0.441455 -0.728223 -0.599478 -1.738868 0.321482 -0.588321 -0.094615 -1.097951 0.588018 -1.376093 1.585169 0.442496 -1.591490 -0.403605 -0.221436 0.049490 1.681712 0.397698 -1.121543 -0.054122 0.296967 0.433095 -0.922236 -0.096734 0.461205 -0.132611 -0.187949 -1.728524 -0.589085 -1.715390 -1.366239 -1.715504 -0.691947 0.227030 0.483503 1.102326 0.863045 0.309358 -0.804057 -0.277674 0.857142 0.319248 1.010418 0.150387 0.176790 0.996661 -0.456663 -1.038554 -0.250706 0.956002 0.568693 -0.739570 -1.203334 -0.451383 1.067715 0.636837 -0.283486 -1.201704 1.163789 -2.590609 2.530068 -1.027109 0.052136 0.163380 -0.045738 -0.652198 0.471490 0.284265 -0.216077 -1.345236 -0.950712 0.978567 1.067811 -1.055096 -0.660931 -0.058331 -0.903231 1.574523 1.000000
2 0.443118 -0.757513 -0.100690 0.268518 -0.063974 1.468188 0.191514 0.636797 -0.102630 -0.235694 0.988532 0.226673 -0.893153 -0.485832 0.292847 -0.083192 1.318187 0.762113 -1.016973 -1.090129 0.217463 -0.285189 -2.063221 0.766048 0.009413 0.949759 0.196855 1.848224 0.101548 -0.884175 -1.780102 -0.258736 1.232606 -0.941985 -0.677042 -0.345464 -0.229126 -1.172354 0.628995 -1.036372 0.967776 0.060479 -1.761844 1.829588 0.630808 -0.455541 -0.867346 1.430596 0.882814 0.293386 0.945981 -1.211305 -1.086679 -1.465925 0.829441 -1.203111 1.423510 1.585305 0.427186 0.108571 1.366368 0.501356 -0.510196 0.663132 0.807147 0.285273 0.668265 -2.044633 -1.513421 0.184650 -0.146044 -0.389043 -0.427839 1.161339 0.818892 0.324548 -0.904804 -1.378779 0.993041 0.417699 0.686215 0.701577 1.312513 -2.204997 -0.176305 0.612221 0.170743 0.869655 -2.111124 0.078911 -0.370224 1.276031 -0.250505 1.566494 -0.490120 0.037596 0.166308 0.201516 -1.323849 -0.390815 1.632699 0.104858 -0.535305 0.569445 -0.433157 0.260868 1.854146 1.091761 0.225347 0.161648 -0.540302 -1.047309 -0.477621 -0.611834 -0.069792 0.719013 2.705107 -1.142772 -0.267746 -0.017338 1.194563 0.418018 0.289432 -0.482630 0.843209 1.117935 0.057525 2.244880 -0.697300 -0.284796 -0.956260 -0.577468 0.252932 0.947917 -0.744558 0.845322 1.199541 0.055819 0.541390 -1.948990 -0.864721 2.283028 1.540791 -0.089304 -0.278298 -0.479653 -0.677361 1.720278 0.657059 -0.422075 0.387448 -1.029078 -0.019512 -1.517128 1.236764 -0.408574 0.373576 -1.791208 0.178152 -1.031258 3.160626 1.000000
3 1.615226 1.770122 -0.666389 0.746021 0.209441 -0.464225 -0.226913 0.454731 0.198702 0.516361 -0.226079 0.439591 0.513007 -0.169718 -2.155253 -0.020360 0.846802 -1.122886 1.232348 0.687482 1.225155 -0.403368 1.053531 2.049971 0.063096 -0.173543 0.957210 -1.543636 -0.306773 1.448530 -2.126947 0.303626 1.513719 1.022256 -0.805016 -1.615703 1.114733 0.075272 -0.152884 -0.017231 0.058846 1.481078 1.225480 0.082010 -1.764763 -0.088832 0.889336 0.090875 -1.183604 0.093678 -0.419937 -0.360128 -0.429777 -1.924687 -0.703985 0.251920 0.832473 -2.237987 -0.036423 -0.142043 -2.079172 0.586254 0.383264 0.724452 -1.715527 0.302991 1.686420 2.764425 -0.016682 0.626789 -0.875561 1.039546 0.425585 -0.353268 -1.167684 2.078012 1.855386 1.426894 -0.654669 0.575612 0.214829 -0.051595 -1.763795 -0.924996 0.957347 -0.537148 0.472344 1.639351 0.055390 -1.772176 2.111364 1.073133 -0.069539 0.176861 0.162289 0.004560 -0.419899 0.272430 0.020430 0.523770 0.574680 -1.220372 0.427173 0.480423 0.193135 0.006410 0.113527 -1.455448 0.551903 -0.003154 0.818728 -0.424619 -0.446206 -1.530893 -0.097059 -0.560529 -0.403527 -1.011368 -0.686077 -0.685843 1.173126 -1.154207 -1.562214 0.251738 1.751636 1.149527 1.755932 0.057933 0.131155 0.814103 1.955728 -0.251283 -0.680117 0.222841 -0.214772 -0.402910 -0.919157 1.477935 2.200532 0.162696 -0.367639 -1.102237 -0.791837 0.115565 -1.840409 0.477087 1.958171 1.014874 0.068305 1.240337 -1.116825 -1.721774 -2.436233 0.432410 -0.384183 -0.521646 -0.499899 0.709604 -0.296604 1.719099 0.122958 1.000000
4 -0.875860 -0.959387 0.018894 0.809665 0.464682 -0.258272 0.534524 0.720393 -0.749132 1.178490 -0.923500 -1.516958 1.476430 -0.151237 0.648114 1.790524 -0.708051 0.609864 0.840912 1.556339 -0.479007 0.819558 1.734485 0.489151 -0.610612 1.687435 0.665920 0.710292 -0.128819 0.350868 -1.472074 -0.963650 -1.629656 -0.351238 -0.100092 -1.335908 1.615330 0.599060 0.832923 -0.771469 -1.327949 -0.318196 -0.084069 -0.879207 -1.058400 0.242406 -2.466896 -0.331364 0.204540 -0.492059 -1.381221 -0.711879 0.182212 0.951182 0.691611 0.366921 0.051258 0.822872 -0.378473 0.383615 0.817834 0.405526 0.903933 -2.029099 -1.170728 0.014046 1.242434 0.657655 0.731265 -0.028788 0.237014 0.363156 -0.414422 0.997223 0.057356 0.407837 0.640294 0.280679 -1.237665 0.433128 -1.354809 0.099753 -0.188114 1.199625 2.515992 0.009478 -0.056273 0.338108 1.805882 1.947282 -0.753386 1.575877 1.265146 -0.019827 -0.866557 1.548489 0.541627 -1.129308 0.646223 0.342430 -1.356777 -1.000027 -0.105384 0.121116 -0.326438 0.960577 1.207727 -0.994948 0.836129 1.054349 -0.835519 0.551243 -0.130904 0.530489 -1.658530 -0.417181 -1.341984 -0.759976 0.138562 0.072474 -0.233850 -0.701355 2.190931 2.732956 -0.224538 -0.064564 1.751793 -1.096849 -0.603703 1.194127 -1.316309 0.047437 0.395132 2.752923 1.177438 -0.566264 -0.603722 1.501637 1.047617 0.904183 -0.209653 0.229911 0.207469 -0.674627 -0.210861 -0.109668 0.229097 0.202765 0.749264 -1.078304 -0.898308 -0.246159 -0.620203 -1.596192 0.386296 -0.990634 0.359627 -0.373111 0.025675 -1.190542 1.741156 2.000000
5 -2.366890 0.399047 -0.582363 -0.079805 -0.244649 0.155086 -0.022131 0.298425 1.281088 -1.058207 1.813509 0.313343 -0.442461 1.057385 0.423986 -1.400639 1.018560 0.920322 1.416398 -0.105906 1.520221 0.832585 -0.236256 -0.165725 1.542282 0.630634 -0.812866 0.146898 0.634953 -1.111509 -0.668048 0.040665 -0.465996 1.931277 0.881214 0.481545 -1.091623 -1.926176 -0.276331 -1.571925 1.306609 -1.418629 -0.037135 0.198126 -0.394483 1.705124 -0.176849 -0.012351 0.519061 -1.547789 0.314704 -2.901043 -0.496707 0.283867 0.489494 -0.049591 0.976681 0.680463 0.440735 -0.468635 -0.223112 1.056247 -0.401929 0.218975 -0.698577 -0.438725 1.757809 -0.304491 -0.317820 -1.013029 1.190632 1.053859 0.623509 1.320379 1.073174 1.298307 -0.953348 -0.192638 0.996438 -0.838479 -1.273197 0.310015 0.250495 0.615506 -1.120223 1.344205 -0.059402 -0.451930 1.097211 0.311446 0.871379 1.980523 -1.629914 0.350769 2.317763 -0.485898 -0.598276 -1.091116 0.144148 1.602584 0.343724 0.496860 0.942374 1.367525 0.529545 -0.941858 0.206127 -1.368460 1.292511 0.291068 0.285802 -0.335471 -0.403707 -0.899502 2.189309 -0.971231 0.845977 -0.934696 -0.019971 0.010851 1.355391 -0.446856 -0.777718 -0.051794 0.439810 -0.540975 0.511067 -0.627962 -1.883336 2.241962 0.745515 -0.340354 0.944980 -0.315569 -0.858132 -1.288133 -0.412169 -1.088348 -1.707643 0.549133 -0.439596 -0.537743 -1.411983 0.334809 0.280685 -0.464912 -0.582967 -0.932004 0.422126 0.318801 -1.188742 -1.042593 0.246848 -2.334527 -0.884886 -0.878655 -1.359137 0.127995 2.093298 -0.937323 0.085517 1.000000
6 -0.698403 1.616909 -1.119593 0.832641 -2.468998 -0.695413 -1.568052 0.429679 0.017052 -0.159617 0.214597 1.416424 -0.398223 1.953182 -0.222094 -0.847019 0.749377 1.217113 -0.106015 1.945848 0.247849 0.748052 -2.038701 -0.768993 1.081014 -1.060876 2.051566 1.392674 0.252848 0.809145 0.058972 -0.149320 -0.252986 -0.909288 0.609634 1.135211 -0.726927 0.049385 0.301195 1.123990 -0.591023 -1.033586 1.280565 -0.799040 0.311019 -0.112464 -0.508206 -0.386654 0.319077 -0.371439 0.108068 -0.430907 -0.889448 -0.849134 -1.297916 -0.578284 0.630539 -0.235410 2.164964 -0.916386 0.975763 1.958595 1.946496 -0.521888 -0.683689 -0.236372 2.188487 0.032668 -0.942773 0.313632 -1.093647 -0.879692 -1.808619 -0.638829 0.504467 -0.714846 -0.580941 -1.988079 0.950892 0.318347 -0.336100 -0.485195 -0.428974 -0.417885 -0.149166 -2.114699 1.356261 0.151160 0.994859 -0.137874 -0.648334 -0.183007 1.304861 1.347898 2.328598 0.083021 0.230990 -1.213528 -0.829273 -1.309632 0.462568 0.837016 -0.499533 1.266944 -0.388427 -1.186301 -1.461952 0.094132 -1.510664 -0.567198 -0.414674 -1.725559 0.413329 -0.441450 -0.027273 -2.037662 -0.118274 -0.322551 0.373463 0.342200 0.039760 -1.516593 -0.525268 0.585977 -0.776451 2.044917 -1.563885 -1.384114 -0.372209 -0.444915 -0.803968 -1.861313 -0.022311 0.142774 0.918082 2.730502 0.018356 -1.384058 1.027779 1.303408 -0.462552 -0.192940 -1.700844 -1.398224 -0.695271 -0.369275 -0.521286 -1.002988 0.407435 -0.648810 -0.464171 0.163592 -0.567383 0.206018 0.596191 0.067167 2.056091 1.620884 -0.021328 -0.841693 16.870139 2.000000
7 -0.142691 0.771634 1.192311 0.307839 0.238072 -2.112417 0.471330 2.541881 -0.842488 0.913332 0.800982 1.375392 -0.563630 -0.372578 0.399704 0.202741 -0.225021 -0.317202 1.039395 0.615914 -1.323138 0.609680 0.001154 -1.145199 -0.763571 2.169861 0.188906 -0.433475 0.818429 0.791880 -1.312966 -0.517660 -0.274040 0.752627 -1.194770 -0.470730 1.283391 -0.921949 -0.283246 1.301411 -0.826810 -1.304685 -0.853773 1.120898 1.211813 -0.215923 0.174144 -0.580765 -0.208033 0.921685 0.719781 0.951221 -0.643288 -0.231140 0.850389 0.215446 -0.310916 0.354730 -0.420551 1.009343 -0.085622 1.229236 -0.707413 -0.107513 0.132783 0.325313 -0.127731 0.472427 -1.202263 0.025061 0.918968 1.223082 0.355762 -1.049593 -0.553003 -0.075644 0.655022 -0.040112 0.483165 0.117282 -0.213579 -1.490777 -1.156275 1.531887 0.527700 0.277045 1.225485 -0.954476 -0.709574 -0.322300 -1.164633 1.106681 -0.989494 0.890484 0.528843 1.077303 -0.433700 -0.088607 1.355635 0.486719 1.397000 -1.050342 0.176904 0.233040 -0.219534 3.971484 1.231036 2.213935 0.130805 0.369863 0.154472 -1.456492 1.197625 0.567659 0.108046 1.447180 0.742015 -1.713011 0.816930 1.204094 -0.171500 -1.113642 -0.325469 -1.658747 -0.514496 -0.894328 -1.650723 0.427939 -0.033654 0.367736 1.224341 -0.947485 -0.120728 1.608600 0.664123 -0.360399 1.332791 -1.715088 -0.134034 1.438796 0.105457 -0.180270 0.302799 -1.647440 -0.124366 1.926196 1.777604 0.123630 -0.787674 2.260423 0.278277 -1.518636 0.484184 1.148300 0.952682 -0.454592 0.333131 0.295667 -0.011662 -1.140678 0.209383 1.000000
8 0.635867 -0.872186 -0.725608 0.095584 0.782815 0.240380 1.396379 -1.405532 0.330398 0.880715 -0.136868 -0.371706 0.298016 0.083674 -1.272774 -1.143416 -0.790564 0.668067 0.680572 -0.409486 -0.428206 -0.971837 0.294525 0.225624 -1.177259 -0.865412 -1.595348 -0.279659 1.587149 -1.789660 -0.200021 0.415097 1.596020 -0.888981 -0.442176 0.136520 -0.101593 -0.157056 0.439318 0.418458 0.009849 0.026684 -0.790272 0.556551 0.947295 0.137816 -0.786421 0.260753 -0.138383 -0.096684 1.827410 -1.021075 -1.331615 0.561776 0.010310 -0.798905 -1.388619 1.580415 -0.904486 0.389160 0.318358 -1.030712 -0.126637 -0.715388 0.160909 -0.752337 -0.332658 -0.552921 1.941353 1.126324 -0.617505 0.536144 0.390683 -0.440708 1.586741 -1.070458 1.697742 0.215148 -1.336758 1.986932 0.205561 -1.039907 -0.250486 -2.195111 1.497267 0.022560 -0.114897 -0.868391 1.756049 -0.538959 0.888479 0.555778 0.024991 -0.965171 0.759154 1.837711 -1.139681 -0.372269 -0.550537 0.014355 -1.143106 -1.374293 0.863337 -0.167128 1.887760 -0.805374 -0.227117 0.915425 0.463251 1.859381 1.321671 -0.015572 -1.144356 0.903300 -0.245535 -1.508279 0.618855 0.298445 -0.483345 -0.127510 -1.321561 -1.462261 -0.586393 0.940600 -0.553305 -1.098626 0.986460 -1.379426 -0.912919 -0.327497 -0.366082 1.448447 -0.582056 0.926187 1.136709 0.179234 1.217185 -0.429963 -1.568652 0.625839 1.315908 -1.151533 -0.582822 0.201688 -0.894788 -0.410796 -0.008713 -0.769831 1.781805 1.007177 -0.449846 -0.109451 -0.488698 -0.695461 -0.760909 -1.668278 -0.708517 -0.765343 -0.339571 -1.397367 0.125047 1.000000
9 0.238306 -0.791385 0.522101 -0.220957 -1.424115 -0.363743 -0.796002 -0.890328 -0.340538 1.316008 0.719191 2.598127 1.088838 -0.820106 0.451428 1.100545 0.617029 0.708465 -1.755251 0.666437 0.234401 0.811881 1.761657 -0.232741 0.648405 -1.004032 0.606921 -0.498184 -0.080627 1.154696 -1.318730 0.536879 1.659662 -0.394755 0.818372 -0.421197 -0.450545 1.868133 -2.064327 0.065042 1.207521 -0.928365 -0.188887 0.971845 -0.363762 -0.661114 1.808523 -1.543433 0.777997 -0.558302 -2.431386 -0.527340 1.752077 0.421699 0.722009 0.552792 1.454223 -0.723028 0.669063 -0.015953 1.067403 0.214297 0.807094 0.211538 -0.950784 -1.989857 -0.507737 -0.743301 -0.951263 0.133767 -0.473395 -0.280077 0.706152 0.033266 0.980457 0.422662 0.026585 -0.203183 0.787503 -1.156413 0.965024 0.238536 -1.291591 -1.017214 0.394508 -0.168844 -0.598095 2.191145 -0.793674 0.008830 0.588617 0.947212 -0.678243 0.522837 1.638547 -1.306907 -0.347662 0.893579 -1.254158 -0.006098 0.357115 0.181758 0.718388 -2.015459 -2.044798 1.650170 0.222285 -0.924459 1.554982 1.334285 -1.483831 -0.878520 -0.991551 -0.608257 -0.345566 0.020809 0.321816 -0.120347 -1.430871 -0.048401 -0.896302 0.687473 -0.435096 0.391757 0.322790 -1.246818 0.235858 -0.502316 0.283977 -2.253589 0.961379 -0.132835 -0.254919 -0.408767 -0.228142 -2.722574 -0.469066 -0.763490 2.017636 0.965311 0.188553 1.090190 -1.185213 -0.100576 0.313953 1.975121 -0.157937 -0.902994 0.005855 -0.694916 -0.348285 0.924836 -0.645045 -1.122820 -1.347834 0.508726 0.813099 1.402846 0.023375 -3.072633 18.834886 2.000000
10 -1.476998 0.241562 1.249259 -2.262543 -0.951497 -0.328457 0.175618 -1.116826 -1.274338 -0.877540 -0.526692 -0.314491 -0.139899 0.231419 1.119422 1.017426 -0.557607 0.907820 -0.118386 0.153764 -1.182996 -1.236673 0.457527 0.049525 0.323241 1.296620 -0.600617 -0.248141 0.707051 -1.500615 -2.201138 0.397168 0.269992 1.185437 0.678826 -0.407486 0.468627 0.721727 2.062872 2.045226 0.657489 -0.737307 -0.304385 -0.096194 1.995219 -1.204482 0.338592 0.313040 1.000705 -0.090710 -0.586572 0.203416 0.884380 0.903193 0.902084 -2.403291 0.645786 -0.141485 -1.727819 -1.514352 -1.313222 0.630402 0.096077 -0.659216 1.782992 2.075935 0.886123 2.517927 0.637762 0.194212 0.882255 -2.691559 1.715485 2.241459 -0.225334 0.581510 -0.403594 -0.876221 -1.185118 1.985403 -0.409874 0.594783 -0.098583 0.040866 -0.058419 0.531017 -1.062237 0.963069 0.002704 -2.084891 3.118049 0.171613 -1.792270 0.170760 0.605355 -0.143954 -0.986681 -0.815787 0.968785 0.773761 0.284286 0.530554 -1.414898 -0.503252 -0.199183 0.132994 -2.754999 0.731078 1.521665 0.273473 0.186379 -0.640479 -1.762755 -0.273731 -0.683221 -0.967621 1.073190 -0.903586 0.235433 -1.253455 -0.219771 0.403283 0.334698 -0.415657 1.670817 0.479983 -1.161504 -0.207549 -1.438701 1.009771 -0.908221 -0.785973 1.314041 -0.238398 1.320839 -0.904352 0.701359 -0.559631 1.099738 -0.091368 -1.118219 -0.221233 1.552759 0.615250 -0.877930 -0.147500 0.208930 1.107399 1.315353 0.946940 1.817563 1.507546 0.431776 -1.035087 2.210107 1.774400 0.829507 -1.204523 0.800794 0.039931 9.700399 2.000000
