N=50
P=10
R=2
1 0.064495 0.325560 0.156466 -0.000258 -0.597776 -2.301182 0.193140 0.315690 NA -1.776179 0.113872 1.000000
2 0.490868 -0.511191 0.646288 NA -0.982872 0.957662 0.192112 0.364465 0.154209 -0.069263 0.457635 1.000000
3 0.652436 -0.946320 NA 0.586071 -0.943596 0.189313 1.256266 1.607619 0.855040 -0.902711 2.978975 1.000000
4 -0.958851 0.613565 -1.895683 0.017949 1.334356 0.978829 -1.031530 -0.925561 1.451295 NA 1.236628 0.000000
5 -0.509880 -1.520005 1.411078 -0.252734 -2.005784 0.032604 0.141483 1.790337 0.542386 -0.562307 8.980911 0.000000
6 -0.574692 1.858603 -1.006328 1.514061 -1.783498 -2.003806 -0.460355 0.987807 -0.325476 -0.325047 0.695296 1.000000
7 -1.131168 -2.233737 -1.445149 NA NA -0.197986 1.588885 NA 0.800322 -0.346503 1.882819 0.000000
8 0.266848 -0.325013 -0.884543 0.510354 0.541411 0.564786 -1.591173 -0.714822 0.128890 0.013437 4.598402 1.000000
9 2.589432 0.209510 -0.621894 -0.114791 0.840256 -1.317003 0.010636 1.368664 -1.010259 -0.566231 0.544670 1.000000
10 -0.443894 -0.881410 -2.368153 0.797977 1.088958 1.477910 -1.262689 0.842839 NA -0.130350 7.979096 0.000000
11 -2.796751 -0.142832 1.101250 0.934222 0.801319 0.277558 0.021869 -0.660252 0.309145 0.361326 0.225577 1.000000
12 -0.123757 NA 1.228534 1.922834 -1.761249 1.924518 0.378117 NA -0.294488 -1.592561 6.771269 1.000000
13 0.903535 -0.117072 -1.088130 NA -1.815602 0.639120 0.305415 0.053207 0.050485 0.639527 2.339177 0.000000
14 -1.131850 0.133539 -1.131406 -0.012210 -1.720335 1.839887 0.634455 -0.420483 -1.168027 -1.283115 2.066569 1.000000
15 -0.054503 -1.098296 -0.593888 -2.020614 -1.665181 -0.345438 2.162814 1.562400 0.207641 -0.073491 4.541863 0.000000
16 0.308424 -1.117880 0.499727 -0.981894 1.150508 -0.104902 -0.975129 -0.141726 1.807939 -0.161956 1.591705 1.000000
17 0.261130 -0.830014 -1.490567 -0.269659 -1.735887 -1.051154 -0.683305 0.094943 -1.459996 1.160689 6.624687 0.000000
18 0.531191 -1.355096 -0.247341 -0.299313 0.900860 2.128508 NA 0.766232 -1.862618 0.114364 1.630491 0.000000
19 0.435066 0.337840 0.320507 -0.954162 0.555896 2.106371 NA -0.181913 NA 1.832870 0.473428 1.000000
20 -0.475548 -1.277425 -0.054173 -1.717302 0.276764 0.460382 -0.667672 -1.699528 0.651448 -1.233698 2.755042 0.000000
21 1.225941 0.036777 -0.012304 2.244698 -0.381685 0.075506 -1.669310 NA 0.353761 -0.707539 0.296333 1.000000
22 2.237299 0.087550 0.466086 0.188195 -0.334343 -0.294154 -2.545932 1.801216 0.657305 1.145403 0.321045 1.000000
23 -1.306175 -0.725561 -1.663710 1.225473 0.266139 1.402390 0.076069 -0.644369 0.163093 0.539431 9.998200 0.000000
24 0.691059 0.593706 0.585662 -0.070207 -0.599301 0.678775 -0.144365 -0.478363 0.059759 -0.867238 0.141920 1.000000
25 -0.233311 0.494652 0.096804 2.023741 0.732169 0.249023 -1.276987 0.327329 -0.978530 0.538169 0.323094 1.000000
26 -1.793355 0.215422 0.751137 -1.526629 0.933702 0.051319 1.684124 -0.239695 NA -0.970691 1.076528 1.000000
27 1.007189 0.897875 -1.003780 1.731704 -0.248303 0.820323 -0.028003 -1.559757 -0.992692 0.153931 2.028068 1.000000
28 0.890404 NA NA 0.102764 2.071526 0.734790 0.733766 -0.377286 -0.431597 0.272039 3.440736 1.000000
29 -0.943006 0.498633 0.851508 -0.465710 -0.126736 0.711075 -0.859241 -0.051895 0.279248 -0.716399 0.505739 1.000000
30 1.319232 -0.152740 0.081425 0.262583 1.565344 0.660153 -0.595671 -0.635882 -0.656100 0.811056 0.739382 1.000000
31 -0.418743 -1.982568 0.027759 -1.120484 -0.298896 -0.244961 0.192967 NA 0.297731 -0.454512 6.036340 0.000000
32 0.144010 -0.074032 0.324374 -0.093774 -0.666802 0.490358 0.637803 -0.669870 0.020383 0.399044 0.565837 1.000000
33 0.455123 -0.737528 -1.290190 0.676844 0.647381 1.210343 -0.629463 1.053773 -0.853124 -1.670618 2.294536 1.000000
34 -0.330915 2.139217 0.473417 -2.164880 -0.103463 0.048374 0.407367 -0.266926 NA -0.986973 1.619296 1.000000
35 0.216862 -0.092267 0.188342 0.546220 0.896614 -0.434605 -0.716964 -2.030525 0.361220 0.291873 0.087456 1.000000
36 -1.195121 -1.595356 -1.110782 0.096210 -1.327597 -0.228434 0.693223 0.780219 -0.649279 0.154561 6.513436 0.000000
37 0.992563 -1.259903 NA -1.051701 -0.181651 0.034653 -1.490207 -0.782426 0.616867 0.736777 4.328057 1.000000
38 NA -1.163204 -1.273285 0.262062 0.547732 0.752749 -1.037213 1.457108 0.620722 -1.298433 2.365251 1.000000
39 -1.028721 -0.724704 0.546089 0.413507 1.841968 -1.317024 0.086759 0.574626 0.887212 0.944986 2.636609 1.000000
40 -0.145705 -0.115479 0.745041 -0.223381 0.964132 -0.366997 -0.965383 0.817050 -1.585208 -0.822619 0.158554 1.000000
41 -0.868640 1.357913 2.234616 0.642174 -0.007441 1.603263 -0.984449 -0.778642 0.554038 -0.302952 1.027281 1.000000
42 1.130047 NA 0.528806 1.643622 -0.439086 -0.139377 -1.513507 -0.553812 -0.893764 -0.893431 0.017883 1.000000
43 -0.682415 -0.791425 -0.008358 1.486736 1.239956 0.599703 -1.229147 0.588772 0.017740 0.725801 0.265758 1.000000
44 0.610351 -1.634477 0.693233 0.424873 -1.631777 -0.553732 1.001651 -0.025172 1.953273 0.535535 1.893448 0.000000
45 -0.008546 1.456758 1.738531 0.786697 -1.552495 -0.517464 -0.497885 1.383124 -1.016024 0.903403 3.865828 1.000000
46 -0.311945 NA -0.727919 -0.220757 -0.330372 -1.212236 1.555718 -0.847774 -0.066254 0.979140 4.472521 1.000000
47 -1.245622 0.349699 0.535246 0.884284 -0.399021 -0.225747 1.367452 0.861095 0.597989 -0.048851 10.300314 0.000000
48 -1.489931 0.059800 -0.016546 -1.965971 0.404212 -1.075191 -0.573830 0.817968 -0.848188 -0.484062 2.972916 1.000000
49 -0.079537 -1.755249 0.031389 0.763498 1.262236 -0.117998 -0.881299 -0.794496 NA NA 1.349646 1.000000
50 1.594581 1.348864 -1.020721 1.256401 1.744903 0.099949 -0.389386 1.304681 -0.747191 2.288912 0.893095 1.000000
uncorrelated Gaussian covariates
missing covariate fraction: 0.050000
no latent classes
   lambda(t|risk 1)=C, <t>=4.000000 for zero covariates
   risk 1: beta[1]=0.500000
   risk 1: beta[2]=0.500000
   risk 1: beta[3]=0.500000
   risk 1: beta[4]=0.500000
   risk 1: beta[5]=0.500000
   risk 1: beta[6]=-0.500000
   risk 1: beta[7]=-0.500000
   risk 1: beta[8]=-0.500000
   risk 1: beta[9]=-0.500000
   risk 1: beta[10]=-0.500000
uniform censoring on time interval [1.000000,12.000000]
