active=20: F_T=0.780600, F_V=0.632700
active=19: F_T=0.781700, F_V=0.641300
active=18: F_T=0.778100, F_V=0.648100
active=17: F_T=0.788000, F_V=0.651100
active=16: F_T=0.787900, F_V=0.647500
active=15: F_T=0.776300, F_V=0.660400
active=14: F_T=0.764100, F_V=0.667800
active=13: F_T=0.756900, F_V=0.674100
active=12: F_T=0.746700, F_V=0.678900
active=11: F_T=0.755300, F_V=0.671800
active=10: F_T=0.750200, F_V=0.676800
active=9: F_T=0.744500, F_V=0.693200
active=8: F_T=0.747600, F_V=0.693700
active=7: F_T=0.751200, F_V=0.702800
active=6: F_T=0.751200, F_V=0.716900
active=5: F_T=0.736100, F_V=0.707400
active=4: F_T=0.739500, F_V=0.721500
active=3: F_T=0.715000, F_V=0.705000
active=2: F_T=0.702400, F_V=0.699400
active=1: F_T=0.650300, F_V=0.642400
active=0: F_T=0.500000, F_V=0.500000
