active=40: F_T=1.000000, F_V=0.305000
active=39: F_T=1.000000, F_V=0.326667
active=38: F_T=1.000000, F_V=0.326667
active=37: F_T=1.000000, F_V=0.323333
active=36: F_T=1.000000, F_V=0.338333
active=35: F_T=1.000000, F_V=0.396667
active=34: F_T=1.000000, F_V=0.378333
active=33: F_T=1.000000, F_V=0.443333
active=32: F_T=1.000000, F_V=0.461667
active=31: F_T=1.000000, F_V=0.473333
active=30: F_T=1.000000, F_V=0.480000
active=29: F_T=1.000000, F_V=0.495000
active=28: F_T=1.000000, F_V=0.528333
active=27: F_T=1.000000, F_V=0.483333
active=26: F_T=1.000000, F_V=0.493333
active=25: F_T=1.000000, F_V=0.486667
active=24: F_T=1.000000, F_V=0.480000
active=23: F_T=1.000000, F_V=0.498333
active=22: F_T=1.000000, F_V=0.516667
active=21: F_T=1.000000, F_V=0.543333
active=20: F_T=1.000000, F_V=0.633333
active=19: F_T=1.000000, F_V=0.603333
active=18: F_T=1.000000, F_V=0.603333
active=17: F_T=1.000000, F_V=0.593333
active=16: F_T=1.000000, F_V=0.600000
active=15: F_T=1.000000, F_V=0.720000
active=14: F_T=1.000000, F_V=0.798333
active=13: F_T=1.000000, F_V=0.733333
active=12: F_T=1.000000, F_V=0.751667
active=11: F_T=1.000000, F_V=0.733333
active=10: F_T=1.000000, F_V=0.816667
active=9: F_T=1.000000, F_V=0.716667
active=8: F_T=1.000000, F_V=0.701667
active=7: F_T=1.000000, F_V=0.765000
active=6: F_T=1.000000, F_V=0.725000
active=5: F_T=1.000000, F_V=0.755000
active=4: F_T=1.000000, F_V=0.790000
active=3: F_T=1.000000, F_V=0.790000
active=2: F_T=1.000000, F_V=0.660000
active=1: F_T=1.000000, F_V=0.793333
active=0: F_T=0.666667, F_V=0.333333
