active=100: F_T=0.975400, F_V=0.583700
active=99: F_T=0.974000, F_V=0.590100
active=98: F_T=0.974300, F_V=0.585900
active=97: F_T=0.973300, F_V=0.592700
active=96: F_T=0.972400, F_V=0.597300
active=95: F_T=0.972000, F_V=0.600600
active=94: F_T=0.973300, F_V=0.605200
active=93: F_T=0.971800, F_V=0.607500
active=92: F_T=0.971300, F_V=0.601800
active=91: F_T=0.973000, F_V=0.604000
active=90: F_T=0.971200, F_V=0.602900
active=89: F_T=0.970500, F_V=0.609800
active=88: F_T=0.971000, F_V=0.612900
active=87: F_T=0.969400, F_V=0.615800
active=86: F_T=0.969100, F_V=0.621500
active=85: F_T=0.970600, F_V=0.615900
active=84: F_T=0.967200, F_V=0.617100
active=83: F_T=0.968500, F_V=0.634600
active=82: F_T=0.967900, F_V=0.629200
active=81: F_T=0.967100, F_V=0.632100
active=80: F_T=0.967300, F_V=0.640400
active=79: F_T=0.967000, F_V=0.634600
active=78: F_T=0.966100, F_V=0.635100
active=77: F_T=0.964800, F_V=0.633000
active=76: F_T=0.964600, F_V=0.648600
active=75: F_T=0.962700, F_V=0.648300
active=74: F_T=0.961900, F_V=0.645900
active=73: F_T=0.959200, F_V=0.649000
active=72: F_T=0.961700, F_V=0.656000
active=71: F_T=0.959600, F_V=0.660200
active=70: F_T=0.960000, F_V=0.658400
active=69: F_T=0.957700, F_V=0.662900
active=68: F_T=0.957100, F_V=0.669400
active=67: F_T=0.957700, F_V=0.665800
active=66: F_T=0.955900, F_V=0.668600
active=65: F_T=0.953800, F_V=0.672100
active=64: F_T=0.954700, F_V=0.673600
active=63: F_T=0.953300, F_V=0.672300
active=62: F_T=0.952900, F_V=0.682100
active=61: F_T=0.949500, F_V=0.675900
active=60: F_T=0.948100, F_V=0.683400
active=59: F_T=0.948100, F_V=0.689500
active=58: F_T=0.943600, F_V=0.693300
active=57: F_T=0.945500, F_V=0.698500
active=56: F_T=0.946000, F_V=0.690200
active=55: F_T=0.940200, F_V=0.702500
active=54: F_T=0.937000, F_V=0.698600
active=53: F_T=0.936100, F_V=0.707200
active=52: F_T=0.933700, F_V=0.711000
active=51: F_T=0.938300, F_V=0.701800
active=50: F_T=0.934900, F_V=0.715800
active=49: F_T=0.933000, F_V=0.719200
active=48: F_T=0.934900, F_V=0.718100
active=47: F_T=0.926100, F_V=0.719600
active=46: F_T=0.925200, F_V=0.708800
active=45: F_T=0.922100, F_V=0.722700
active=44: F_T=0.922600, F_V=0.725900
active=43: F_T=0.918200, F_V=0.725400
active=42: F_T=0.922500, F_V=0.730100
active=41: F_T=0.914100, F_V=0.727700
active=40: F_T=0.910900, F_V=0.729000
active=39: F_T=0.909200, F_V=0.740200
active=38: F_T=0.908200, F_V=0.746600
active=37: F_T=0.905500, F_V=0.746300
active=36: F_T=0.904400, F_V=0.741400
active=35: F_T=0.902600, F_V=0.744900
active=34: F_T=0.897700, F_V=0.752500
active=33: F_T=0.896900, F_V=0.754400
active=32: F_T=0.893000, F_V=0.753300
active=31: F_T=0.891200, F_V=0.751200
active=30: F_T=0.885000, F_V=0.758500
active=29: F_T=0.891400, F_V=0.760900
active=28: F_T=0.880100, F_V=0.760600
active=27: F_T=0.882800, F_V=0.750900
active=26: F_T=0.885400, F_V=0.755100
active=25: F_T=0.882500, F_V=0.769900
active=24: F_T=0.884300, F_V=0.770300
active=23: F_T=0.871800, F_V=0.754800
active=22: F_T=0.874700, F_V=0.758800
active=21: F_T=0.873600, F_V=0.763600
active=20: F_T=0.862000, F_V=0.759400
active=19: F_T=0.855600, F_V=0.766100
active=18: F_T=0.846300, F_V=0.764300
active=17: F_T=0.825200, F_V=0.754100
active=16: F_T=0.824700, F_V=0.746200
active=15: F_T=0.825600, F_V=0.745700
active=14: F_T=0.802400, F_V=0.738600
active=13: F_T=0.798100, F_V=0.729700
active=12: F_T=0.779500, F_V=0.732600
active=11: F_T=0.781500, F_V=0.736600
active=10: F_T=0.797000, F_V=0.747900
active=9: F_T=0.800100, F_V=0.747600
active=8: F_T=0.801200, F_V=0.752000
active=7: F_T=0.759600, F_V=0.721700
active=6: F_T=0.748100, F_V=0.729900
active=5: F_T=0.739100, F_V=0.705200
active=4: F_T=0.710500, F_V=0.693600
active=3: F_T=0.695500, F_V=0.667000
active=2: F_T=0.663200, F_V=0.650400
active=1: F_T=0.570200, F_V=0.568400
active=0: F_T=0.509900, F_V=0.510100
