active=40: F_T=0.908200, F_V=0.727300
active=39: F_T=0.904100, F_V=0.730100
active=38: F_T=0.900400, F_V=0.738900
active=37: F_T=0.897600, F_V=0.733900
active=36: F_T=0.899300, F_V=0.735600
active=35: F_T=0.897300, F_V=0.743000
active=34: F_T=0.888500, F_V=0.755300
active=33: F_T=0.889600, F_V=0.749100
active=32: F_T=0.882400, F_V=0.757300
active=31: F_T=0.883000, F_V=0.760200
active=30: F_T=0.886100, F_V=0.759500
active=29: F_T=0.880700, F_V=0.771800
active=28: F_T=0.884500, F_V=0.772300
active=27: F_T=0.883000, F_V=0.776200
active=26: F_T=0.879300, F_V=0.780500
active=25: F_T=0.877600, F_V=0.783400
active=24: F_T=0.872000, F_V=0.783200
active=23: F_T=0.883300, F_V=0.789500
active=22: F_T=0.877800, F_V=0.786700
active=21: F_T=0.869900, F_V=0.792600
active=20: F_T=0.871900, F_V=0.794800
active=19: F_T=0.872200, F_V=0.804300
active=18: F_T=0.873400, F_V=0.810600
active=17: F_T=0.866000, F_V=0.804400
active=16: F_T=0.860100, F_V=0.806000
active=15: F_T=0.860900, F_V=0.807100
active=14: F_T=0.862400, F_V=0.806200
active=13: F_T=0.871100, F_V=0.803800
active=12: F_T=0.865000, F_V=0.814100
active=11: F_T=0.872700, F_V=0.805000
active=10: F_T=0.851800, F_V=0.803000
active=9: F_T=0.820000, F_V=0.783300
active=8: F_T=0.808900, F_V=0.765300
active=7: F_T=0.806500, F_V=0.780100
active=6: F_T=0.793200, F_V=0.768800
active=5: F_T=0.798400, F_V=0.771900
active=4: F_T=0.783200, F_V=0.763400
active=3: F_T=0.780100, F_V=0.759800
active=2: F_T=0.707600, F_V=0.704700
active=1: F_T=0.737100, F_V=0.726500
active=0: F_T=0.500000, F_V=0.500000
