active=100: F_T=0.975700, F_V=0.552857
active=99: F_T=0.977000, F_V=0.554286
active=98: F_T=0.976900, F_V=0.562143
active=97: F_T=0.976600, F_V=0.553776
active=96: F_T=0.977300, F_V=0.546837
active=95: F_T=0.974700, F_V=0.565000
active=94: F_T=0.973800, F_V=0.566122
active=93: F_T=0.973700, F_V=0.571939
active=92: F_T=0.973400, F_V=0.557449
active=91: F_T=0.973700, F_V=0.573673
active=90: F_T=0.973800, F_V=0.571735
active=89: F_T=0.973800, F_V=0.569184
active=88: F_T=0.972400, F_V=0.578061
active=87: F_T=0.973300, F_V=0.581224
active=86: F_T=0.971700, F_V=0.583776
active=85: F_T=0.972100, F_V=0.582653
active=84: F_T=0.971000, F_V=0.582347
active=83: F_T=0.970600, F_V=0.587245
active=82: F_T=0.969400, F_V=0.586224
active=81: F_T=0.970200, F_V=0.589184
active=80: F_T=0.970900, F_V=0.599490
active=79: F_T=0.968800, F_V=0.599796
active=78: F_T=0.968700, F_V=0.600102
active=77: F_T=0.970200, F_V=0.610714
active=76: F_T=0.969600, F_V=0.611327
active=75: F_T=0.968300, F_V=0.607143
active=74: F_T=0.966800, F_V=0.619694
active=73: F_T=0.964900, F_V=0.615510
active=72: F_T=0.964900, F_V=0.619592
active=71: F_T=0.965800, F_V=0.621939
active=70: F_T=0.964900, F_V=0.624694
active=69: F_T=0.966700, F_V=0.621020
active=68: F_T=0.965200, F_V=0.625918
active=67: F_T=0.965200, F_V=0.635000
active=66: F_T=0.965000, F_V=0.634796
active=65: F_T=0.963200, F_V=0.643469
active=64: F_T=0.963700, F_V=0.644388
active=63: F_T=0.963000, F_V=0.646735
active=62: F_T=0.960000, F_V=0.642551
active=61: F_T=0.960400, F_V=0.653061
active=60: F_T=0.957800, F_V=0.650102
active=59: F_T=0.958900, F_V=0.652143
active=58: F_T=0.956000, F_V=0.660408
active=57: F_T=0.956200, F_V=0.653878
active=56: F_T=0.953800, F_V=0.671939
active=55: F_T=0.955400, F_V=0.664388
active=54: F_T=0.955000, F_V=0.674082
active=53: F_T=0.949800, F_V=0.676224
active=52: F_T=0.946800, F_V=0.682449
active=51: F_T=0.949700, F_V=0.676735
active=50: F_T=0.945800, F_V=0.685612
active=49: F_T=0.945700, F_V=0.690612
active=48: F_T=0.947500, F_V=0.691224
active=47: F_T=0.942600, F_V=0.695510
active=46: F_T=0.941800, F_V=0.702041
active=45: F_T=0.940000, F_V=0.702551
active=44: F_T=0.936400, F_V=0.702143
active=43: F_T=0.931300, F_V=0.697857
active=42: F_T=0.934700, F_V=0.698367
active=41: F_T=0.925600, F_V=0.712857
active=40: F_T=0.927600, F_V=0.702347
active=39: F_T=0.924100, F_V=0.709388
active=38: F_T=0.927200, F_V=0.706939
active=37: F_T=0.919600, F_V=0.713367
active=36: F_T=0.916300, F_V=0.713776
active=35: F_T=0.911200, F_V=0.710918
active=34: F_T=0.912400, F_V=0.715612
active=33: F_T=0.910500, F_V=0.721327
active=32: F_T=0.907900, F_V=0.715408
active=31: F_T=0.906400, F_V=0.722449
active=30: F_T=0.904300, F_V=0.727143
active=29: F_T=0.895200, F_V=0.723776
active=28: F_T=0.891600, F_V=0.734184
active=27: F_T=0.888500, F_V=0.736327
active=26: F_T=0.884000, F_V=0.741531
active=25: F_T=0.876700, F_V=0.741735
active=24: F_T=0.874700, F_V=0.738061
active=23: F_T=0.877900, F_V=0.747245
active=22: F_T=0.880100, F_V=0.743776
active=21: F_T=0.867200, F_V=0.756020
active=20: F_T=0.856700, F_V=0.747653
active=19: F_T=0.852400, F_V=0.743878
active=18: F_T=0.846300, F_V=0.746224
active=17: F_T=0.835300, F_V=0.751633
active=16: F_T=0.842200, F_V=0.741633
active=15: F_T=0.828600, F_V=0.738980
active=14: F_T=0.816200, F_V=0.736633
active=13: F_T=0.808000, F_V=0.729694
active=12: F_T=0.799100, F_V=0.749898
active=11: F_T=0.804900, F_V=0.730918
active=10: F_T=0.790700, F_V=0.740816
active=9: F_T=0.770300, F_V=0.719694
active=8: F_T=0.758800, F_V=0.704388
active=7: F_T=0.757900, F_V=0.712551
active=6: F_T=0.735700, F_V=0.707245
active=5: F_T=0.713100, F_V=0.673469
active=4: F_T=0.695300, F_V=0.666735
active=3: F_T=0.697100, F_V=0.682551
active=2: F_T=0.646800, F_V=0.639388
active=1: F_T=0.620100, F_V=0.621531
active=0: F_T=0.500000, F_V=0.489796
