N=200
P=140
R=3
1 -0.830605 1.256143 -0.354209 -0.815961 -1.323442 -0.164044 0.028853 -0.503972 0.585378 0.125497 -0.526142 0.942332 0.401602 -0.136530 1.647824 -1.788663 0.365018 -1.577082 1.960394 -0.803344 1.296229 -1.214797 0.677361 1.168134 -0.791961 -0.482019 0.397348 0.007414 0.196346 -0.860587 0.071369 -0.127091 -0.864658 -0.482081 0.899567 -2.222330 0.208603 -0.321228 0.978090 -1.184510 1.737088 -0.155307 0.549639 0.182394 -2.580551 0.256569 0.062855 -1.815895 0.021794 0.511335 -0.803406 0.115067 -1.365831 1.595278 1.327731 0.032924 2.120575 1.182733 0.025032 -0.760451 0.395387 0.030002 0.659173 0.273383 0.528470 1.032052 -1.637712 0.962726 0.094259 2.469770 0.120651 -0.507971 0.138396 -0.138355 1.109285 0.470399 -0.103660 0.382336 -2.259723 1.981120 0.145638 -0.797542 0.434385 -0.616472 1.125279 0.265178 0.170798 -0.416950 0.646285 -0.739913 -0.755882 -1.141135 0.440688 1.459719 -0.294600 0.185160 -0.029486 0.432212 0.278950 -0.645750 0.669261 0.405194 0.149806 -1.320157 -1.698965 1.126643 -0.935979 -0.622855 -0.263802 1.063250 -0.005316 1.051410 -0.535465 -1.833724 1.256996 -0.987776 0.470107 1.160201 0.758246 0.768224 -0.848885 -1.574064 -0.700039 -0.055878 -0.980719 0.449821 2.059719 0.281088 -0.738845 -0.284288 -0.297434 -0.049816 -1.398596 -0.614846 0.734341 -0.108218 -0.331334 -1.258790 -0.143234 -0.660346 1.872275 2.000000
2 -0.729565 -0.247160 -1.193930 0.303683 0.411297 1.566797 0.362047 0.118074 -0.043018 -0.149287 -1.218504 2.376030 -0.795785 1.107324 -0.403320 0.348862 -1.009606 -0.334612 0.049264 -2.042594 1.025406 0.993793 0.004887 -0.769193 1.752266 1.425724 -1.721966 -0.320522 0.373413 0.208126 0.344417 0.481841 -0.510614 0.579813 1.627686 -0.511002 -0.156758 -0.291020 1.221926 -0.410480 0.350377 -1.334325 -0.717595 1.230716 1.826400 0.988130 -0.583413 0.760299 -0.003864 -0.991371 -1.893697 0.815891 0.750020 0.492116 1.380543 -0.792082 0.088381 0.618115 0.075798 0.607772 -0.427021 -2.282998 0.151299 1.791873 -0.591227 -0.131437 1.709055 -0.244386 0.753591 1.862753 0.351234 -0.263947 -0.471194 -0.633141 0.137473 -0.778109 0.141349 -0.311631 0.911886 0.556203 -0.532293 0.433217 -1.347412 0.333375 -0.585702 -1.511899 -0.001109 -1.151041 -0.357171 0.982281 -0.185915 -0.388180 -1.978605 2.038585 1.101799 0.246215 -0.522380 -0.878836 0.041200 -2.608712 0.702975 1.996290 0.817665 -0.250056 1.780698 -0.529014 -0.186438 -0.607748 0.074254 1.772989 0.338664 -1.320952 0.190995 -0.483421 -0.366771 -0.554488 -0.690746 0.581807 -0.325695 -0.135961 -0.735292 -0.458560 0.153612 -0.208317 -0.404991 0.853065 -0.600952 0.570166 -1.217015 0.201240 -0.429347 -0.641478 0.641769 0.698460 -0.589839 0.835195 1.309740 1.177650 0.538261 1.257880 1.633445 1.000000
3 1.408732 -0.613954 1.535229 -1.787532 -0.195904 -1.118600 1.016705 0.291112 -0.760365 -0.594943 0.308199 -0.727445 0.377170 -1.249511 -0.667867 0.247451 -1.025121 0.163736 0.401629 0.197421 -1.221643 1.699171 -1.721234 -0.078463 0.827987 0.697273 0.403233 -1.472438 0.610334 0.306810 0.000986 -0.756660 0.072024 1.627929 0.395209 -0.483840 -1.195403 0.150260 -0.124540 -0.988878 0.232905 0.286397 -2.159096 1.236048 -0.843130 1.592698 -1.178912 0.328002 -0.327527 -1.156753 -1.180457 0.101817 -1.318667 0.586614 0.591238 -0.820009 -0.629959 -0.504685 0.595284 1.541280 -0.110511 0.261306 -0.407550 -0.100158 2.845118 -0.928411 -1.921421 0.933787 1.263695 0.439879 -0.781891 -1.460743 -0.469173 -1.447908 0.811774 -1.068575 -0.701262 -0.635027 -0.313948 -0.758038 -0.340193 -0.959174 -0.462089 -0.135835 0.683350 -0.700797 -0.082693 0.614828 -0.393948 -2.607088 -0.736554 1.139795 -2.565356 1.873350 -0.537013 0.420738 0.683960 -1.034166 1.170400 -0.430785 0.503104 1.017604 1.385481 -1.459836 0.208923 -0.223246 0.160928 0.534424 0.222909 -0.528791 1.182995 2.154601 0.400562 -0.781482 0.018398 -1.343087 0.395576 0.743217 0.973428 1.242769 -0.034086 0.123094 -0.619501 -0.226326 0.658890 0.312785 -0.074929 -0.668717 0.811425 1.723559 1.052405 -0.957555 2.202367 -0.428261 0.695761 -2.342009 1.348780 -1.477182 0.336554 -0.275554 0.917878 1.000000
4 -1.553796 -0.475834 0.992291 1.044853 0.914285 0.182013 0.513413 0.822740 -1.999707 0.132034 0.902440 -0.783197 -0.369859 -1.068824 0.858897 -0.016793 -0.505853 0.081952 1.596524 0.931765 -0.566539 -2.429180 0.447291 0.770677 -1.931507 -0.197367 -1.458296 0.453344 0.767562 0.571299 -0.097364 1.102580 0.676850 -1.274473 1.297474 0.740044 -1.459027 -1.156155 -0.258074 -1.345915 -1.952126 -0.809084 1.271073 -0.799024 0.232802 -0.336179 -1.695082 -0.297619 -2.525308 -0.625529 0.186547 -1.621312 -1.810020 0.219756 -0.871326 0.052900 -0.099392 -1.814538 1.113025 -0.036336 0.631704 2.139170 0.249841 0.510400 -0.903581 -0.097260 -0.078411 -0.028108 -0.818604 -1.502190 -2.353676 1.016709 -2.475774 -1.439409 1.103286 0.544495 -0.368834 0.066359 0.270662 1.095312 -0.159813 0.860211 0.375576 0.883737 -0.805304 -0.552923 1.047021 0.808251 -0.355640 -0.053752 0.899206 -0.165057 -0.221791 1.566735 -0.026696 1.262507 0.427066 2.200642 -0.475812 -1.047257 1.601904 0.037915 -1.460403 0.620968 -0.025146 -1.395885 0.439081 -1.715418 0.203299 0.901914 0.315852 -1.912446 -0.146671 -0.935787 2.080955 0.127549 1.431452 0.139652 -0.549077 -0.794340 -0.048757 -0.395367 -0.655544 -0.283794 1.093794 -2.706481 -0.948574 2.232646 0.434047 0.287006 -0.787184 0.826792 -1.694295 -0.523007 0.866354 -1.055738 0.112180 -0.510495 0.060949 1.120822 2.866105 2.000000
5 0.135915 -0.996798 0.274437 0.344365 -0.027552 -0.725162 0.206979 1.053559 0.117606 -1.225067 -1.361111 0.167585 0.661103 -0.984265 1.658345 0.739997 -0.578695 -0.545447 -1.624156 1.158747 0.880998 -0.533570 -1.746705 -0.805101 1.044513 -0.590273 -1.820071 0.198053 -0.048716 0.910212 0.776368 -0.429904 -1.122653 0.662397 0.211135 -1.548465 0.559457 0.723103 -1.131847 -0.729214 0.294808 1.107133 -0.085337 2.082285 -2.800646 1.076874 1.074202 0.853590 0.329118 -0.720545 -0.222060 -0.409806 0.203380 1.459804 0.396547 0.606167 0.583447 -0.656712 0.452910 -0.870975 -1.730229 -0.943177 1.819712 -0.470707 -0.272484 -0.313226 0.249770 -0.983409 -1.725135 -0.319649 -0.522856 -0.068744 0.171949 0.498537 1.195195 0.231414 1.205252 -0.606394 0.932058 -1.964612 -1.755437 0.594112 0.813851 -0.893327 -0.130808 -0.632276 -0.212653 0.899959 0.020207 0.083023 0.757759 -0.580364 1.146710 0.349378 -0.148495 0.383186 0.717097 0.775343 -0.119777 -2.176809 -0.343852 -1.116867 2.835683 0.145760 0.628314 0.600555 2.015810 -0.969468 0.488466 0.455116 -1.082873 -0.334264 -0.068731 0.755173 -0.329129 -0.197145 0.413413 1.382687 0.235421 1.104121 -0.106992 -0.813314 -1.506584 1.832711 0.028998 -0.777720 -1.418140 0.380139 0.485985 0.887802 -0.525482 -2.836287 1.549570 -0.724543 0.532639 0.262452 -0.305473 -1.278572 1.274949 1.816591 1.127967 2.000000
6 0.379961 0.278780 2.497612 -0.596090 -1.250954 0.386568 2.994940 0.699428 0.451801 1.046015 0.376440 -0.336715 0.134708 1.326976 -0.353502 0.210667 -0.143215 1.864815 -1.562622 -0.023863 -0.706720 0.031694 -0.076811 -0.791240 -1.337467 -0.927655 -0.820137 -0.212552 -1.586671 -0.896567 -0.318459 2.706566 0.112109 -1.130245 -0.494145 -0.411621 -0.507951 2.069118 -0.633680 0.871102 0.514119 -0.231927 0.066515 -0.794683 1.461361 1.754798 -1.033002 -2.278922 0.571580 -0.511554 -1.373114 -2.134343 -1.212912 -0.094488 0.464446 0.967660 0.790595 0.301550 0.478190 0.385531 0.310439 -0.335965 -0.016850 -1.494022 0.592301 -1.077444 -0.331144 -0.894483 0.710401 0.328992 1.229164 -1.432725 -0.583054 1.021430 -0.497634 0.268979 0.004577 -0.822003 0.795722 0.751465 -0.882417 0.833259 -0.190360 -0.771045 0.733728 -1.264411 -0.682802 1.565440 0.202819 -0.770340 -0.261698 -0.335308 0.487372 0.646180 0.183518 0.399743 -0.641011 2.165376 -0.302686 1.196537 2.064366 -1.128549 -0.524916 -0.484451 -0.091729 0.580733 -1.792096 1.421897 0.646960 0.516450 -1.457275 0.220424 -0.137613 -0.662371 -0.218518 -0.402593 0.295959 -0.766056 -0.150255 -1.766175 0.559968 0.339821 -1.477989 0.257192 0.029866 -1.508985 0.145147 1.939659 0.026779 0.308229 1.674544 -0.759134 -0.274859 -0.052402 -0.284621 -0.693721 -0.904202 -1.127269 0.929715 -0.302511 0.434961 1.000000
7 -0.050164 2.037816 0.023200 0.138425 0.501676 0.350427 0.884558 -0.659903 -0.194680 0.743127 1.193371 -1.448126 -1.492560 -1.288498 -1.229195 -0.185989 -0.195126 -0.098408 -0.660058 -3.034470 0.157058 -0.366555 -0.550190 -0.016629 -0.263275 -0.143390 -0.729767 2.176066 0.587648 0.923740 0.648176 1.010249 -2.591298 -1.061476 0.013387 0.382777 -1.927842 1.541783 -0.235425 0.310564 1.741339 -1.019469 -1.144150 -0.917107 -0.369008 0.033483 -0.214741 -1.994374 -0.466026 -0.629931 -0.219144 2.139583 -1.623891 0.872888 0.499110 0.955110 -0.014400 -0.353778 -1.620214 1.787861 2.350054 0.247997 0.319903 0.197166 0.903161 2.129593 -0.223017 2.426871 1.246059 1.099167 -0.138547 -0.807334 -0.043122 0.573025 1.201128 -1.031346 1.267107 -1.002303 1.869708 -0.363663 2.063877 1.391611 0.321699 -0.850166 -1.531601 0.489298 0.674967 0.752317 -1.007585 0.842203 1.723662 -1.901876 1.261321 -0.900849 0.953445 -1.058247 -0.506212 0.511650 1.955462 -1.918619 -0.007430 -0.482610 0.793743 0.442997 0.403193 0.263526 0.605047 0.189724 -0.424482 1.478104 0.036516 1.363741 1.182710 0.725124 -0.608242 0.536743 -0.522749 -0.071089 -0.610584 -0.000711 1.109460 1.599084 -1.514818 0.897366 -1.402470 1.377444 -0.109174 -1.193602 0.530770 -0.179383 0.885344 0.656530 -0.765907 0.659581 -0.614249 -1.036935 0.939459 -1.166587 -0.151259 0.624733 0.334494 1.000000
8 -0.700604 0.284363 1.340161 0.842503 0.802261 0.860895 -1.299592 -0.382643 -1.006550 -0.859619 0.244822 -0.015815 -1.792154 -0.202858 0.700286 -0.127062 1.278231 -1.843995 1.150449 0.089038 1.348044 -0.207584 -1.199479 -1.189985 1.283578 -1.257369 0.734582 -0.015257 -0.103592 -0.591745 1.093367 0.125440 -1.245937 0.124861 0.091247 -0.321769 0.290378 -0.691899 1.291220 1.349674 1.280988 -1.352920 1.005444 0.990371 1.369079 0.296309 -0.055324 0.125794 -1.123683 0.165568 -0.478136 0.895705 -1.654084 2.105355 1.435154 1.148903 0.459373 -0.047488 -0.738106 0.227341 -0.172927 0.887146 -0.588120 -0.893561 0.238920 0.956055 1.668376 1.396711 -0.881437 0.296825 0.925579 -0.231353 -0.504595 -1.652574 -0.730097 0.367550 -0.503058 -0.035595 -1.412170 -1.622583 0.556716 -1.282001 -0.616105 -0.457658 0.889957 0.532067 -1.038178 1.766338 0.052207 0.020624 -2.396616 0.066943 1.033392 -0.700005 -0.436966 -0.353967 -0.836963 -0.517432 -0.702449 0.017831 -1.797390 0.964500 -0.787481 0.795155 0.780536 -0.092267 -0.544839 0.520930 0.615835 0.758520 -0.503070 0.462680 -0.504382 0.455541 0.369963 0.970357 0.229527 -1.224867 1.241087 1.774369 -0.360242 1.499903 0.381250 -0.537132 0.675919 1.464984 -2.046107 1.308417 0.048621 0.616404 -1.260654 -0.170054 -0.732894 -0.423869 1.104461 -1.992645 -1.104280 1.291381 1.473732 1.817133 2.079185 1.000000
9 -0.345054 0.238395 0.204255 0.749770 -1.127679 -0.572809 -1.295334 1.598792 -1.709633 -0.396524 -0.282966 1.300758 -1.872283 -0.086166 1.037955 2.017019 -0.226354 -0.579889 -0.018215 -1.262811 0.968353 0.009547 0.737806 -0.064481 -1.713622 1.119665 1.003311 -0.115168 -0.138251 -2.370247 1.482909 -0.140165 1.173870 0.359632 -0.139168 -0.725207 2.092201 -0.069947 -1.184747 -0.185907 -0.000260 0.188216 -0.385716 -0.367208 -0.823874 -0.115334 2.327973 0.989751 -0.440741 -0.588128 0.538100 -0.164855 -2.009916 1.161422 -0.036044 -0.374171 0.009710 1.103857 0.878253 -0.811762 1.553774 0.318632 -1.588306 -1.009043 0.857493 0.349696 -1.118189 0.097336 1.083642 -1.429598 -0.472465 1.219624 -1.114636 0.063544 0.048019 -0.882044 0.250414 -0.041207 -1.177489 -2.069080 1.409709 -0.463396 -2.094418 0.154759 -1.330834 -0.137103 -1.671304 -1.780176 0.601431 -0.617693 0.193996 1.045784 0.224316 -2.245964 1.026834 -0.300239 0.449418 1.027197 -0.269879 0.788103 -0.445501 -0.918378 -0.199049 1.432219 -1.275319 -2.427897 2.066424 1.348830 0.926398 0.855106 0.574962 0.628035 0.420765 1.621653 1.168795 0.298262 -0.273552 2.002301 -1.236397 0.220334 -0.557129 -0.280071 0.111764 0.430249 0.648693 -0.323397 0.719014 -1.806219 -0.630852 -0.113641 -1.301516 1.516722 1.574105 -0.606145 -0.370435 -0.359162 -0.766673 -1.574156 0.275157 0.150799 3.856512 2.000000
10 0.348541 -1.004972 0.221169 -0.082525 -0.229790 -0.742625 0.363737 -1.058729 -1.342035 0.547038 -1.258375 3.225180 -0.968203 0.571639 1.454452 1.529945 0.716501 -0.441152 2.116641 0.819837 0.998936 0.954039 -1.522002 0.340524 1.462613 -0.614683 -0.154477 1.767313 0.201594 0.003231 0.459428 1.431206 0.285097 2.576641 -0.434697 0.216870 -0.727186 0.702650 0.003446 0.718328 0.008356 -0.577712 0.228853 0.819949 -0.189765 1.465729 -1.062834 0.945318 0.291135 -0.938293 0.132662 -0.925333 1.836159 -0.116366 -0.091471 1.377422 -0.158011 1.607313 -1.408915 1.248051 -0.584177 0.155823 -0.320535 0.460866 0.824249 0.943870 -1.318858 1.208056 0.731170 -1.971159 -0.723901 -0.055944 0.889355 0.507959 0.787316 -2.039475 -0.462541 2.460644 -3.214101 -1.873890 0.110691 0.662070 -0.941068 0.864073 -1.203233 -2.188861 1.341804 0.913249 0.925125 1.499571 -0.661327 -0.807903 -0.542725 -1.051979 0.658268 2.035497 -0.698263 -0.047774 -2.419946 0.391058 0.384994 0.367116 -0.882637 0.032536 0.853157 0.462360 1.461014 -0.290811 0.400854 2.980811 -1.433053 0.057754 -0.101931 0.546172 1.025965 -0.656079 -0.757710 -0.086867 1.479692 -1.366414 0.410195 -0.764648 1.273107 1.310534 -0.812619 0.289416 0.136782 0.725502 1.202809 -1.612269 -0.219480 -0.780962 -1.199690 1.353382 -0.254275 0.439275 -0.421558 1.091432 -1.133468 -0.907640 4.397223 2.000000
