active=40: F_T=0.977600, F_V=0.581800
active=39: F_T=0.974600, F_V=0.589600
active=38: F_T=0.971000, F_V=0.591400
active=37: F_T=0.976600, F_V=0.607600
active=36: F_T=0.971800, F_V=0.601000
active=35: F_T=0.971800, F_V=0.617800
active=34: F_T=0.968600, F_V=0.629800
active=33: F_T=0.971800, F_V=0.642600
active=32: F_T=0.970200, F_V=0.628400
active=31: F_T=0.968200, F_V=0.646800
active=30: F_T=0.956800, F_V=0.656400
active=29: F_T=0.959000, F_V=0.651800
active=28: F_T=0.958600, F_V=0.652800
active=27: F_T=0.948600, F_V=0.659200
active=26: F_T=0.942000, F_V=0.663800
active=25: F_T=0.947400, F_V=0.666600
active=24: F_T=0.932200, F_V=0.682800
active=23: F_T=0.937600, F_V=0.687000
active=22: F_T=0.935800, F_V=0.691000
active=21: F_T=0.930800, F_V=0.704000
active=20: F_T=0.925800, F_V=0.709200
active=19: F_T=0.925000, F_V=0.697800
active=18: F_T=0.913400, F_V=0.713000
active=17: F_T=0.912400, F_V=0.726400
active=16: F_T=0.895600, F_V=0.737400
active=15: F_T=0.900200, F_V=0.742400
active=14: F_T=0.902200, F_V=0.738800
active=13: F_T=0.889400, F_V=0.730800
active=12: F_T=0.861000, F_V=0.722600
active=11: F_T=0.866800, F_V=0.738400
active=10: F_T=0.830200, F_V=0.729600
active=9: F_T=0.831400, F_V=0.717000
active=8: F_T=0.817600, F_V=0.717800
active=7: F_T=0.791800, F_V=0.712200
active=6: F_T=0.791400, F_V=0.713600
active=5: F_T=0.762800, F_V=0.701800
active=4: F_T=0.729400, F_V=0.678400
active=3: F_T=0.691200, F_V=0.633200
active=2: F_T=0.623400, F_V=0.602200
active=1: F_T=0.586800, F_V=0.581000
active=0: F_T=0.520000, F_V=0.480000
