active=40: F_T=0.922800, F_V=0.720400
active=39: F_T=0.925200, F_V=0.727600
active=38: F_T=0.924700, F_V=0.734200
active=37: F_T=0.926500, F_V=0.735900
active=36: F_T=0.918400, F_V=0.753900
active=35: F_T=0.920100, F_V=0.753100
active=34: F_T=0.920400, F_V=0.747400
active=33: F_T=0.916800, F_V=0.755900
active=32: F_T=0.921000, F_V=0.758800
active=31: F_T=0.916500, F_V=0.765200
active=30: F_T=0.918400, F_V=0.772600
active=29: F_T=0.915100, F_V=0.776300
active=28: F_T=0.915100, F_V=0.791300
active=27: F_T=0.915300, F_V=0.796900
active=26: F_T=0.921000, F_V=0.793900
active=25: F_T=0.913300, F_V=0.793900
active=24: F_T=0.912500, F_V=0.794500
active=23: F_T=0.909800, F_V=0.803600
active=22: F_T=0.904400, F_V=0.810300
active=21: F_T=0.910100, F_V=0.816500
active=20: F_T=0.905400, F_V=0.820400
active=19: F_T=0.906700, F_V=0.820400
active=18: F_T=0.912500, F_V=0.825000
active=17: F_T=0.906300, F_V=0.822300
active=16: F_T=0.896600, F_V=0.814400
active=15: F_T=0.890000, F_V=0.814200
active=14: F_T=0.874300, F_V=0.808400
active=13: F_T=0.875700, F_V=0.805400
active=12: F_T=0.856400, F_V=0.789600
active=11: F_T=0.831400, F_V=0.778000
active=10: F_T=0.828200, F_V=0.783300
active=9: F_T=0.837300, F_V=0.801000
active=8: F_T=0.839200, F_V=0.803400
active=7: F_T=0.815600, F_V=0.786200
active=6: F_T=0.776200, F_V=0.745900
active=5: F_T=0.748200, F_V=0.725300
active=4: F_T=0.699400, F_V=0.660600
active=3: F_T=0.672800, F_V=0.646800
active=2: F_T=0.664500, F_V=0.650400
active=1: F_T=0.556100, F_V=0.553300
active=0: F_T=0.510600, F_V=0.509400
