active=100: F_T=1.000000, F_V=0.621400
active=99: F_T=1.000000, F_V=0.615400
active=98: F_T=1.000000, F_V=0.640400
active=97: F_T=1.000000, F_V=0.640200
active=96: F_T=1.000000, F_V=0.639400
active=95: F_T=1.000000, F_V=0.630200
active=94: F_T=1.000000, F_V=0.638800
active=93: F_T=1.000000, F_V=0.647400
active=92: F_T=1.000000, F_V=0.659400
active=91: F_T=1.000000, F_V=0.658000
active=90: F_T=1.000000, F_V=0.653400
active=89: F_T=1.000000, F_V=0.661400
active=88: F_T=1.000000, F_V=0.659000
active=87: F_T=1.000000, F_V=0.667200
active=86: F_T=1.000000, F_V=0.670800
active=85: F_T=1.000000, F_V=0.675800
active=84: F_T=1.000000, F_V=0.677400
active=83: F_T=1.000000, F_V=0.682800
active=82: F_T=1.000000, F_V=0.686200
active=81: F_T=1.000000, F_V=0.668400
active=80: F_T=1.000000, F_V=0.692400
active=79: F_T=1.000000, F_V=0.697200
active=78: F_T=1.000000, F_V=0.695400
active=77: F_T=1.000000, F_V=0.697800
active=76: F_T=1.000000, F_V=0.706000
active=75: F_T=1.000000, F_V=0.701600
active=74: F_T=1.000000, F_V=0.707400
active=73: F_T=1.000000, F_V=0.711600
active=72: F_T=1.000000, F_V=0.708200
active=71: F_T=1.000000, F_V=0.719200
active=70: F_T=0.999800, F_V=0.708200
active=69: F_T=0.999800, F_V=0.717600
active=68: F_T=1.000000, F_V=0.717800
active=67: F_T=0.999600, F_V=0.725200
active=66: F_T=0.999600, F_V=0.733800
active=65: F_T=0.999600, F_V=0.734200
active=64: F_T=0.999800, F_V=0.738000
active=63: F_T=0.999400, F_V=0.740800
active=62: F_T=0.997600, F_V=0.738200
active=61: F_T=0.997600, F_V=0.752200
active=60: F_T=0.998400, F_V=0.752200
active=59: F_T=0.996600, F_V=0.751800
active=58: F_T=0.994400, F_V=0.752600
active=57: F_T=0.995200, F_V=0.758400
active=56: F_T=0.995000, F_V=0.760000
active=55: F_T=0.992200, F_V=0.770200
active=54: F_T=0.992400, F_V=0.769800
active=53: F_T=0.990400, F_V=0.770600
active=52: F_T=0.990000, F_V=0.770400
active=51: F_T=0.986000, F_V=0.776000
active=50: F_T=0.984000, F_V=0.781600
active=49: F_T=0.985800, F_V=0.765800
active=48: F_T=0.982000, F_V=0.785600
active=47: F_T=0.983600, F_V=0.783800
active=46: F_T=0.980400, F_V=0.780000
active=45: F_T=0.983400, F_V=0.779000
active=44: F_T=0.980000, F_V=0.779800
active=43: F_T=0.979000, F_V=0.788200
active=42: F_T=0.977200, F_V=0.787200
active=41: F_T=0.977600, F_V=0.790800
active=40: F_T=0.977800, F_V=0.811200
active=39: F_T=0.977800, F_V=0.811800
active=38: F_T=0.976800, F_V=0.810200
active=37: F_T=0.976000, F_V=0.800400
active=36: F_T=0.978200, F_V=0.800400
active=35: F_T=0.975000, F_V=0.813000
active=34: F_T=0.979600, F_V=0.811400
active=33: F_T=0.978600, F_V=0.806200
active=32: F_T=0.976800, F_V=0.807400
active=31: F_T=0.973800, F_V=0.807800
active=30: F_T=0.974800, F_V=0.821400
active=29: F_T=0.973200, F_V=0.823600
active=28: F_T=0.974600, F_V=0.833800
active=27: F_T=0.975600, F_V=0.840600
active=26: F_T=0.973200, F_V=0.830200
active=25: F_T=0.970200, F_V=0.832200
active=24: F_T=0.965600, F_V=0.833200
active=23: F_T=0.971200, F_V=0.841000
active=22: F_T=0.968200, F_V=0.837400
active=21: F_T=0.960800, F_V=0.819800
active=20: F_T=0.957800, F_V=0.837000
active=19: F_T=0.956400, F_V=0.813600
active=18: F_T=0.949200, F_V=0.831600
active=17: F_T=0.948200, F_V=0.816400
active=16: F_T=0.945000, F_V=0.837600
active=15: F_T=0.939400, F_V=0.844600
active=14: F_T=0.935000, F_V=0.839600
active=13: F_T=0.939200, F_V=0.856000
active=12: F_T=0.939800, F_V=0.856200
active=11: F_T=0.919600, F_V=0.835400
active=10: F_T=0.897400, F_V=0.839000
active=9: F_T=0.906800, F_V=0.850400
active=8: F_T=0.896000, F_V=0.835800
active=7: F_T=0.870800, F_V=0.801600
active=6: F_T=0.860000, F_V=0.797400
active=5: F_T=0.830600, F_V=0.775800
active=4: F_T=0.835000, F_V=0.776600
active=3: F_T=0.829600, F_V=0.765600
active=2: F_T=0.768000, F_V=0.740600
active=1: F_T=0.633000, F_V=0.612000
active=0: F_T=0.520000, F_V=0.480000
