active=100: F_T=0.970400, F_V=0.584300
active=99: F_T=0.969500, F_V=0.578100
active=98: F_T=0.968500, F_V=0.586000
active=97: F_T=0.969100, F_V=0.586400
active=96: F_T=0.968900, F_V=0.590500
active=95: F_T=0.969800, F_V=0.592300
active=94: F_T=0.970100, F_V=0.593200
active=93: F_T=0.967100, F_V=0.597900
active=92: F_T=0.969200, F_V=0.595400
active=91: F_T=0.965700, F_V=0.599700
active=90: F_T=0.965700, F_V=0.602200
active=89: F_T=0.963600, F_V=0.603900
active=88: F_T=0.965800, F_V=0.602600
active=87: F_T=0.965800, F_V=0.609900
active=86: F_T=0.964900, F_V=0.612900
active=85: F_T=0.965100, F_V=0.614100
active=84: F_T=0.963500, F_V=0.608100
active=83: F_T=0.965200, F_V=0.616400
active=82: F_T=0.962000, F_V=0.619500
active=81: F_T=0.962600, F_V=0.619400
active=80: F_T=0.959200, F_V=0.626400
active=79: F_T=0.957900, F_V=0.633100
active=78: F_T=0.959000, F_V=0.634300
active=77: F_T=0.959200, F_V=0.632400
active=76: F_T=0.959800, F_V=0.633400
active=75: F_T=0.957700, F_V=0.637100
active=74: F_T=0.959300, F_V=0.645700
active=73: F_T=0.955900, F_V=0.640700
active=72: F_T=0.955000, F_V=0.647000
active=71: F_T=0.953600, F_V=0.648500
active=70: F_T=0.954400, F_V=0.653600
active=69: F_T=0.952100, F_V=0.654600
active=68: F_T=0.951400, F_V=0.651800
active=67: F_T=0.951100, F_V=0.645100
active=66: F_T=0.951200, F_V=0.651200
active=65: F_T=0.947600, F_V=0.663800
active=64: F_T=0.950100, F_V=0.663900
active=63: F_T=0.949200, F_V=0.662300
active=62: F_T=0.946500, F_V=0.669000
active=61: F_T=0.945700, F_V=0.669600
active=60: F_T=0.941800, F_V=0.669300
active=59: F_T=0.939500, F_V=0.668800
active=58: F_T=0.940700, F_V=0.666600
active=57: F_T=0.939600, F_V=0.669000
active=56: F_T=0.937900, F_V=0.682600
active=55: F_T=0.936200, F_V=0.689200
active=54: F_T=0.938400, F_V=0.694800
active=53: F_T=0.933300, F_V=0.693800
active=52: F_T=0.934200, F_V=0.698100
active=51: F_T=0.930200, F_V=0.697000
active=50: F_T=0.927800, F_V=0.701000
active=49: F_T=0.928100, F_V=0.699300
active=48: F_T=0.931000, F_V=0.701700
active=47: F_T=0.927100, F_V=0.697400
active=46: F_T=0.924600, F_V=0.701700
active=45: F_T=0.925000, F_V=0.707900
active=44: F_T=0.923100, F_V=0.707800
active=43: F_T=0.917100, F_V=0.711300
active=42: F_T=0.919800, F_V=0.726900
active=41: F_T=0.918600, F_V=0.717900
active=40: F_T=0.920600, F_V=0.722500
active=39: F_T=0.919100, F_V=0.723700
active=38: F_T=0.916400, F_V=0.725900
active=37: F_T=0.917500, F_V=0.734600
active=36: F_T=0.915700, F_V=0.731700
active=35: F_T=0.906500, F_V=0.735200
active=34: F_T=0.907900, F_V=0.740200
active=33: F_T=0.906600, F_V=0.746300
active=32: F_T=0.907700, F_V=0.748800
active=31: F_T=0.907300, F_V=0.757100
active=30: F_T=0.906300, F_V=0.753700
active=29: F_T=0.901800, F_V=0.754000
active=28: F_T=0.899600, F_V=0.755600
active=27: F_T=0.899300, F_V=0.751400
active=26: F_T=0.894100, F_V=0.760400
active=25: F_T=0.887000, F_V=0.760800
active=24: F_T=0.882900, F_V=0.760400
active=23: F_T=0.885600, F_V=0.763600
active=22: F_T=0.879000, F_V=0.774100
active=21: F_T=0.880400, F_V=0.780800
active=20: F_T=0.877700, F_V=0.778000
active=19: F_T=0.873300, F_V=0.785600
active=18: F_T=0.876600, F_V=0.780900
active=17: F_T=0.864000, F_V=0.784000
active=16: F_T=0.860300, F_V=0.787800
active=15: F_T=0.846300, F_V=0.770200
active=14: F_T=0.848900, F_V=0.782900
active=13: F_T=0.869000, F_V=0.787600
active=12: F_T=0.844300, F_V=0.780200
active=11: F_T=0.822800, F_V=0.755200
active=10: F_T=0.815400, F_V=0.757200
active=9: F_T=0.817900, F_V=0.762900
active=8: F_T=0.796200, F_V=0.752400
active=7: F_T=0.788200, F_V=0.736400
active=6: F_T=0.763800, F_V=0.720100
active=5: F_T=0.743900, F_V=0.719300
active=4: F_T=0.699900, F_V=0.673100
active=3: F_T=0.692100, F_V=0.663700
active=2: F_T=0.605700, F_V=0.591800
active=1: F_T=0.598000, F_V=0.579700
active=0: F_T=0.500000, F_V=0.500000
