active=40: F_T=0.911957, F_V=0.619022
active=39: F_T=0.918913, F_V=0.620435
active=38: F_T=0.916413, F_V=0.619565
active=37: F_T=0.908152, F_V=0.626630
active=36: F_T=0.906739, F_V=0.639022
active=35: F_T=0.905543, F_V=0.632826
active=34: F_T=0.903696, F_V=0.642717
active=33: F_T=0.901522, F_V=0.636413
active=32: F_T=0.897500, F_V=0.657065
active=31: F_T=0.889239, F_V=0.653478
active=30: F_T=0.891739, F_V=0.650543
active=29: F_T=0.884348, F_V=0.665978
active=28: F_T=0.881848, F_V=0.670652
active=27: F_T=0.879348, F_V=0.675000
active=26: F_T=0.875000, F_V=0.672500
active=25: F_T=0.876848, F_V=0.680543
active=24: F_T=0.868587, F_V=0.677283
active=23: F_T=0.869130, F_V=0.682391
active=22: F_T=0.858370, F_V=0.689022
active=21: F_T=0.850217, F_V=0.695652
active=20: F_T=0.845870, F_V=0.681413
active=19: F_T=0.845217, F_V=0.696304
active=18: F_T=0.833804, F_V=0.694022
active=17: F_T=0.835543, F_V=0.695326
active=16: F_T=0.835761, F_V=0.710543
active=15: F_T=0.822065, F_V=0.707174
active=14: F_T=0.812391, F_V=0.704239
active=13: F_T=0.809348, F_V=0.709022
active=12: F_T=0.791196, F_V=0.695000
active=11: F_T=0.775761, F_V=0.690435
active=10: F_T=0.773478, F_V=0.688478
active=9: F_T=0.754348, F_V=0.689348
active=8: F_T=0.740543, F_V=0.683913
active=7: F_T=0.741630, F_V=0.677609
active=6: F_T=0.743587, F_V=0.687283
active=5: F_T=0.696848, F_V=0.654891
active=4: F_T=0.679674, F_V=0.654783
active=3: F_T=0.691739, F_V=0.669565
active=2: F_T=0.706413, F_V=0.703587
active=1: F_T=0.556739, F_V=0.551196
active=0: F_T=0.500000, F_V=0.500000
