active=80: F_T=1.000000, F_V=0.373000
active=79: F_T=1.000000, F_V=0.383000
active=78: F_T=1.000000, F_V=0.374000
active=77: F_T=1.000000, F_V=0.388000
active=76: F_T=1.000000, F_V=0.375000
active=75: F_T=1.000000, F_V=0.411000
active=74: F_T=1.000000, F_V=0.396000
active=73: F_T=1.000000, F_V=0.396000
active=72: F_T=1.000000, F_V=0.393000
active=71: F_T=1.000000, F_V=0.401000
active=70: F_T=1.000000, F_V=0.394000
active=69: F_T=1.000000, F_V=0.416000
active=68: F_T=1.000000, F_V=0.425000
active=67: F_T=1.000000, F_V=0.418000
active=66: F_T=1.000000, F_V=0.412000
active=65: F_T=1.000000, F_V=0.414000
active=64: F_T=1.000000, F_V=0.427000
active=63: F_T=1.000000, F_V=0.427000
active=62: F_T=1.000000, F_V=0.419000
active=61: F_T=1.000000, F_V=0.435000
active=60: F_T=1.000000, F_V=0.462000
active=59: F_T=1.000000, F_V=0.455000
active=58: F_T=1.000000, F_V=0.448000
active=57: F_T=1.000000, F_V=0.456000
active=56: F_T=1.000000, F_V=0.483000
active=55: F_T=1.000000, F_V=0.468000
active=54: F_T=1.000000, F_V=0.487000
active=53: F_T=1.000000, F_V=0.513000
active=52: F_T=1.000000, F_V=0.517000
active=51: F_T=1.000000, F_V=0.506000
active=50: F_T=1.000000, F_V=0.539000
active=49: F_T=1.000000, F_V=0.553000
active=48: F_T=1.000000, F_V=0.576000
active=47: F_T=1.000000, F_V=0.583000
active=46: F_T=1.000000, F_V=0.576000
active=45: F_T=1.000000, F_V=0.580000
active=44: F_T=1.000000, F_V=0.585000
active=43: F_T=1.000000, F_V=0.573000
active=42: F_T=1.000000, F_V=0.578000
active=41: F_T=1.000000, F_V=0.595000
active=40: F_T=1.000000, F_V=0.596000
active=39: F_T=1.000000, F_V=0.594000
active=38: F_T=1.000000, F_V=0.606000
active=37: F_T=1.000000, F_V=0.632000
active=36: F_T=1.000000, F_V=0.609000
active=35: F_T=1.000000, F_V=0.616000
active=34: F_T=1.000000, F_V=0.666000
active=33: F_T=1.000000, F_V=0.670000
active=32: F_T=1.000000, F_V=0.680000
active=31: F_T=1.000000, F_V=0.689000
active=30: F_T=1.000000, F_V=0.725000
active=29: F_T=1.000000, F_V=0.751000
active=28: F_T=1.000000, F_V=0.734000
active=27: F_T=1.000000, F_V=0.736000
active=26: F_T=1.000000, F_V=0.761000
active=25: F_T=1.000000, F_V=0.778000
active=24: F_T=1.000000, F_V=0.762000
active=23: F_T=1.000000, F_V=0.758000
active=22: F_T=1.000000, F_V=0.760000
active=21: F_T=1.000000, F_V=0.735000
active=20: F_T=1.000000, F_V=0.760000
active=19: F_T=1.000000, F_V=0.765000
active=18: F_T=1.000000, F_V=0.758000
active=17: F_T=1.000000, F_V=0.771000
active=16: F_T=1.000000, F_V=0.835000
active=15: F_T=1.000000, F_V=0.845000
active=14: F_T=1.000000, F_V=0.872000
active=13: F_T=1.000000, F_V=0.837000
active=12: F_T=1.000000, F_V=0.870000
active=11: F_T=1.000000, F_V=0.863000
active=10: F_T=1.000000, F_V=0.906000
active=9: F_T=1.000000, F_V=0.874000
active=8: F_T=1.000000, F_V=0.881000
active=7: F_T=1.000000, F_V=0.842000
active=6: F_T=1.000000, F_V=0.879000
active=5: F_T=1.000000, F_V=0.896000
active=4: F_T=1.000000, F_V=0.889000
active=3: F_T=1.000000, F_V=0.866000
active=2: F_T=0.998000, F_V=0.828000
active=1: F_T=0.956000, F_V=0.815000
active=0: F_T=0.600000, F_V=0.400000
